n_train_catalysts,seed,mean_train_yield,test_mae
15.0,85.0,16.70074074074074,7.770079903978052
15.0,86.0,19.040895061728396,11.460398805441242
15.0,87.0,18.758580246913578,12.607264974851393
15.0,88.0,18.91027777777778,12.229768004115225
15.0,89.0,19.96966049382716,10.988205246913578
15.0,90.0,21.499475308641976,11.348572959533609
15.0,91.0,14.853380673047239,8.91011500463106
15.0,92.0,21.851172839506173,14.525307384545041
15.0,93.0,18.29533950617284,11.337485453818017
15.0,94.0,19.395432098765433,11.161981710105167
15.0,95.0,17.49364197530864,13.450035093735712
15.0,96.0,14.765925925925927,13.597295044001852
15.0,97.0,19.340771604938272,14.367623056698674
15.0,98.0,19.40996913580247,12.716217735482395
15.0,99.0,15.26617283950617,10.255261202560584
20.0,0.0,16.665625,9.05654513888889
20.0,1.0,20.27354166666667,13.097328125
20.0,2.0,14.19025462962963,13.939403056412894
20.0,3.0,18.304444444444442,12.648546296296297
20.0,4.0,19.34840277777778,12.550675499202306
20.0,5.0,21.368101851851847,13.207439128943756
20.0,6.0,16.748472222222222,12.658904835390947
20.0,7.0,19.948958333333334,16.68119741006639
20.0,8.0,16.289050925925924,12.303758144718794
20.0,9.0,20.76527777777778,11.808395061728396
20.0,10.0,18.123055555555556,10.971233796296296
20.0,11.0,22.895833333333332,13.659868827160494
20.0,12.0,20.57027089604075,10.559853779166989
20.0,13.0,17.83902777777778,8.95191756687243
20.0,14.0,20.286712962962966,9.376742969821676
20.0,15.0,14.417013888888889,16.50858024691358
20.0,16.0,19.699467592592594,10.316541452331963
20.0,17.0,16.427754629629632,11.672372663751714
20.0,18.0,17.154050925925926,11.758065307784637
20.0,19.0,19.161273148148148,9.917284465020575
20.0,20.0,16.032245370370372,12.203031035665296
20.0,21.0,22.09349537037037,13.171483839163237
20.0,22.0,17.03414351851852,11.99176011659808
20.0,23.0,21.344037971752723,10.30718170358365
20.0,24.0,19.089560185185185,11.560178626543209
20.0,25.0,16.0368287037037,13.123363275891633
20.0,26.0,16.577824074074076,12.196672453703703
20.0,27.0,18.280810185185185,9.573326131687244
20.0,28.0,20.025787037037038,10.551798396776405
20.0,29.0,15.94210648148148,10.863379651063099
20.0,30.0,19.480833333333333,14.663838582677165
20.0,31.0,18.592243574901598,11.594975667378423
20.0,32.0,20.509953703703705,10.824622342249656
20.0,33.0,17.457337962962963,9.067909100651578
20.0,34.0,18.075671296296296,10.447826410322362
20.0,35.0,20.784699074074073,10.615139831961592
20.0,36.0,13.865894883074786,14.823944971829897
20.0,37.0,16.46337962962963,11.463247856652949
20.0,38.0,15.14410743227599,12.39510743870752
20.0,39.0,18.574375,11.322473077813802
20.0,40.0,20.75534722222222,11.203241898148148
20.0,41.0,20.889050925925925,10.211050261488339
20.0,42.0,20.003009259259258,11.732261874142662
20.0,43.0,17.341097476267652,12.115398476156175
20.0,44.0,19.788634259259258,11.828802662037038
20.0,45.0,22.37298611111111,11.566516846707819
20.0,46.0,18.496898148148148,11.485608624828533
20.0,47.0,19.642546296296295,10.200091906721536
20.0,48.0,19.849652777777777,9.263824909979425
20.0,49.0,17.4512962962963,12.410544067215362
20.0,50.0,21.573935185185185,11.009254501028806
20.0,51.0,18.799398148148146,9.697437406721217
20.0,52.0,19.845949074074078,13.320220657578878
20.0,53.0,19.608148148148146,11.995181069958846
20.0,54.0,16.119768518518516,7.8127887945816195
20.0,55.0,17.74208333333333,11.142212577160494
20.0,56.0,20.05027777777778,12.485506172839507
20.0,57.0,16.305209539245197,9.75008809052164
20.0,58.0,19.398564814814815,9.109935742455418
20.0,59.0,19.734220884463998,12.855284713110889
20.0,60.0,20.717430555555552,10.468355774176954
20.0,61.0,18.562291666666663,12.083789158950616
20.0,62.0,18.916249999999998,10.171479166666666
20.0,63.0,21.194097222222222,9.213574459876542
20.0,64.0,22.127893518518523,11.765680727023321
20.0,65.0,19.069722222222225,8.790198559670785
20.0,66.0,19.59449074074074,10.368682741769545
20.0,67.0,21.068703703703704,9.84780692729767
