model_type,feature_set,augmentation,n_train_catalysts,n_val_catalysts,n_test_catalysts,seed,r2,mae,mse,condition,test_catalyst_0,test_catalyst_1,test_catalyst_2,test_catalyst_3,test_catalyst_4,test_catalyst_5,test_catalyst_6,test_catalyst_7,test_catalyst_8,test_catalyst_9,mae_test_catalyst_0,mae_test_catalyst_1,mae_test_catalyst_2,mae_test_catalyst_3,mae_test_catalyst_4,mae_test_catalyst_5,mae_test_catalyst_6,mae_test_catalyst_7,mae_test_catalyst_8,mae_test_catalyst_9,training_time,ranking_top_3_accuracy,ranking_spearman_corr,true_yield_max_test_catalyst_0,true_yield_max_test_catalyst_1,true_yield_max_test_catalyst_2,true_yield_max_test_catalyst_3,true_yield_max_test_catalyst_4,true_yield_max_test_catalyst_5,true_yield_max_test_catalyst_6,true_yield_max_test_catalyst_7,true_yield_max_test_catalyst_8,true_yield_max_test_catalyst_9,pred_yield_max_test_catalyst_0,pred_yield_max_test_catalyst_1,pred_yield_max_test_catalyst_2,pred_yield_max_test_catalyst_3,pred_yield_max_test_catalyst_4,pred_yield_max_test_catalyst_5,pred_yield_max_test_catalyst_6,pred_yield_max_test_catalyst_7,pred_yield_max_test_catalyst_8,pred_yield_max_test_catalyst_9,shap_Temp,shap_CT,shap_CH4/O2,shap_Ar_flow,shap_O2_flow,shap_CH4_flow,shap_Total_flow,shap_M1_mol%,shap_M2_mol%,shap_M3_mol%,shap_M1_atom_number,shap_M2_atom_number,shap_M3_atom_number,shap_M1_electronegativity,shap_M1_inverse_ionization,shap_M1_d_electron_count,shap_M1_ionic_radius,shap_M1_oxidation_state,shap_M2_electronegativity,shap_M2_inverse_ionization,shap_M2_d_electron_count,shap_M2_ionic_radius,shap_M2_oxidation_state,shap_M3_electronegativity,shap_M3_inverse_ionization,shap_M3_d_electron_count,shap_M3_ionic_radius,shap_M3_oxidation_state,shap_support_surface_area,shap_Support_ID,test_catalyst_10,test_catalyst_11,test_catalyst_12,test_catalyst_13,test_catalyst_14,mae_test_catalyst_10,mae_test_catalyst_11,mae_test_catalyst_12,mae_test_catalyst_13,mae_test_catalyst_14,true_yield_max_test_catalyst_10,true_yield_max_test_catalyst_11,true_yield_max_test_catalyst_12,true_yield_max_test_catalyst_13,true_yield_max_test_catalyst_14,pred_yield_max_test_catalyst_10,pred_yield_max_test_catalyst_11,pred_yield_max_test_catalyst_12,pred_yield_max_test_catalyst_13,pred_yield_max_test_catalyst_14,test_catalyst_15,test_catalyst_16,test_catalyst_17,test_catalyst_18,test_catalyst_19,test_catalyst_20,test_catalyst_21,test_catalyst_22,test_catalyst_23,test_catalyst_24,test_catalyst_25,test_catalyst_26,test_catalyst_27,test_catalyst_28,test_catalyst_29,test_catalyst_30,test_catalyst_31,test_catalyst_32,test_catalyst_33,test_catalyst_34,test_catalyst_35,test_catalyst_36,test_catalyst_37,test_catalyst_38,test_catalyst_39,test_catalyst_40,test_catalyst_41,test_catalyst_42,test_catalyst_43,test_catalyst_44,mae_test_catalyst_15,mae_test_catalyst_16,mae_test_catalyst_17,mae_test_catalyst_18,mae_test_catalyst_19,mae_test_catalyst_20,mae_test_catalyst_21,mae_test_catalyst_22,mae_test_catalyst_23,mae_test_catalyst_24,mae_test_catalyst_25,mae_test_catalyst_26,mae_test_catalyst_27,mae_test_catalyst_28,mae_test_catalyst_29,mae_test_catalyst_30,mae_test_catalyst_31,mae_test_catalyst_32,mae_test_catalyst_33,mae_test_catalyst_34,mae_test_catalyst_35,mae_test_catalyst_36,mae_test_catalyst_37,mae_test_catalyst_38,mae_test_catalyst_39,mae_test_catalyst_40,mae_test_catalyst_41,mae_test_catalyst_42,mae_test_catalyst_43,mae_test_catalyst_44,true_yield_max_test_catalyst_15,true_yield_max_test_catalyst_16,true_yield_max_test_catalyst_17,true_yield_max_test_catalyst_18,true_yield_max_test_catalyst_19,true_yield_max_test_catalyst_20,true_yield_max_test_catalyst_21,true_yield_max_test_catalyst_22,true_yield_max_test_catalyst_23,true_yield_max_test_catalyst_24,true_yield_max_test_catalyst_25,true_yield_max_test_catalyst_26,true_yield_max_test_catalyst_27,true_yield_max_test_catalyst_28,true_yield_max_test_catalyst_29,true_yield_max_test_catalyst_30,true_yield_max_test_catalyst_31,true_yield_max_test_catalyst_32,true_yield_max_test_catalyst_33,true_yield_max_test_catalyst_34,true_yield_max_test_catalyst_35,true_yield_max_test_catalyst_36,true_yield_max_test_catalyst_37,true_yield_max_test_catalyst_38,true_yield_max_test_catalyst_39,true_yield_max_test_catalyst_40,true_yield_max_test_catalyst_41,true_yield_max_test_catalyst_42,true_yield_max_test_catalyst_43,true_yield_max_test_catalyst_44,pred_yield_max_test_catalyst_15,pred_yield_max_test_catalyst_16,pred_yield_max_test_catalyst_17,pred_yield_max_test_catalyst_18,pred_yield_max_test_catalyst_19,pred_yield_max_test_catalyst_20,pred_yield_max_test_catalyst_21,pred_yield_max_test_catalyst_22,pred_yield_max_test_catalyst_23,pred_yield_max_test_catalyst_24,pred_yield_max_test_catalyst_25,pred_yield_max_test_catalyst_26,pred_yield_max_test_catalyst_27,pred_yield_max_test_catalyst_28,pred_yield_max_test_catalyst_29,pred_yield_max_test_catalyst_30,pred_yield_max_test_catalyst_31,pred_yield_max_test_catalyst_32,pred_yield_max_test_catalyst_33,pred_yield_max_test_catalyst_34,pred_yield_max_test_catalyst_35,pred_yield_max_test_catalyst_36,pred_yield_max_test_catalyst_37,pred_yield_max_test_catalyst_38,pred_yield_max_test_catalyst_39,pred_yield_max_test_catalyst_40,pred_yield_max_test_catalyst_41,pred_yield_max_test_catalyst_42,pred_yield_max_test_catalyst_43,pred_yield_max_test_catalyst_44,test_catalyst_45,test_catalyst_46,test_catalyst_47,test_catalyst_48,mae_test_catalyst_45,mae_test_catalyst_46,mae_test_catalyst_47,mae_test_catalyst_48,true_yield_max_test_catalyst_45,true_yield_max_test_catalyst_46,true_yield_max_test_catalyst_47,true_yield_max_test_catalyst_48,pred_yield_max_test_catalyst_45,pred_yield_max_test_catalyst_46,pred_yield_max_test_catalyst_47,pred_yield_max_test_catalyst_48
xgboost,all,yes,20,0,10,204,0.8918897656339647,0.7961393314952255,1.409502037130853,,Co-Na2WO4/SiO2,Cu-Na2WO4/SiO2,Eu-Na2WO4/SiO2,Mn-FeMoO4/SiO2,Mn-K2MoO4/SiO2,Mn-MgWO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/BEA,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/SiC,1.2305428907021072,0.7222036407503691,0.7590275728659354,0.4884744987811925,0.7061492373004103,0.9181904186884564,0.5645720794524445,1.0238573202821943,0.735999401498724,0.9349784359179198,106.11512351036072,0.6666666666666666,0.9609022556390976,15.18,8.83,13.03,6.67,14.53,15.19,6.5,14.58,8.05,17.95,12.495516459147137,8.028328895568848,11.4306640625,7.050517479578654,14.5164426167806,13.723286787668863,5.926401138305664,13.258732636769611,8.308930238087973,16.191641489664715,1.9623951,0.059490245,0.36294064,0.429743,0.17914905,0.14265719,0.017258875,0.07829191,0.062333483,0.053632516,0.07702192,0.08678329,0.07404821,0.2187108,0.12679766,0.04137231,0.10262216,0.030531907,0.22133534,0.097600766,0.041476805,0.110156715,0.031023806,0.2293257,0.12503661,0.03639041,0.10262311,0.027472544,0.22584528,0.1937981,Mn-Na2WO4/SiCnf,Mn-Na2WO4/TiO2,Mn-ZnMoO4/SiO2,Na2WO4/SiO2,Nd-Na2WO4/SiO2,0.864402780069245,1.466718628115952,0.4292186778950247,0.6771691907209062,0.4532966274481555,19.15,17.92,9.46,16.02,13.39,17.258169809977215,14.687719345092772,9.290037473042808,15.755523522694906,12.673368771870932,Pd-Na2WO4/SiO2,SiO2,TiO2,Y-Na2WO4/SiO2,Zn-Na2WO4/SiO2,,,,,,,,,,,,,,,,,,,,,,,,,,1.148904007355372,0.7962362528883894,0.692836009769336,0.7865754314464037,0.6293311917072251,,,,,,,,,,,,,,,,,,,,,,,,,,14.81,8.06,7.57,11.25,12.58,,,,,,,,,,,,,,,,,,,,,,,,,,12.243406613667808,8.77951717376709,7.028097629547119,10.610349337259928,12.169464588165283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost,all,no,20,0,10,204,0.887464919954087,0.7939081882998236,1.4671915707476315,,Co-Na2WO4/SiO2,Cu-Na2WO4/SiO2,Eu-Na2WO4/SiO2,Mn-FeMoO4/SiO2,Mn-K2MoO4/SiO2,Mn-MgWO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/BEA,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/SiC,1.3342494476673217,0.5684689189240617,0.6839264578145483,0.435554202527572,0.7069633775949478,0.9131776447296144,0.3358569529983732,1.0190072583016896,0.8152347727947764,1.012750097399666,43.15132284164429,0.6666666666666666,0.9744360902255638,15.18,8.83,13.03,6.67,14.53,15.19,6.5,14.58,8.05,17.95,12.914308547973633,8.104756355285645,11.247252464294434,7.082936763763428,14.498553276062012,14.026904106140137,6.19079065322876,12.610652923583984,8.329492568969727,15.877245903015137,1.8431325,0.08153979,0.32741046,0.36535266,0.27625784,0.13873471,0.014059875,0.13506259,0.051994506,0.029599639,0.4506017,0.094692945,0.03523517,0.09361544,0.13630131,0.052084878,0.2140349,0.05594565,0.054935835,0.37682712,0.0018524022,0.55515385,0.001905029,0.0065570185,0.002776502,0.0006757612,0.0032242674,0.0,0.21915443,0.15495531,Mn-Na2WO4/SiCnf,Mn-Na2WO4/TiO2,Mn-ZnMoO4/SiO2,Na2WO4/SiO2,Nd-Na2WO4/SiO2,0.8344110329945882,1.8058167278468609,0.431577563483585,0.7382609172662098,0.5261411451682068,19.15,17.92,9.46,16.02,13.39,17.12982940673828,16.789953231811523,9.378812789916992,16.087059020996094,12.262590408325195,Pd-Na2WO4/SiO2,SiO2,TiO2,Y-Na2WO4/SiO2,Zn-Na2WO4/SiO2,,,,,,,,,,,,,,,,,,,,,,,,,,1.1733905618190763,0.5750077786652937,0.6048670420666103,0.8139275114102797,0.6789384393181119,,,,,,,,,,,,,,,,,,,,,,,,,,14.81,8.06,7.57,11.25,12.58,,,,,,,,,,,,,,,,,,,,,,,,,,12.913686752319336,8.631501197814941,7.166290760040283,10.63907527923584,11.90603733062744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,20,0,10,205,0.9148540726110456,0.6879636889728674,1.087446252941278,,Blank,Eu-Na2WO4/SiO2,La-Na2WO4/SiO2,Mn-K2MoO4/SiO2,Mn-K2WO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na/SiO2,Mn-Na2WO4/BEA,Mn-Na2WO4/CeO2,Mn-Na2WO4/TiO2,0.8779082540150096,0.8732850942114989,0.8510413335396991,0.6298428428220371,0.851004669420552,0.5841288039113721,0.4109869201887738,1.2156036639412249,0.6241144172535387,1.137051402100218,68.85715556144714,0.6666666666666666,0.9699248120300752,7.0,15.05,14.01,16.36,18.55,14.99,9.66,15.34,16.2,16.7,5.621858596801758,13.08727216720581,12.657424290974935,14.483916282653809,17.263261159261067,14.65052843093872,9.133955001831056,14.144571940104166,13.654467900594076,16.056788126627605,2.238093,0.16610087,0.36552697,0.3655151,0.2675018,0.19617967,0.017537355,0.1929624,0.03771321,0.18775061,0.046537593,0.094975956,0.04901001,0.06904059,0.109697446,0.039258208,0.14610703,0.048471134,0.057792243,0.1324197,0.04208264,0.11866275,0.0886283,0.071354985,0.11811829,0.029104665,0.1498481,0.07464349,0.15743186,0.20652114,Mn-WOx/SiO2,Nb2O5,Pd-Na2WO4/SiO2,SiC,SiCnf,0.3834370272543452,0.7140307628540766,0.984995344172242,0.3146631069449669,0.4775220602618323,8.77,7.65,12.46,8.22,6.2,8.276900291442871,7.408373832702637,12.13664166132609,8.452845573425293,4.143168926239014,Y-Na2WO4/SiO2,ZSM-5,Zn-Na2WO4/SiO2,Zr-Na2WO4/SiO2,ZrO2,,,,,,,,,,,,,,,,,,,,,,,,,,0.8123893023995643,0.4969940999963066,0.6534264405297511,0.8553368038270208,0.3662851049705427,,,,,,,,,,,,,,,,,,,,,,,,,,12.24,6.07,12.58,11.65,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,11.210556507110596,6.479628086090088,12.946020126342772,12.575988928476969,7.611710548400879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost,all,no,20,0,10,205,0.9063363798682916,0.7273233007477528,1.1962304701182294,,Blank,Eu-Na2WO4/SiO2,La-Na2WO4/SiO2,Mn-K2MoO4/SiO2,Mn-K2WO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na/SiO2,Mn-Na2WO4/BEA,Mn-Na2WO4/CeO2,Mn-Na2WO4/TiO2,0.8748394006199954,0.8675956584811211,0.9025499254319724,0.7387462550685518,0.9500064411916234,0.693096941801218,0.4372224867614833,1.3567918473482132,0.7002055283479912,1.245006732671726,30.8703191280365,0.6666666666666666,0.9669172932330824,7.0,15.05,14.01,16.36,18.55,14.99,9.66,15.34,16.2,16.7,6.406532287597656,13.345032691955566,12.393627166748049,13.210827827453612,15.845147132873535,14.18669319152832,8.73536491394043,13.508098602294922,13.103787422180176,14.65206813812256,1.7760409,0.07246743,0.3221587,0.31507125,0.30425477,0.13121077,0.018183582,0.5086793,0.4233751,0.21221565,0.2663957,0.15484828,0.08991264,0.06574896,0.05167872,0.002938527,0.19092606,0.06287489,0.050929185,0.013631516,0.0,0.0017632616,0.0,0.008775009,0.0023108933,0.0,0.0042476533,0.0,0.2189291,0.11432415,Mn-WOx/SiO2,Nb2O5,Pd-Na2WO4/SiO2,SiC,SiCnf,0.4241453307661517,0.6722998141107106,1.1535839889895532,0.3308896858895078,0.4282835561699338,8.77,7.65,12.46,8.22,6.2,7.908331394195557,6.68003511428833,11.39205265045166,8.042722702026367,4.233061790466309,Y-Na2WO4/SiO2,ZSM-5,Zn-Na2WO4/SiO2,Zr-Na2WO4/SiO2,ZrO2,,,,,,,,,,,,,,,,,,,,,,,,,,0.8935606243762565,0.4520568794553929,0.6759750699996947,0.7674394366145134,0.4105724383860218,,,,,,,,,,,,,,,,,,,,,,,,,,12.24,6.07,12.58,11.65,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,11.63321304321289,6.287447452545166,12.037373542785645,11.062308311462402,7.44892692565918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,20,0,10,206,0.9133561720224798,0.7492003779401584,1.3869299156783486,,BEA,BN,Mn-BaWO4/SiO2,Mn-CaWO4/SiO2,Mn-FeMoO4/SiO2,Mn-K2WO4/SiO2,Mn-Li2WO4/SiO2,Mn-MoOx/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/CeO2,0.5081224401577099,1.2565305194129115,0.5693996068442515,0.49608181458531,0.3616739652597999,1.296656352885564,0.8638445424188114,0.3012371050972279,0.9110731145719282,0.8891576242169669,124.6246259212494,0.6666666666666666,0.9669172932330824,7.02,8.59,7.59,7.16,7.35,18.55,18.22,6.54,15.43,14.85,7.72026777267456,8.353493690490723,7.138862133026123,6.735915819803874,7.051585912704468,16.18715763092041,16.049647013346355,6.254832188288371,13.948856989542644,13.464192072550455,1.7714658,0.11063283,0.27445418,0.29271317,0.27858996,0.14186755,0.008527676,0.06516898,0.04429784,0.037743714,0.16723412,0.1337808,0.14764823,0.10523887,0.47197205,0.07039129,0.1853557,0.021084845,0.100339636,0.47543773,0.06458434,0.1130884,0.064475216,0.105216764,0.4545195,0.06600777,0.19473355,0.015554692,0.11393458,0.11295256,Mn-Na2WO4/SiCnf,Mn-Na2WO4/TiO2,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Mo-Na2WO4/SiO2,0.7767504078232578,1.1123143452648223,0.4405766697114576,0.6151457909932213,0.4035755740900835,18.34,16.99,6.8,9.94,10.42,16.829964955647785,16.843248049418133,6.154759724934896,8.08415142695109,10.712584018707275,Na2WO4/SiO2,Nb2O5,Ni-Na2WO4/SiO2,Pd-Na2WO4/SiO2,SiCnf,,,,,,,,,,,,,,,,,,,,,,,,,,0.8749214153540762,0.6890125902655513,0.7495438867618167,1.1856668360543443,0.5094254914710397,,,,,,,,,,,,,,,,,,,,,,,,,,18.71,7.23,13.79,13.21,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,17.02244504292806,6.958853244781494,14.98199431101481,12.369941552480062,5.724827289581299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost,all,no,20,0,10,206,0.9119598729378128,0.7391725203159473,1.409280832263673,,BEA,BN,Mn-BaWO4/SiO2,Mn-CaWO4/SiO2,Mn-FeMoO4/SiO2,Mn-K2WO4/SiO2,Mn-Li2WO4/SiO2,Mn-MoOx/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/CeO2,0.483881452856837,1.2600122715079265,0.6345111255590306,0.4830302113836462,0.3526359473599327,1.2015806379318237,0.7557112218978558,0.2780902553186183,0.788188254006055,0.863646288250768,52.00117588043213,1.0,0.9488721804511278,7.02,8.59,7.59,7.16,7.35,18.55,18.22,6.54,15.43,14.85,7.903398036956787,9.19590187072754,7.3628387451171875,7.161860942840576,6.869448661804199,17.29604148864746,16.11270523071289,6.260175704956055,14.346101760864258,13.726751327514648,1.6235116,0.07314581,0.24573576,0.29998708,0.33638847,0.1353951,0.012601635,0.09673677,0.05991411,0.011092398,0.1931176,0.3124592,0.2927584,0.06397318,0.030457165,0.07755618,0.03681559,0.014932869,0.059955526,1.2609363,0.0017640067,0.20115235,0.08890191,0.047129527,0.013958192,0.00051904423,0.049524616,0.0,0.1349923,0.10319382,Mn-Na2WO4/SiCnf,Mn-Na2WO4/TiO2,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Mo-Na2WO4/SiO2,0.7569115030765533,1.2056563672205298,0.5093119816271507,0.5895735887686412,0.3479449056386947,18.34,16.99,6.8,9.94,10.42,16.893991470336914,16.5482177734375,6.05573320388794,7.4371514320373535,9.516287803649902,Na2WO4/SiO2,Nb2O5,Ni-Na2WO4/SiO2,Pd-Na2WO4/SiO2,SiCnf,,,,,,,,,,,,,,,,,,,,,,,,,,0.7591702486339369,0.7730539220017058,0.82344316141946,1.2816497713182031,0.4874693824115552,,,,,,,,,,,,,,,,,,,,,,,,,,18.71,7.23,13.79,13.21,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,16.776077270507812,7.552204608917236,14.974390983581545,12.618897438049316,5.581202030181885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,20,0,10,207,0.8895583717978616,0.7691303295069579,1.437551847745637,,Al2O3,BEA,MgO,Mn-K2MoO4/SiO2,Mn-K2WO4/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,0.7559622310132397,0.6421938222646714,0.289532815606095,0.3567760204409694,0.7787910296468653,1.148550617257754,0.5619170380880435,0.7214783400327645,0.9873937716176228,0.7005000319134477,122.5166540145874,0.6666666666666666,0.9593984962406013,7.37,7.25,7.4,14.15,17.17,18.04,9.29,7.73,16.15,18.19,6.052833557128906,7.172811508178711,7.495939254760742,13.697346687316896,15.829772313435871,18.3222443262736,10.224532763163248,7.863498687744141,13.625248908996582,16.113737106323242,2.2789557,0.07288741,0.34007075,0.39982158,0.25096446,0.14765798,0.017338702,0.03288937,0.026906403,0.023955563,0.13718027,0.14301637,0.12570079,0.15013616,0.17913093,0.011725757,0.035571158,0.011978605,0.15823738,0.19499235,0.01542533,0.033446748,0.008233227,0.16685402,0.2156487,0.010709512,0.031285435,0.012182961,0.32276288,0.44022104,Mn-Na2WO4/SiO2,Mn-Na2WO4/TiO2,Mn-Na2WO4/ZrO2,Mn-WOx/SiO2,Mn-ZnMoO4/SiO2,1.206479177048536,1.2935556931067735,0.5095116411149502,0.7531049798845171,0.5431757904396576,18.88,16.12,11.2,9.94,10.6,17.37065315246582,15.368957042694092,9.6483949025472,8.560671329498291,9.338866074879965,Na/SiO2,SiO2,Tb-Na2WO4/SiO2,Ti-Na2WO4/SiO2,Zr-Na2WO4/SiO2,,,,,,,,,,,,,,,,,,,,,,,,,,0.8457543061189355,0.4873808467955816,0.7611996239375293,0.9828470581604374,1.0416865437808964,,,,,,,,,,,,,,,,,,,,,,,,,,8.23,7.83,14.23,17.56,13.86,,,,,,,,,,,,,,,,,,,,,,,,,,7.371157328287761,8.164892196655273,13.468300819396973,18.54649480183919,13.100798765818276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost,all,no,20,0,10,207,0.8965035069562932,0.7534085314975597,1.347151225784747,,Al2O3,BEA,MgO,Mn-K2MoO4/SiO2,Mn-K2WO4/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,0.7591823263800874,0.5808961247073279,0.3227497230574142,0.4077306173943184,0.7157342861248898,1.1758591473102569,0.5811102476219336,0.7961377213272182,1.0358893889050151,0.6608308164889997,52.59233403205872,0.6666666666666666,0.9488721804511278,7.37,7.25,7.4,14.15,17.17,18.04,9.29,7.73,16.15,18.19,6.540952205657959,7.156269550323486,7.282107830047607,13.297158241271973,16.314027786254883,17.885862350463867,10.509894371032717,7.891514301300049,13.689929008483888,16.244741439819336,1.9907607,0.094273694,0.31604317,0.31479937,0.30230415,0.14430386,0.013232375,0.66596276,0.13086379,0.22955242,0.23223469,0.037097983,0.12904823,0.13280031,0.037332244,0.012970937,0.0038526487,0.0017215043,0.029079912,0.35010508,0.00029813597,0.06061375,2.8190884e-06,0.012905604,0.0024103709,0.0007985347,0.014639477,0.0,0.33053473,0.38899082,Mn-Na2WO4/SiO2,Mn-Na2WO4/TiO2,Mn-Na2WO4/ZrO2,Mn-WOx/SiO2,Mn-ZnMoO4/SiO2,1.0686067555590373,1.3699058944751057,0.5655939396619797,0.6790712982899434,0.5291521243659817,18.88,16.12,11.2,9.94,10.6,17.09081268310547,15.41476821899414,9.714971542358398,8.157354354858398,8.983009338378906,Na/SiO2,SiO2,Tb-Na2WO4/SiO2,Ti-Na2WO4/SiO2,Zr-Na2WO4/SiO2,,,,,,,,,,,,,,,,,,,,,,,,,,0.8993479264676572,0.409500987416222,0.7252723246085934,0.8738373064001402,0.8996031328276092,,,,,,,,,,,,,,,,,,,,,,,,,,8.23,7.83,14.23,17.56,13.86,,,,,,,,,,,,,,,,,,,,,,,,,,7.1519775390625,7.728993892669678,12.539430618286133,17.843414306640625,13.263718605041504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,20,0,10,208,0.9087125044621772,0.77273084345675,1.3623924731489023,,Al2O3,Blank,CeO2,Co-Na2WO4/SiO2,Hf-Na2WO4/SiO2,Mn-K2WO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/SiO2,Mn-Na2WO4/TiO2,0.5519335308962542,0.9222666923238618,0.612071345726649,1.4056128391424814,0.6890909418443434,0.7742573217090551,0.6488585496182535,1.0203674839467418,0.8845707597965148,0.8958328098995668,108.28468441963196,0.6666666666666666,0.924812030075188,6.13,7.68,8.41,16.14,16.01,16.41,15.13,17.4,18.6,17.59,5.7187981605529785,6.1049394607543945,7.974271297454834,14.844337463378906,13.731850147247314,14.680192947387695,15.804585456848145,18.3479487101237,15.121640046437582,16.113294283548992,2.2156367,0.13850687,0.34042522,0.38614616,0.25160995,0.17427298,0.012937185,0.053852417,0.041880075,0.032220405,0.27074063,0.2449731,0.25501063,0.05432094,0.3610835,0.057662465,0.07968699,0.018785328,0.0536881,0.37788022,0.06058798,0.08317847,0.022666734,0.059095792,0.35936743,0.06906174,0.0907824,0.017967518,0.1296358,0.055192027,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Mn-ZnMoO4/SiO2,Na2WO4/SiO2,Nb2O5,0.9306528252099332,0.413306828893721,0.8134825266301633,0.8289102525181241,0.8679729673339099,9.4,7.94,12.96,16.48,6.5,8.469259262084961,8.203205267588297,8.890652179718018,16.654779116312664,7.809439182281494,Nd-Na2WO4/SiO2,Pd-Na2WO4/SiO2,TiO2,ZSM-5,Zn-Na2WO4/SiO2,,,,,,,,,,,,,,,,,,,,,,,,,,0.4432276353683879,1.2822331513730132,0.5734448560995933,0.4191214207574432,0.628422766086903,,,,,,,,,,,,,,,,,,,,,,,,,,15.81,13.69,7.36,7.18,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,15.537065188090006,13.300110658009848,7.048277854919434,6.086191177368164,11.361483573913574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost,all,no,20,0,10,208,0.9095078375926704,0.7513050082370777,1.3505227656468404,,Al2O3,Blank,CeO2,Co-Na2WO4/SiO2,Hf-Na2WO4/SiO2,Mn-K2WO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/SiO2,Mn-Na2WO4/TiO2,0.5049399676918983,1.0235347034882856,0.5157432692580753,1.4810614236593245,0.5649509879520962,0.6582549214363098,0.6277281863549176,0.9911822883450256,0.8655974966142236,1.035003611174497,44.70403456687927,0.6666666666666666,0.912781954887218,6.13,7.68,8.41,16.14,16.01,16.41,15.13,17.4,18.6,17.59,5.735966682434082,6.694697380065918,7.86051607131958,14.591374397277832,13.740427017211914,14.802576065063477,15.775497436523438,18.377260208129883,15.87796115875244,15.665081977844238,1.8944603,0.099151894,0.30511066,0.31333402,0.31921932,0.14490277,0.024534687,0.09382137,0.2312376,0.025853572,0.30674645,0.21369222,0.010347447,0.16015719,0.034827266,0.039412454,0.056425754,0.030026237,0.08166546,1.3940722,0.019476881,0.007481262,0.0033185813,0.0032140985,0.0013546171,0.0,0.0018706727,0.0,0.15102385,0.09639758,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Mn-ZnMoO4/SiO2,Na2WO4/SiO2,Nb2O5,0.786435913041882,0.3962055066161686,0.7987378782629967,0.7097135224097815,0.962959610078393,9.4,7.94,12.96,16.48,6.5,6.926077842712402,7.914172649383545,8.835246086120605,16.58567237854004,7.894746780395508,Nd-Na2WO4/SiO2,Pd-Na2WO4/SiO2,TiO2,ZSM-5,Zn-Na2WO4/SiO2,,,,,,,,,,,,,,,,,,,,,,,,,,0.5097579493421189,1.1681812629034354,0.5185304085719279,0.4160105084905437,0.6643101595310453,,,,,,,,,,,,,,,,,,,,,,,,,,15.81,13.69,7.36,7.18,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,15.363901138305664,13.248022079467772,7.182906150817871,6.1821393966674805,10.828872680664062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
