seed,n_train_catalysts,n_train_samples,n_test_samples,cv_mae_mean,train_r2,train_mae,train_rmse,test_r2,test_mae,test_rmse,hp_n_estimators,hp_learning_rate,hp_max_depth,hp_subsample,hp_colsample_bytree,hp_reg_alpha,hp_reg_lambda,hp_gamma,hp_min_child_weight
13,316,68228,2160,0.0658019852359511,0.7910728724243001,0.0303872597913421,0.0557781093440957,0.3857903283110451,0.0910698846577584,0.1208315384122046,100,0.05,6,0.9,0.8,0.5,1.0,0.0,2
23,316,68228,2160,0.0665831301889556,0.8982577158705813,0.0150705874821004,0.039370023720911,0.5351279455084483,0.0549435816980012,0.0788057651244166,350,0.02,10,0.7,0.8,0.5,0.5,0.0,1
27,316,68231,2157,0.0625633310337855,0.8534966578897187,0.0211420446933858,0.0463871706743054,0.2839081142765831,0.1015694203748428,0.1332688964546875,700,0.02,6,0.9,0.8,0.5,0.5,0.0,1
19,316,68228,2160,0.0645018476487787,0.8403455791332007,0.0241981744574045,0.0494323674309598,0.1486275657721116,0.0693864395135903,0.0969335776612272,100,0.1,6,0.9,0.8,0.5,1.0,0.0,2
22,316,68228,2160,0.064712204507601,0.9367615414171722,0.0104335632923122,0.0312019343500871,0.2527417163848418,0.0520325380229458,0.07682689639136,700,0.05,10,0.7,0.8,0.5,2.0,0.0,1
8,5,1080,2160,0.0338346062470704,0.9728964679453678,0.0048570092221943,0.0085690342588456,-0.1247769720039204,0.0405945065608459,0.0594227832516734,350,0.3,10,0.7,0.6,0.5,2.0,0.0,1
11,5,1080,2153,0.1002889905684941,-4.804002072367197e-06,0.0819254021720343,0.1076634954457637,-1.2341720676531605,0.0622516770759879,0.0658259126833631,700,0.1,10,0.7,0.8,0.5,0.5,10.0,1
13,5,1080,2160,0.0254062398670515,-4.637193888878954e-07,0.0225838168788906,0.0274811737172484,-0.3291960966947491,0.1051279520444099,0.1777528235661023,700,0.3,6,0.9,0.6,0.0,0.5,10.0,3
9,5,1080,2160,0.0804718063858185,-0.0001263270971871,0.0671227627121782,0.0921536454673934,-5.524410604551555e-05,0.0657147075442509,0.0856387910241563,700,0.1,6,0.7,0.8,0.0,0.5,10.0,2
10,5,1080,2160,0.0656606176437298,-2.349515233479593e-07,0.0603202448915116,0.0767395031584981,-0.0126070099571529,0.0716995465194292,0.1086209859760669,700,0.1,6,0.7,0.6,0.5,2.0,10.0,2
12,5,1080,2160,0.0349764468226118,0.9995103531111822,0.0005950110098904,0.0010370286352633,-0.2700365959506252,0.0872016962235012,0.1437014217648375,350,0.3,6,0.9,0.8,0.0,2.0,0.0,3
31,5,1080,2160,0.0853958127810504,0.9998724303398244,0.0009658531522965,0.0013859052004662,-0.3945798670912313,0.0687766064415763,0.1002190396526276,100,0.3,6,0.9,0.6,0.0,0.5,0.0,3
30,5,1080,2160,0.0793645259580912,0.9998348736716892,0.0006702348107214,0.0013295820925864,-0.3266594123434643,0.1121451894722838,0.1311445065665636,100,0.3,10,0.9,0.6,0.0,2.0,0.0,3
7,5,1080,2154,0.0584543957947819,0.8645985294015953,0.0150472729023402,0.0279382589104952,-0.3176338746302323,0.0481043115173207,0.0798118256640577,100,0.02,6,0.9,0.8,0.0,0.5,0.0,3
20,5,1080,2160,0.0728480747812389,0.9999021908270472,0.0005330640499932,0.0008529739308278,-0.5096064481753559,0.1154959949444976,0.1480019061214354,100,0.3,10,0.7,0.8,0.0,0.5,0.0,1
3,5,1080,2152,0.141819351660094,0.8771710297502401,0.0355792413972997,0.0510457420953323,-0.8049723625435057,0.1046752265305263,0.122329479518428,100,0.02,6,0.7,0.6,0.5,0.5,0.0,3
41,5,1080,2160,0.1398326060296727,0.3452465446519518,0.1146284715789414,0.133412399558229,-0.1260910190789548,0.11419636253842,0.146585957747705,350,0.3,6,0.7,0.6,0.0,2.0,10.0,2
15,5,1080,2160,0.1112000467671977,-2.8001104070307647e-05,0.0960882025170264,0.1221329291875664,-0.078861351577933,0.1128234505391125,0.1321632665071559,100,0.3,6,0.7,0.6,0.0,1.0,10.0,1
17,5,1080,2160,0.1519672123193401,0.9930957843432316,0.0060680114973887,0.012780471845373,-0.5493413415366581,0.1548749184713292,0.2098641185439572,350,0.3,6,0.9,0.6,0.5,1.0,0.0,2
