n_train_catalysts,seed,mean_train_yield,test_mae
5.0,0.0,7.3603703703703705,8.301712277091907
5.0,1.0,15.14074074074074,12.811711248285324
5.0,2.0,3.4587581093605184,13.67857167988192
5.0,3.0,6.37052826691381,10.740592369477913
5.0,4.0,9.30601851851852,13.096166838134431
5.0,5.0,6.425833333333334,10.44562037037037
5.0,6.0,11.732407407407408,13.096340020576132
5.0,7.0,13.556851851851853,13.493295781893003
5.0,8.0,7.002222222222221,10.476421810699588
5.0,9.0,12.402222222222223,11.448157407407408
5.0,10.0,12.358425925925925,12.439331189986284
5.0,11.0,12.1525,10.538217592592593
5.0,12.0,13.682507015902715,12.190562138377855
5.0,13.0,19.352685185185187,10.438238254458163
5.0,14.0,8.719351851851851,7.313311471193416
5.0,15.0,3.203888888888889,17.67478549382716
5.0,16.0,13.21824074074074,13.569943587105623
5.0,17.0,3.497314814814815,9.04152820644719
5.0,18.0,10.121944444444445,10.36588994390407
5.0,19.0,9.384629629629629,9.838574580607496
5.0,20.0,9.018888888888888,11.0245
5.0,21.0,16.254444444444445,13.680302469135802
5.0,22.0,11.294480823199251,11.029946817725115
5.0,23.0,14.04050046339203,11.522765034496963
5.0,24.0,18.324537037037036,13.155135459533607
5.0,25.0,6.5307407407407405,12.64140157750343
5.0,26.0,5.201296296296296,10.539414094650205
5.0,27.0,7.333981481481481,8.646643261316873
5.0,28.0,12.96574074074074,9.686370884773664
5.0,29.0,19.649444444444445,17.389173366316225
5.0,30.0,14.722222222222221,12.706060606060607
5.0,31.0,10.904166666666665,10.957816358024692
5.0,32.0,7.252924791086351,12.26137264004952
5.0,33.0,7.092407407407409,6.999620027434843
5.0,34.0,8.360370370370369,11.796284791977884
5.0,35.0,7.04537037037037,9.319117040474348
5.0,36.0,7.032870370370371,14.584147805212622
5.0,37.0,2.464546304957905,8.936272260333299
5.0,38.0,4.504646840148699,9.62106120060581
5.0,39.0,16.18898148148148,13.937953390339807
5.0,40.0,18.480925925925927,12.99974828532236
5.0,41.0,14.977037037037038,12.4812719478738
5.0,42.0,19.553611111111113,13.432982767489712
5.0,43.0,0.9813888888888888,8.571221373063663
5.0,44.0,9.009814814814815,11.897690672153635
5.0,45.0,16.49046296296296,14.442889231824417
5.0,46.0,25.23537037037037,19.23006412894376
5.0,47.0,25.34407407407408,22.517952674897124
5.0,48.0,8.672777777777776,7.968909465020578
5.0,49.0,8.302037037037037,10.369563265165953
5.0,50.0,14.111296296296295,10.45373148148148
5.0,51.0,3.4996296296296294,5.2097582304526755
5.0,52.0,15.437511606313835,13.01198154698335
5.0,53.0,14.755277777777776,13.252798868312755
5.0,54.0,11.258888888888887,9.29283744855967
5.0,55.0,1.958888888888889,9.751808641975309
5.0,56.0,10.495462962962963,10.99593878600823
5.0,57.0,10.287685185185184,9.81742275377229
5.0,58.0,5.872474513438369,8.919451953111592
5.0,59.0,7.796481481481482,12.85286111111111
5.0,60.0,14.048333333333334,11.947493827160494
5.0,61.0,12.622098421541317,12.418843925169364
5.0,62.0,19.179351851851848,13.457140189563692
5.0,63.0,17.93027777777778,14.205002572016461
5.0,64.0,14.155185185185188,11.459659465020575
5.0,65.0,9.382499999999999,8.651305555555556
5.0,66.0,9.95111111111111,7.496458847736625
5.0,67.0,19.265555555555554,15.704573045267487
5.0,68.0,7.588981481481482,7.517445816186557
5.0,69.0,1.572037037037037,10.220321159122085
