n_train_catalysts,seed,mean_train_yield,test_mae
5.0,0.0,17.55365038103703,16.055140100601097
5.0,1.0,21.67578892608333,16.40084341173009
5.0,2.0,13.222727100564812,13.253845520544846
5.0,3.0,10.897455512175924,8.461865804266159
5.0,4.0,5.368348000685184,14.34901842256917
5.0,5.0,7.689817199703702,9.842383715592558
5.0,6.0,15.143459277425924,11.77033589902548
5.0,7.0,11.075291830231482,9.323637179258402
5.0,8.0,15.020692424037033,12.055461641954905
5.0,9.0,12.107271288907405,10.56007655791543
5.0,10.0,10.623035560546295,14.609770388650857
5.0,11.0,14.840065290731479,10.959551279148421
5.0,12.0,12.50200322097222,12.635814936351444
5.0,13.0,10.130204411046293,8.059248555972479
5.0,14.0,13.884007012527777,9.109554631242748
5.0,15.0,9.021137959222221,6.390216253466872
5.0,16.0,9.692928004805553,15.406548788603574
5.0,17.0,10.565705023842593,10.783609885402257
5.0,18.0,14.020130386379629,10.977943244102091
5.0,19.0,8.589551703509258,12.070003158860882
5.0,20.0,19.415113682527775,15.590463077850897
5.0,21.0,10.035001800398145,11.3875770449166
5.0,22.0,12.326253708759257,8.495510469782117
5.0,23.0,12.413572743194443,12.372295461454732
5.0,24.0,4.865086921509258,10.436731393024932
5.0,25.0,11.699064850537036,10.961144072066942
5.0,26.0,12.159637947388887,9.431889297976184
5.0,27.0,14.18668044047222,9.54345895127176
5.0,28.0,15.698529728425926,10.853666627976253
5.0,29.0,17.87552486149074,16.146897394877126
5.0,30.0,18.830733997796294,12.640687640186712
5.0,31.0,5.185275555564813,13.448275769423738
5.0,32.0,10.575332293166664,11.613343409984259
5.0,33.0,12.026257904055553,8.373283588547942
5.0,34.0,10.395037828583332,11.434641689148764
5.0,35.0,7.5190666704351825,8.782093002925487
5.0,36.0,9.81630147960185,12.134414169009688
5.0,37.0,18.009351287027776,10.651153402163143
5.0,38.0,14.091989374712961,12.861889519998423
5.0,39.0,11.813073110861108,9.941117558749125
5.0,40.0,13.66065704198148,8.50757776746334
5.0,41.0,8.283574063740737,10.671308526156858
5.0,42.0,14.78083148525926,10.170713048877674
5.0,43.0,11.898718075953703,12.503429369124913
5.0,44.0,6.488938725277776,9.274816428347735
5.0,45.0,5.981321452805553,15.917948585992054
5.0,46.0,8.210925515675925,8.809921587513466
5.0,47.0,13.027176847962963,15.173994035585903
5.0,48.0,10.07065074911111,9.13078661595545
5.0,49.0,10.636377338601848,12.079123149081129
5.0,50.0,8.935096495814813,11.343549527085734
5.0,51.0,6.928521050120368,11.689393207789353
5.0,52.0,21.125032337148145,14.081413822397051
5.0,53.0,5.251422429823254,15.312178041928908
5.0,54.0,11.15366104022222,14.7050618980071
5.0,55.0,21.06829600508333,18.017776362088732
5.0,56.0,22.642715668240736,14.603693283547667
5.0,57.0,12.426048701212963,10.1988970669155
5.0,58.0,16.72095907113889,11.9912502827687
5.0,59.0,12.803196277907405,11.91995021688268
5.0,60.0,12.822423896018517,11.765432768816272
5.0,61.0,21.034490309544186,14.582895305247561
5.0,62.0,5.637926638898147,12.456147853379244
5.0,63.0,11.297611569814812,14.331883494358333
5.0,64.0,7.618100353629628,7.103388352480623
5.0,65.0,14.1879273159537,11.91269076337537
5.0,66.0,13.428002916916665,10.289325348414506
5.0,67.0,5.145506659324073,16.48553877316464
5.0,68.0,7.074034267074072,15.314660485627845
5.0,69.0,22.37275198202778,18.930131973326624
5.0,70.0,8.233880589305555,10.627551870480453
5.0,71.0,7.418915334129628,7.5360914088439115
5.0,72.0,8.699209178148147,9.987897536948731
5.0,73.0,16.574762244666662,11.98022523563827
5.0,74.0,18.823341173046295,13.14501530614488
5.0,75.0,6.230356414827905,10.961200126591752
5.0,76.0,13.627886390990739,11.924166300731772
5.0,77.0,5.706623436657406,7.13173807992843
5.0,78.0,12.781595036898146,10.218403484583934
5.0,79.0,11.319362048481478,11.42905983672199
5.0,80.0,15.969588880407406,12.189869120994956
5.0,81.0,8.951629600305553,12.845178367865355
5.0,82.0,14.553725114166664,13.84943372186111
5.0,83.0,8.609494524370367,10.588686980994012
5.0,84.0,12.797684935268517,10.986154083731686
5.0,85.0,15.170090659194443,11.340812328620114
5.0,86.0,14.207317146898149,10.435159013753816
5.0,87.0,12.857585065935185,7.383035933065381
5.0,88.0,15.88168153483333,10.791191714864196
5.0,89.0,8.786287236925922,10.635127320117522
5.0,90.0,16.444793803444444,10.639363379166461
5.0,91.0,12.627611335148147,13.5123984062127
5.0,92.0,14.153367081944443,8.954961392810956
5.0,93.0,10.66499602858333,11.98082366940138
5.0,94.0,13.38761939623148,11.8525969128538
5.0,95.0,7.11407969335185,7.232978295351182
5.0,96.0,16.603039712814812,12.30479692241598
5.0,97.0,15.175918649962963,13.765722476212176
5.0,98.0,11.018778339759256,9.050940083819565
5.0,99.0,11.836469356657405,10.849427027237619
10.0,0.0,16.834509646138887,15.910710006240613
10.0,1.0,18.010024894578702,14.886404831727
10.0,2.0,14.459908997248725,13.764014410980009
10.0,3.0,11.711832896893517,8.42657776678438
10.0,4.0,10.434026144810185,13.066169478200761
10.0,5.0,15.150908054050923,11.017607627486667
10.0,6.0,10.655597418777775,10.11191661174321
10.0,7.0,12.803251135194444,9.702723346797171
10.0,8.0,19.653161527074072,13.612437519917455
10.0,9.0,10.283314322393517,10.288700653468814
10.0,10.0,11.40823509885648,14.47442083721413
10.0,11.0,16.90525673247685,11.642725201905757
10.0,12.0,13.366135928856481,12.669009155764371
10.0,13.0,9.570000267574073,7.9010528666694615
10.0,14.0,17.70343370785648,11.542852978272014
10.0,15.0,15.152099722458333,10.490191684904822
10.0,16.0,10.106131779393518,15.251471386659384
10.0,17.0,11.242066143435183,10.966957518530899
10.0,18.0,12.763523265874998,10.690229267661689
10.0,19.0,9.023707080180554,12.08705659352275
10.0,20.0,14.672454081219286,12.294906249560258
10.0,21.0,15.180707888912035,11.028870897054935
10.0,22.0,12.722532425740738,8.6375850260012
10.0,23.0,13.815447875273144,12.709063412549437
10.0,24.0,9.384812113999999,10.285579033341667
10.0,25.0,9.658146362768516,9.764289872265834
10.0,26.0,11.374271525657406,9.162122964497282
10.0,27.0,12.697046547999998,8.831895502937037
10.0,28.0,10.927934140537037,9.989901736736865
10.0,29.0,15.91384948402784,15.649727532432857
10.0,30.0,15.555457895175923,10.793044770344707
