model_type,feature_set,augmentation,n_train_catalysts,n_val_catalysts,n_test_catalysts,seed,r2,mae,mse,training_time,val_loss_0,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5,val_loss_6,val_loss_7,val_loss_8,val_loss_9,val_loss_10,val_loss_11,val_loss_12,val_loss_13,val_loss_14,val_loss_15,val_loss_16,val_loss_17,val_loss_18,val_loss_19,val_loss_20,val_loss_21,val_loss_22,val_loss_23,val_loss_24,mae_0,mae_1,mae_2,mae_3,mae_4,mae_5,mae_6,mae_7,mae_8,mae_9,mae_10,mae_11,mae_12,mae_13,mae_14,mae_15,mae_16,mae_17,mae_18,mae_19,mae_20,mae_21,mae_22,mae_23,mae_24,mse_0,mse_1,mse_2,mse_3,mse_4,mse_5,mse_6,mse_7,mse_8,mse_9,mse_10,mse_11,mse_12,mse_13,mse_14,mse_15,mse_16,mse_17,mse_18,mse_19,mse_20,mse_21,mse_22,mse_23,mse_24,r2_0,r2_1,r2_2,r2_3,r2_4,r2_5,r2_6,r2_7,r2_8,r2_9,r2_10,r2_11,r2_12,r2_13,r2_14,r2_15,r2_16,r2_17,r2_18,r2_19,r2_20,r2_21,r2_22,r2_23,r2_24,timing_0,timing_1,timing_2,timing_3,timing_4,timing_5,timing_6,timing_7,timing_8,timing_9,timing_10,timing_11,timing_12,timing_13,timing_14,timing_15,timing_16,timing_17,timing_18,timing_19,timing_20,timing_21,timing_22,timing_23,timing_24
neural_network,base+atom_numbers+support,no,5,5,10,240,0.26557857,2.4651074,9.773522,8.98053765296936,6.6102055311203,6.351384898026784,6.5,6.413774212201436,6.812810699145,6.042853832244873,5.142005205154419,4.595992982387543,6.242512126763661,6.540938337643941,7.477411309878032,4.991239637136459,5.671432137489319,6.031178156534831,5.603000164031982,6.452901522318522,4.925634860992432,4.822760671377182,6.576304952303569,4.160862118005753,5.893986463546753,6.344485839207967,6.71319595972697,6.835244377454122,5.0582592487335205,3.1480973,2.76506,2.83003,3.072649,2.966632,3.010662,2.583315,2.2212787,2.683305,2.745074,3.3233578,2.7453654,3.0120971,2.475167,2.8263726,2.5761764,2.7779975,2.8817456,2.9246037,2.4651074,3.025596,2.621868,2.9227068,3.1762817,2.7794924,14.451773,12.570953,13.18754,13.987549,13.861116,14.344687,11.198621,8.519316,11.940294,12.280226,15.55687,12.658613,14.077615,10.448767,12.461293,11.425969,12.726474,13.072376,13.621765,9.773522,14.304699,11.736249,14.099558,14.752294,12.53585,-0.085963845,0.055368423,0.009035647,-0.051080227,-0.041579604,-0.07791698,0.15849096,0.3598246,0.102758646,0.0772149,-0.16900527,0.048781335,-0.057848096,0.21483803,0.063608706,0.14140713,0.04368198,0.017689526,-0.023593783,0.26557857,-0.07491207,0.118091464,-0.059497,-0.10854614,0.058006287,8.039509773254395,23.964922666549683,5.441880702972412,3.2137999534606934,1.8769330978393557,19.441486120224,11.08197808265686,24.66805100440979,18.49698162078857,21.869563817977905,1.4929001331329346,18.1850163936615,6.614866733551025,5.071675539016724,8.534188032150269,3.6105449199676514,3.6994059085845943,18.86635446548462,3.5161306858062744,8.98053765296936,4.900453805923462,5.370375394821167,22.40895414352417,4.7646589279174805,3.4814181327819824
neural_network,base+atom_numbers+support,no,5,5,10,238,-0.3010726,3.729896,23.498734,20.58725595474243,13.015421549479166,13.450465202331545,14.138787746429443,9.164753913879396,12.231346130371094,13.655906677246094,13.025946299235024,14.196853001912435,14.19399356842041,14.126962661743164,13.324363231658936,12.299732367197672,16.146573543548584,13.666357040405272,13.178886890411375,12.511664072672524,10.286431789398192,12.34390354156494,13.539198875427246,11.889911015828451,11.816391468048096,10.064300537109377,10.782248973846436,14.05780792236328,12.02900743484497,2.9262161,3.1629553,3.2577724,3.729896,3.8510373,4.005909,3.2335522,2.8148577,3.2817554,3.3447664,2.8512988,4.0358987,3.1912951,3.270298,3.4001884,3.1714904,2.7422283,3.2053897,3.4210575,3.0936763,2.7939427,3.9006646,2.8038876,3.0619497,3.9192147,17.771708,20.361332,20.750174,23.498734,27.000578,28.649807,20.352346,17.346897,22.085224,21.715925,16.013636,28.314808,21.445261,20.89392,22.924908,19.71898,14.475035,20.215582,22.679083,19.028357,16.248308,26.647856,15.590296,19.127136,26.860754,0.016020179,-0.12736166,-0.14889085,-0.3010726,-0.49496198,-0.58627594,-0.1268642,0.039540946,-0.22280967,-0.20236242,0.11336064,-0.5677278,-0.18737626,-0.15684986,-0.26930106,-0.09179604,0.19854957,-0.11929178,-0.25569034,-0.053557754,0.10036743,-0.4754324,0.13680005,-0.059026957,-0.48722017,8.30424189567566,22.848037242889404,5.663565635681152,20.58725595474243,3.489760637283325,3.334404230117798,7.214982509613037,24.674448251724243,4.205492973327637,2.776940107345581,25.40682911872864,1.8084783554077148,20.909691333770752,4.564375877380371,16.846215963363647,22.43235564231873,23.03404974937439,6.530539512634277,4.424785852432251,21.838412523269653,9.083674669265749,22.563177585601807,10.645046710968018,17.781789779663086,23.582124948501587
neural_network,base+atom_numbers+support,no,5,5,10,239,-1.4911666,4.8439527,36.572803,1.238159418106079,17.458680470784504,13.514687538146973,13.014838695526125,17.054178714752197,11.925798734029136,14.596101760864258,14.75099802017212,14.064032196998596,12.801949501037598,10.636202812194824,16.121085166931152,16.62770477930705,16.842013994852703,14.179780721664429,15.68934186299642,13.589804887771606,15.45588493347168,13.582218170166016,15.70871384938558,15.96634610493978,14.035387516021729,11.427539666493734,14.071619033813477,13.299391746520996,11.115270614624023,4.618015,4.60237,5.2728,5.200055,2.048769,4.991117,5.52373,5.487648,5.0261188,4.8439527,5.0437927,5.1300826,5.1130037,5.4231734,5.0758963,5.441361,4.8305264,5.455257,5.063801,5.10312,5.166075,2.5142446,5.551789,4.4794335,4.8614464,34.976765,34.181965,41.911484,41.34053,8.122462,39.460407,45.24529,45.297462,39.372417,36.572803,40.04594,40.57586,40.256325,43.65206,39.945198,44.261944,37.55027,44.442112,39.912277,40.269516,40.950634,12.105617,45.328827,33.021584,37.049984,-1.382452,-1.3283141,-1.8548121,-1.8159215,0.44673622,-1.6878564,-2.081895,-2.085449,-1.6818631,-1.4911666,-1.7277403,-1.7638357,-1.7420707,-1.9733722,-1.7208781,-2.0149143,-1.5577471,-2.0271866,-1.7186356,-1.7429693,-1.7893636,0.17542261,-2.0875854,-1.249274,-1.52367,6.241358995437622,4.636251926422119,4.466243267059326,13.589523553848268,73.89602875709534,2.360931396484375,24.274689435958862,27.24665141105652,3.5539464950561523,1.238159418106079,28.15418291091919,3.5596134662628174,12.340462684631348,20.64807653427124,3.7849278450012207,21.69199562072754,3.941741704940796,3.4446191787719727,5.918250322341919,2.166586399078369,6.465374231338501,41.42216777801514,4.128451347351074,2.624812602996826,8.720207452774048
neural_network,base+atom_numbers+support,no,5,5,10,242,-0.98574233,3.2124076,16.217066,23.79924178123474,13.729616125424704,15.831947147846222,14.103251894315084,13.894807974497477,15.134520530700684,13.869392236073812,13.507258494695028,14.028565287590029,11.883420586586,11.269234299659727,9.101068139076231,13.821687579154968,10.82286012172699,13.88399370511373,14.032556374867758,10.061836838722227,14.223204811414083,10.019879043102264,12.560163696606956,13.291324019432068,13.867141803105673,14.192545334498089,14.35520855585734,10.896396338939669,11.439998507499697,3.0705888,3.8231115,2.9696176,2.9035432,3.5351264,2.8692703,4.375576,2.8902,2.944297,2.5710912,3.2124076,2.883043,2.8132248,2.9313204,2.938595,2.7579567,2.8626406,2.8739524,2.6210563,2.9928262,3.12141,2.9636173,3.0262628,2.913804,2.9742236,14.102553,20.685394,12.481923,12.022931,18.616442,11.618054,30.7966,12.118228,11.940684,11.020045,16.217066,11.530921,11.205959,11.890375,12.138331,10.907928,11.53544,11.997868,10.053844,14.295104,15.336491,12.97938,12.797803,12.47616,12.221164,-0.7268251,-1.5328789,-0.52838266,-0.47218013,-1.2795403,-0.42260396,-2.7709725,-0.48384905,-0.46210933,-0.34937906,-0.98574233,-0.4119346,-0.37214386,-0.45594907,-0.4863106,-0.33565068,-0.41248798,-0.4691112,-0.23107004,-0.75040245,-0.8779179,-0.58929515,-0.5670614,-0.52767706,-0.4964533,10.58356785774231,2.291581869125366,2.9124538898468018,1.7394194602966309,35.79762935638428,3.454240560531616,30.540671825408936,3.3513686656951904,5.845569372177124,52.02007842063904,23.79924178123474,6.6548566818237305,23.23815155029297,21.254964590072632,1.9337427616119385,23.785274744033813,3.676921844482422,21.17037582397461,1.660146951675415,11.77574586868286,5.1150431632995605,5.362667798995972,3.348097324371338,5.982508182525635,3.4220120906829834
neural_network,base+atom_numbers+support,no,5,5,10,244,-4.239756,4.7728233,59.018,30.138161659240723,8.94598937034607,12.86194372177124,15.46741771697998,13.907896876335144,14.263118267059326,16.655381202697754,15.58253288269043,9.70545740922292,16.14037350813548,11.019246339797974,12.062448978424072,15.079362551371256,19.841471036275227,10.090095043182371,12.563504695892334,14.793583393096924,8.118197560310364,16.060656547546387,15.53780746459961,14.167947053909302,15.01274585723877,18.40016365051269,11.180759251117706,11.55755054950714,8.99291984240214,3.892902,3.1722038,3.1203804,2.890299,3.6507142,3.5394678,2.9522927,6.5863776,3.63712,3.769648,3.0821314,3.5545993,3.429752,3.1701312,3.4203773,3.2619605,4.7728233,3.1930254,3.0479846,3.5216181,2.9960423,4.7377443,4.017316,3.3046672,6.504996,26.608149,17.31158,16.758837,14.935389,21.012163,22.160551,14.781247,109.75304,21.399656,24.845016,16.08628,21.785,20.728626,16.277933,18.309446,18.036085,59.018,17.237507,15.369106,20.00371,14.974844,32.255245,24.243643,17.010532,121.76499,-1.3623335,-0.5369626,-0.48788857,-0.32599866,-0.8655089,-0.9674654,-0.31231368,-8.744131,-0.8999115,-1.2057986,-0.4281776,-0.9341233,-0.84033585,-0.44519293,-0.6255553,-0.6012858,-4.239756,-0.5303861,-0.36450517,-0.77597606,-0.32950163,-1.8636959,-1.1524072,-0.51023483,-9.81058,40.11650729179382,14.9648015499115,2.7811062335968018,8.771948337554932,25.99692940711975,3.089813470840454,16.321736335754395,80.76330208778381,7.657463073730469,5.979179859161377,27.86719274520874,4.668962717056274,13.814995765686035,31.128660678863525,22.72538948059082,9.142961502075195,30.138161659240723,7.97534704208374,8.655882835388184,24.86571168899536,5.662534952163696,45.34827756881714,8.551922798156738,25.71999335289001,43.58437252044678
neural_network,base+atom_numbers+support,no,5,5,10,246,-0.35795152,3.5607033,22.094698,13.908130645751951,4.97013795375824,6.023827075958252,4.930074214935303,6.108041763305664,9.669851779937744,7.98378340403239,5.66671895980835,5.466706275939941,11.052674770355225,4.290927171707153,4.869767904281616,7.816067695617676,5.5782939195632935,6.216647624969482,7.769633054733276,6.602715015411377,5.2172911167144775,10.93407940864563,6.21357266108195,5.8070456981658936,6.237783670425415,6.03756062189738,7.413129965464274,4.553002834320068,7.340235869089763,3.5301907,3.571449,3.4619882,3.369986,3.302099,4.055631,4.748479,3.1609821,3.405155,3.5607033,3.9759512,4.3583407,3.5589201,3.6443796,3.4250755,3.7507122,3.2823052,3.2869039,3.5942843,3.5749047,3.7635846,3.923644,3.5838552,3.8147995,3.6462307,21.078388,20.90849,20.080315,17.989864,17.90347,28.130854,40.387802,17.626688,20.102036,22.094698,28.41065,33.66031,21.225193,22.057331,18.675224,23.604334,18.834044,19.90765,20.677738,20.819271,23.177338,25.227734,22.46938,25.974304,21.578241,-0.2954886,-0.28504646,-0.23414648,-0.10566628,-0.10035634,-0.7289368,-1.4822552,-0.083345294,-0.2354815,-0.35795152,-0.7461332,-1.06878,-0.3045113,-0.35565495,-0.14778888,-0.4507345,-0.15754998,-0.22353435,-0.27086437,-0.27956307,-0.42449117,-0.5505096,-0.38097966,-0.59639406,-0.32620978,15.348978281021118,7.155011892318726,6.824241399765015,29.01755261421204,6.74999213218689,5.575628757476807,35.847166299819946,26.6987566947937,6.1505444049835205,13.908130645751951,36.70599412918091,30.27316451072693,35.110305070877075,29.31700205802917,7.794989347457886,8.287203311920166,30.405500650405884,10.187654972076416,53.615533113479614,3.17730712890625,9.349721431732178,42.73773431777954,12.55057406425476,8.75385594367981,46.22004270553589
neural_network,base+atom_numbers+support,no,5,5,10,245,0.34913594,1.8264055,6.63506,59.78852820396423,6.135321021080017,4.069305419921875,5.962285161018372,4.671488920847575,12.4943368434906,12.239267905553184,9.595307230949402,8.972246706485748,9.456148505210876,4.944587856531143,12.443764050801596,5.713834226131439,11.959766070048014,4.34049262603124,9.550839066505432,11.855004986127218,10.327239751815796,10.930981040000916,9.352088451385498,11.218334754308064,11.680684884389242,12.190538088480633,9.406756043434145,9.709954023361206,8.291941046714783,2.224466,1.8264055,1.7619139,1.796894,2.4487348,2.3548472,2.332283,2.1609793,2.2754319,1.7124627,2.4322798,1.8923525,2.2570024,1.7474376,2.3283763,2.2400167,2.3993278,2.2593076,2.1486907,2.27736,2.3912487,2.3876784,2.3130562,2.4258254,2.137314,8.718082,6.63506,6.809949,6.6203113,12.4184675,11.326831,10.821479,9.919786,10.848762,6.552653,11.184612,7.2387824,10.422847,6.573796,11.182378,10.268194,11.411456,9.986501,9.284968,10.761489,11.66881,11.769737,11.107186,12.025414,9.536643,0.14480245,0.34913594,0.3319803,0.35058272,-0.21818566,-0.111101866,-0.061529517,0.02692175,-0.064205766,0.35721964,-0.09715092,0.289914,-0.02242589,0.35514563,-0.096931696,-0.0072551966,-0.119403124,0.020377398,0.089194,-0.05564487,-0.1446482,-0.15454865,-0.08955598,-0.17962909,0.06450611,93.07495713233948,59.78852820396423,20.383480072021484,36.94124150276184,24.86295890808105,15.416563510894775,5.559838533401489,5.723710060119629,3.2561514377593994,61.82168531417847,22.4236798286438,10.031639337539673,23.36826515197754,62.28346228599548,2.5452816486358643,2.3926587104797363,6.536176443099976,20.55335164070129,3.812600612640381,23.796425580978397,23.661945819854736,24.882094860076904,7.684899091720581,22.396584510803223,9.262449026107788
neural_network,base+atom_numbers+support,no,5,5,10,247,-0.108177304,2.7478878,15.037081,29.957013368606567,12.886738181114197,14.178664684295654,15.576296011606852,12.646643280982971,18.05938418706258,15.9387420018514,17.07050323486328,15.776102860768637,16.66136376063029,13.864619255065918,15.449119329452516,12.52982485294342,16.43439483642578,14.97248673439026,15.532328367233276,15.38409940401713,17.40746243794759,13.578339099884031,13.856300830841064,16.746796131134033,13.409284353256226,17.48375391960144,16.131965001424152,17.082672278086346,19.355361461639404,2.9109771,2.8806064,2.6950247,2.736164,2.733295,2.6346629,2.816662,2.9183354,2.9631028,2.807892,2.9558377,2.7478878,3.0737376,2.7852576,2.897389,2.693561,2.9062748,2.6334398,2.7064404,3.0181031,2.815936,3.1664536,2.8406956,2.7428904,2.9722092,16.00285,16.241756,14.7654295,14.92345,15.567531,14.706384,15.843569,15.07715,16.591393,15.925584,16.375914,15.037081,18.4469,15.8227215,16.633965,14.675498,16.410732,14.537797,15.342838,18.146976,15.426389,19.38061,15.078814,15.988332,17.86542,-0.17935097,-0.19695759,-0.088157654,-0.09980321,-0.1472696,-0.08380628,-0.16761255,-0.11113036,-0.22272432,-0.17365682,-0.20684445,-0.108177304,-0.35946834,-0.16607618,-0.22586179,-0.081530094,-0.20941031,-0.07138193,-0.1307106,-0.33736515,-0.136868,-0.4282794,-0.111252904,-0.17828107,-0.31661546,34.423951148986816,29.4296555519104,9.05422854423523,6.873671054840088,9.887679815292358,31.74199628829956,34.34080791473389,4.456109285354614,8.636911630630493,69.0027334690094,26.604281663894653,29.957013368606567,11.718896865844728,21.67210292816162,7.788262605667114,31.52305817604065,8.821622848510742,63.77632117271423,49.3775360584259,20.93333458900452,10.38582158088684,11.328996419906616,4.197792053222656,20.613714933395386,21.136741876602173
neural_network,base+atom_numbers+support,no,5,5,10,249,-1.6850762,4.239171,29.711317,21.263644456863403,30.528738498687744,121.99365997314452,30.56708669662476,58.1059627532959,109.6682357788086,30.23641967773437,51.04546483357748,30.626643419265747,37.01851971944173,31.8406400680542,28.93173313140869,29.62486886978149,68.72228240966797,54.67347844441732,36.42227745056152,91.45752716064452,37.04682636260986,34.344451904296875,35.88475545247396,206.4953384399414,63.35835075378418,103.57903289794922,39.56024042765299,38.36027177174886,29.27463960647583,4.579995,8.003039,4.1902804,5.151134,4.7682056,4.5287576,5.641897,4.2653446,4.1938987,5.442081,4.239171,4.285693,6.0155473,5.3042173,4.1738815,6.54024,4.4232216,4.3999033,4.847747,8.661961,6.0366726,6.563516,5.592447,5.066863,4.3427606,33.075935,83.81412,28.887236,37.56066,38.94446,32.548267,43.590992,28.67533,30.068344,41.291058,29.711317,29.759663,46.3758,38.119553,28.504086,57.15604,30.837988,30.394014,36.596832,106.267944,45.807617,61.026123,44.037388,38.736843,30.4129,-1.9891441,-6.574464,-1.6106021,-2.3944385,-2.5194955,-1.9414575,-2.9394124,-1.5914516,-1.7173414,-2.7315626,-1.6850762,-1.6894453,-3.191082,-2.4449465,-1.5759759,-4.165315,-1.7868958,-1.746773,-2.307335,-8.603664,-3.1397338,-4.515063,-2.9797542,-2.5007324,-1.7484798,13.272401332855225,24.641315698623657,0.7844552993774414,3.1145472526550293,6.40258002281189,0.5508999824523926,5.657236099243164,5.292758226394653,9.846256256103516,1.2598450183868408,21.263644456863403,0.6391167640686035,0.4256312847137451,1.5788819789886477,18.90742874145508,0.2188713550567627,1.7978508472442627,18.32781791687012,0.2805056571960449,0.2935452461242676,1.9371459484100344,18.74980902671814,0.8401336669921875,1.7952008247375488,18.128804206848145
neural_network,base+atom_numbers+support,no,5,5,10,243,0.24790329,2.624003,11.792693,26.23028588294983,13.228227615356444,10.8765549659729,12.782257715861002,13.129841804504396,10.388507843017578,11.891901969909668,5.36272390683492,12.315358956654867,8.400293429692587,11.508372147878012,11.215312004089355,11.92719316482544,12.360721111297607,12.446154912312826,4.752518057823181,12.135097026824951,10.98042106628418,5.215733528137207,12.174372990926107,12.700399160385132,7.626092751820882,14.15193525950114,3.9323842525482178,13.079204082489014,12.256926854451498,3.6110814,3.3589814,3.219395,3.6326325,2.6157887,2.4553137,2.7878165,3.160518,2.687864,2.5999868,2.775934,3.4555445,3.4191132,3.1608872,2.766367,3.579618,3.482048,2.6727736,3.0810528,3.5340798,2.7717764,3.384426,2.624003,3.605071,3.1343937,23.126308,20.46339,18.375458,22.98664,11.062097,10.247658,13.545466,18.516363,11.307585,11.3903265,13.438259,21.424866,20.954945,17.91531,12.859349,23.075388,21.97511,12.218566,17.30007,22.24439,12.586802,20.362806,11.792693,23.390213,17.680223,-0.47491503,-0.3050834,-0.17192245,-0.4660076,0.29449815,0.3464402,0.13611758,-0.1809088,0.2788418,0.27356482,0.14295483,-0.36640298,-0.33643305,-0.14257586,0.17987573,-0.4716674,-0.40149558,0.22074264,-0.103338,-0.41866934,0.19725782,-0.2986685,0.24790329,-0.49174595,-0.12758279,17.414703369140625,23.5565881729126,1.085432052612305,6.810542821884155,78.92094230651855,69.81597948074341,15.639665603637695,73.68964505195618,81.11389446258545,21.642160177230835,73.34922885894775,31.185398817062374,66.64342856407166,10.721643686294556,19.06300091743469,1.1334519386291504,24.968363761901852,31.482651233673096,14.555391311645508,10.194613456726074,21.97737741470337,16.427700996398926,26.23028588294983,71.32427787780762,83.43703961372375
neural_network,base+atom_numbers+support,no,5,5,10,248,0.3119154,2.1182003,6.9148774,6.538439750671387,11.727196216583252,5.73989462852478,11.329647779464722,7.495014270146687,6.616447667280833,6.626245299975078,6.190133452415466,6.485859155654907,5.058508545160294,5.294885993003845,6.612683693567912,6.578573882579804,6.755859772364299,6.374394337336223,11.805402278900146,5.823802828788757,7.2390090227127075,6.058664500713348,12.968937873840332,11.28964638710022,13.031107266743978,12.842127323150637,8.599892616271973,8.615980625152588,6.401370565096538,2.5442162,1.9131474,2.5453866,2.0284107,1.9867125,2.0653112,2.0536714,2.192928,2.1182003,2.099005,2.220341,2.1833227,2.1121767,2.1223342,2.5334668,2.15058,2.4888012,2.1442955,2.542931,2.5019386,2.4748673,2.5696113,2.0164244,2.273715,2.1073139,10.965472,5.757175,10.935445,6.498749,6.530144,7.0858226,6.83951,7.501581,6.9148774,6.897311,7.9289327,7.580343,6.663552,7.123112,10.655282,7.3832846,9.075969,7.319509,11.086922,10.836565,10.398376,11.42063,6.6763797,8.125395,6.869146,-0.09115064,0.42711586,-0.08816266,0.35332346,0.35019934,0.29490495,0.31941497,0.25353372,0.3119154,0.3136633,0.2110089,0.2456963,0.33692425,0.29119438,-0.060284376,0.26530516,0.09686983,0.27165133,-0.10323584,-0.078323364,-0.034720182,-0.13644254,0.33564776,0.1914593,0.31646597,15.724289655685425,51.61559295654297,6.928210258483887,13.47421932220459,3.691397905349731,25.753291368484497,5.137560606002808,4.857431411743164,6.538439750671387,6.771135330200195,29.858262062072757,52.82184934616089,29.313023328781128,11.591229915618896,4.338424444198608,9.039326906204224,12.944831609725952,5.12251877784729,4.103161573410034,15.201037168502808,9.59628415107727,5.615133762359619,26.7391209602356,40.05202341079712,10.123320579528809
neural_network,base+atom_numbers+support,no,5,5,10,250,-15.687086,6.2046223,164.4364,29.849743604660038,3.3623454570770264,3.867422580718994,4.00155242284139,3.7887117862701416,4.089986483256022,3.4247392416000366,3.2968053817749023,4.094238559405009,3.104231357574463,5.665430386861165,4.888620615005493,3.1453628540039062,3.3425517082214355,3.4027892351150517,6.219826300938924,3.9979284604390464,4.987390041351318,3.3196462790171304,3.0130703846613565,3.54874038696289,2.8507729172706604,3.904083569844564,2.975523829460144,3.404515703519185,3.5653382539749146,4.306136,3.9782588,3.9742305,5.976038,4.304117,4.0913234,3.979634,4.6007643,4.322928,3.1842787,3.4123852,4.1653843,5.138471,6.1141224,4.4554915,4.359372,3.5714011,4.5473995,3.6814396,2.5448983,6.2046223,4.412138,4.8595324,3.2153635,3.8298643,45.388046,40.776764,43.26474,153.56848,53.40165,48.874546,46.224335,62.632782,58.303905,18.107306,19.7585,45.465366,102.6674,161.01024,42.011257,58.034523,23.46699,71.425964,38.010143,11.200601,164.4364,45.676216,78.92531,21.221361,38.316658,-3.6060014,-3.1380463,-3.3905272,-14.584205,-4.4192257,-3.9598126,-3.6908684,-5.3560057,-4.916709,-0.83753836,-1.0051024,-3.6138477,-9.418738,-15.339399,-3.2633228,-4.889372,-1.3814416,-6.248342,-2.857288,-0.13664246,-15.687086,-3.6352448,-7.0093794,-1.1535542,-2.8883934,37.9444785118103,13.362222671508787,9.897467851638794,36.15005970001221,10.301136016845703,3.253182172775269,7.215116024017334,30.233344316482544,30.996447563171387,12.452272415161133,5.326208829879761,37.73056364059448,8.330610275268555,9.389564990997314,0.3891234397888183,11.089186191558838,5.143945455551148,16.27992057800293,89.9201135635376,16.413185834884644,29.849743604660038,34.851014852523804,30.1275737285614,36.599183797836304,46.372252225875854
neural_network,base+atom_numbers+support,no,5,5,10,241,-0.35447097,2.8018107,13.201547,86.24388456344604,5.306647777557373,6.544408321380615,4.342645605405171,4.995939254760742,3.469022214412689,4.48906546831131,5.6766517162323,5.210234959920247,3.265915115674337,2.9049975872039795,5.190930545330048,5.55051318804423,5.302204132080078,3.93371444940567,3.976713538169861,3.462394038836161,7.888090133666992,4.805505037307739,8.11492125193278,8.830518245697021,5.079265991846721,4.807602047920227,3.849641263484955,5.957087993621826,4.22521968682607,3.0408452,3.2342515,2.875228,3.058331,2.6790671,3.408078,2.7933326,3.050589,2.5846012,2.8018107,3.0608237,2.9322422,3.2685366,3.1440353,3.2729907,2.4794054,2.7508929,2.959792,2.977742,3.1737337,2.8469088,3.2878432,3.1596322,3.1017785,2.637212,13.97285,17.46353,12.420905,14.087376,12.647981,17.904417,12.292513,14.38187,12.336973,13.201547,14.52345,14.267885,16.407173,14.577861,15.9724045,11.750858,11.959158,13.400792,13.661302,15.459539,13.500674,16.76813,14.92307,15.023108,12.762603,-0.43360627,-0.79174805,-0.2743777,-0.4453566,-0.2976755,-0.8369827,-0.26120472,-0.47557163,-0.26576626,-0.35447097,-0.49009764,-0.46387684,-0.6833664,-0.4956801,-0.6387595,-0.20563126,-0.22700274,-0.37491357,-0.40164173,-0.5861398,-0.3851614,-0.72040045,-0.53109837,-0.54136217,-0.30943573,88.91505146026611,15.203747510910034,39.94019865989685,79.28878474235535,21.5229709148407,146.4574100971222,22.87845659255981,78.7961630821228,82.37286686897278,86.24388456344604,31.97409677505493,23.25942707061768,31.420771837234497,26.65840768814087,17.66378688812256,106.99303460121156,54.1683075428009,43.93297219276428,35.56473112106323,19.85492730140686,27.99764060974121,11.932902812957764,87.14446544647217,76.4210262298584,115.10602235794067
neural_network,base+atom_numbers+support,no,5,5,10,251,-0.35401,2.679487,13.494556,51.070637702941895,23.9798583984375,19.195971965789795,17.306061029434204,58.14382553100586,18.47872519493103,24.221301078796387,27.110855102539062,38.24303817749024,14.88658046722412,16.36273181438446,25.254047711690266,1045.714111328125,28.678072929382324,21.93437433242798,15.994931856791178,228.9304707845052,34.434404373168945,22.634321212768555,24.43214289347331,26.45711374282837,17.733217000961304,20.03549313545227,22.49763584136963,48.83849080403646,20.288224458694454,4.461553,4.0928354,4.242742,6.726966,4.690168,4.3765354,4.5116067,5.0013843,2.679487,4.295242,4.400591,19.642862,4.550171,4.387429,2.5534134,9.958189,5.024915,4.18315,4.4214864,4.540787,4.2347255,4.5278263,4.341695,5.718624,4.5064497,30.80327,27.10213,28.745754,106.47371,33.36506,29.977417,31.124798,35.10466,13.494556,29.343431,30.35485,1093.067,30.908493,30.136425,11.635717,174.4558,35.049007,27.99716,30.448948,31.772566,28.81834,31.85707,29.64012,42.35493,31.167076,-2.090723,-1.7193599,-1.8842771,-9.683306,-2.3477666,-2.007859,-2.1229844,-2.5223136,-0.35401,-1.9442465,-2.0457296,-108.675606,-2.1012807,-2.0238135,-0.16749883,-16.50446,-2.5167298,-1.809165,-2.0551713,-2.1879797,-1.8915601,-2.1964588,-1.9740152,-3.2497878,-2.1272264,8.4607253074646,7.261714696884155,5.447918891906738,93.1304395198822,9.021567106246948,1.831235408782959,0.3049001693725586,0.8089959621429443,51.070637702941895,1.4677364826202393,0.3948614597320556,9.869909763336182,21.68549370765686,0.228259801864624,19.279043912887573,22.126418828964237,0.3786828517913818,0.6269760131835938,3.696404218673706,0.8954193592071533,4.491243362426758,2.7166786193847656,0.4067440032958984,0.2463786602020263,3.748989343643189
