seed,n_train_catalysts,n_train_samples,n_test_samples,cv_mae_mean,train_r2,train_mae,train_rmse,test_r2,test_mae,test_rmse,hp_n_estimators,hp_learning_rate,hp_max_depth,hp_subsample,hp_colsample_bytree,hp_reg_alpha,hp_reg_lambda,hp_gamma,hp_min_child_weight
4,5,1080,2160,0.0530946433568323,-1.91193214671426E-05,0.0479247782934595,0.0642496847597146,-0.632946350023936,0.143583308383543,0.183754470360306,700,0.3,10,0.7,0.8,0.5,2,10,1
28,5,1080,2160,0.150219074690247,-2.78111526608171E-06,0.13478814953882,0.154027131697379,-0.0462153974845967,0.10846555253454,0.124503235392366,100,0.3,6,0.7,0.6,0.5,2,10,1
57,5,1080,2160,0.107457522457723,-3.22927671936313E-06,0.0995704248184642,0.113421321449661,-0.128219070010283,0.10203358316384,0.124339888181561,700,0.1,10,0.7,0.8,0,0.5,10,1
54,5,1080,2160,0.108794398089839,-4.28969477250796E-05,0.0921273196420535,0.11137992278219,-0.265391892567668,0.146970165256245,0.186731582563604,100,0.3,10,0.7,0.8,0,0.5,10,3
34,5,1080,2160,0.0589394944559059,0.980662315095982,0.00795465525690146,0.0122535093768637,0.0734311180031423,0.107719964629414,0.129802774425434,350,0.05,10,0.7,0.8,0.5,0.5,0,2
9,5,1080,2160,0.0902416510003522,0.870656609833179,0.0196563139958768,0.0470425395933751,-0.124867245892194,0.0990762821307983,0.135710239828368,350,0.3,10,0.7,0.6,0.5,2,0,1
43,5,1080,2160,0.0479526471683548,0.904208585002938,0.0169706681912093,0.0258115179362852,-0.0374690035330989,0.125635482447851,0.146796388527539,100,0.3,10,0.7,0.6,0.5,2,0,1
39,5,1080,2160,0.0774871324740144,0.999926168017069,0.000599322910722985,0.000943393052181281,-0.154700172235853,0.107575347858073,0.133154491498317,350,0.3,10,0.9,0.6,0,1,0,2
29,5,1080,2157,0.166324064987863,0.0434743937296587,0.139995041785586,0.16463928745822,-0.0301927750822941,0.162726724883031,0.180994020085847,100,0.05,6,0.7,0.6,0.5,1,10,1
14,5,1080,2160,0.117212271840106,-0.000119920073679003,0.103012549531975,0.124786218867894,-0.528703008446737,0.0903181252915824,0.10025138551325,100,0.3,10,0.7,0.8,0,2,10,2
44,5,1080,2160,0.0642247717001637,-0.0000694559462735001,0.0559016071852535,0.0750205760943071,-0.183334043707257,0.0928105022864314,0.13432041233512,350,0.3,6,0.7,0.8,0.5,2,10,3
17,5,1080,2159,0.0982163123908458,-3.39258410808618E-06,0.0858961108394699,0.106438735621186,-0.000213092972885631,0.10778733635829,0.134307978988795,700,0.3,10,0.9,0.8,0,2,10,1
18,5,1080,2160,0.153494650813514,0.256129707885243,0.118199521574205,0.134596067286783,0.0668256679499247,0.108920375692551,0.123514027424757,100,0.3,6,0.9,0.6,0,2,10,2
22,5,1080,2160,0.139846253129114,-0.000127331781764717,0.123465271201398,0.14604279617141,-0.118719549022374,0.0855333313532062,0.100088704977303,700,0.3,10,0.7,0.8,0,2,10,1
27,5,1080,2160,0.091912004028465,0.997257773384392,0.00196791701932706,0.00714426424930905,-2.20608422503491,0.148467510525574,0.171709199888202,700,0.02,6,0.7,0.8,0,1,0,3
50,5,1080,2160,0.0768082806312836,0.980007867945498,0.00900674431389764,0.0126103566352346,-0.227556058146196,0.100151060515449,0.149024999053172,700,0.02,6,0.9,0.6,0.5,1,0,1
49,5,1080,2160,0.0434198288221542,0.998329499978583,0.00182777043736226,0.00385455393286587,-0.444542838536548,0.127652902206079,0.185268050917531,350,0.05,6,0.7,0.8,0,0.5,0,3
8,5,1080,2160,0.108045656570089,0.985132971818548,0.00807262661236578,0.0151299470572272,-0.675862744190639,0.14596420613479,0.175829699186472,100,0.05,10,0.9,0.6,0,1,0,3
53,5,1075,2160,0.0300110856796567,0.895196676820462,0.0100045132120505,0.0205659481693623,-0.848486163687051,0.152408610514076,0.194414703183921,700,0.3,10,0.7,0.6,0.5,0.5,0,3
36,5,1080,2160,0.108307093203533,-6.33156707707805E-06,0.0908013063119347,0.12119249204558,-0.0249278092693594,0.121273689681093,0.152227515719035,350,0.3,10,0.7,0.6,0,1,10,3
33,5,1080,2160,0.104185865921095,-9.38274143291729E-06,0.0876868869327058,0.1066123332766,-0.00234196118365149,0.0837914967230231,0.106470056343016,700,0.3,6,0.7,0.8,0.5,1,10,3
46,5,1080,2157,0.0471220764808233,0.971752555515207,0.00903498824651757,0.0131546816189948,0.141372696525724,0.0792170015451107,0.100965434915596,700,0.1,10,0.7,0.6,0.5,2,0,1
71,5,1080,2160,0.0444824053053452,0.655528591439046,0.0206146968847814,0.0458403164234697,-0.376660375909144,0.0926409042963973,0.117941213775431,350,0.02,10,0.7,0.6,0.5,0.5,0,3
24,5,1080,2160,0.0647840767349714,-7.08929396964209E-07,0.0624912018525992,0.0804042739851175,-0.325748602175287,0.104353272713727,0.155242109518186,700,0.3,10,0.7,0.6,0.5,1,10,2
6,5,1080,2160,0.159751151612951,0.981812199779906,0.00921693001798679,0.0242965685391385,-1.23447318336156,0.169973364376965,0.198104911859818,350,0.3,10,0.7,0.6,0,2,0,3
26,5,1080,2160,0.114193603864123,-1.85504682370663E-06,0.098607729462305,0.117129415524496,-0.042312215435218,0.0942614425337569,0.110166617534886,100,0.1,10,0.9,0.8,0,2,10,3
38,5,1080,2160,0.0965580140483014,0.765585339579526,0.0321317161611109,0.0529095113984398,0.025745270039815,0.122386283517263,0.143426062341112,100,0.05,10,0.7,0.6,0.5,0.5,0,3
62,5,1080,2159,0.0476920337033274,0.910861161983646,0.00850613510514694,0.0205138691853148,-0.581947141432786,0.131305464117618,0.173555148809595,350,0.02,10,0.9,0.8,0.5,2,0,3
13,5,1080,2160,0.0686277885023987,0.885685502294083,0.0229562966523216,0.0359162770629024,-0.439503495329802,0.0981995541371933,0.121633116452999,100,0.02,6,0.7,0.8,0,1,0,1
37,5,1080,2160,0.12044381297375,0.832017856011332,0.0415089488843174,0.052823465380643,-0.110832308066557,0.110050598025373,0.123329594289754,100,0.02,10,0.7,0.6,0.5,0.5,0,3
45,5,1080,2160,0.0704323265618815,-4.24065635984405E-06,0.0669845116611812,0.0853398668593892,-0.380501261295597,0.159190713614624,0.211928261303687,100,0.1,10,0.9,0.6,0.5,1,10,1
23,5,1080,2160,0.146716602610132,0.277649200886357,0.101379121760506,0.134640270087005,-0.0775475593394792,0.129528829879175,0.157035068199142,700,0.02,10,0.7,0.6,0,0.5,10,3
20,5,1080,2160,0.16075711389745,0.180743962224295,0.124115933496587,0.146183195183454,-0.877190263559027,0.157950235321195,0.170989337315383,350,0.1,6,0.9,0.6,0,0.5,10,1
47,5,1080,2160,0.110873413737043,0.760187500312659,0.0355067469631703,0.06018460698055,-0.174470714362429,0.152846268346993,0.180181112333681,100,0.05,10,0.7,0.6,0.5,0.5,0,2
63,5,1080,2157,0.0477790083638369,0.977140253459168,0.00814895269266218,0.0137437634305738,-0.226718910074741,0.153513619358113,0.18311646371772,100,0.3,6,0.9,0.8,0.5,2,0,2
12,5,1080,2155,0.119302370584093,-2.258981974812E-06,0.102598214753075,0.129222032354345,-0.0766707713779695,0.126352831989651,0.150832528985987,350,0.1,6,0.9,0.8,0.5,1,10,1
59,5,1080,2160,0.124450361174654,-6.93789027028657E-06,0.1090688912718,0.128479285900474,-0.044020699896576,0.119228956517192,0.157280514450344,700,0.3,6,0.7,0.8,0,1,10,2
48,5,1080,2160,0.0955132712117691,-2.4734925643255E-05,0.0869762190950033,0.106617572688423,-0.00254359618084132,0.0911188153214255,0.119498705066081,100,0.3,6,0.7,0.6,0.5,1,10,3
58,5,1080,2160,0.140716619435245,-1.2910769888741E-06,0.119623055973057,0.138430135328925,-0.515274443478651,0.119835750192873,0.130878632934049,100,0.1,10,0.7,0.8,0.5,1,10,3
68,5,1080,2160,0.0842347486965312,-2.49408778074667E-08,0.0731926905259467,0.100774344219177,-0.735947164409498,0.153154149731276,0.194490260311731,350,0.3,6,0.9,0.6,0.5,0.5,10,2
7,5,1080,2160,0.128365061009442,0.0938374022750989,0.10759169037801,0.136982606198043,-0.0511668210129317,0.094802618236546,0.109418526488922,100,0.1,6,0.9,0.6,0.5,0.5,10,2
65,5,1080,2160,0.105869119641426,0.999715492646892,0.00115731187382988,0.0020882034861851,-0.0224525939066123,0.10652479827238,0.145632374925862,700,0.3,6,0.9,0.6,0,2,0,2
61,5,1075,2160,0.153684119947967,-2.11037739092923E-05,0.12754406857836,0.145554236214357,-0.717174303400708,0.145432873212625,0.160385310601128,350,0.05,6,0.7,0.6,0,1,10,2
55,5,1080,2160,0.145552362907087,-5.24487431530218E-06,0.139081805202907,0.164284255759593,-1.8606012047229,0.180473876651203,0.187539711331117,350,0.3,6,0.7,0.8,0,2,10,3
66,5,1080,2160,0.104175529572093,-4.66725690162484E-05,0.0925385508502787,0.111850290616159,-0.240007319600807,0.103364404511239,0.116969267958847,100,0.3,6,0.9,0.8,0,0.5,10,1
81,5,1080,2160,0.062579065305387,0.999088851400886,0.00149711297966553,0.00255597030443105,-0.363055552261808,0.131426030549229,0.168454361873419,700,0.02,6,0.7,0.6,0,1,0,3
67,5,1080,2160,0.0582551253689239,-0.000141650989743169,0.0533051973534875,0.0758719004568643,-0.668903836848536,0.164485411946066,0.219860482354759,350,0.3,6,0.7,0.8,0,1,10,2
73,5,1080,2160,0.149405104618655,0.301948956865867,0.108892556262488,0.136965951619916,-0.0716526840020861,0.120468604924158,0.142661518428689,100,0.3,6,0.9,0.6,0,1,10,2
72,5,1080,2160,0.0723765211008345,0.918554339264736,0.0142707616924905,0.0275466229895022,-0.0241589067383987,0.0920009301453157,0.133122619139383,700,0.02,10,0.7,0.8,0.5,0.5,0,3
64,5,1080,2160,0.0701419798049029,0.947992976705102,0.0100385456090882,0.0186308700273398,0.0250337863829266,0.0704376460154952,0.0867962947413002,700,0.3,10,0.7,0.6,0.5,2,0,3
42,5,1080,2160,0.12744712586474,0.963807304453179,0.014715434435327,0.0252767453491086,-1.58131115379717,0.102753272513972,0.135831592399515,350,0.3,6,0.9,0.8,0.5,0.5,0,2
70,5,1080,2160,0.0926692855656925,-1.53658870414297E-05,0.0841411853610329,0.108402026500886,-0.0780183429462773,0.106310444626193,0.142947274426227,100,0.3,10,0.9,0.8,0,1,10,3
77,5,1080,2160,0.0501109692974021,-3.56691590412961E-05,0.0443629387156572,0.0566462487333674,-0.0857416534967477,0.0713389041423738,0.10330904326003,700,0.3,6,0.9,0.8,0.5,0.5,10,2
80,5,1080,2160,0.146576749433276,0.106821196510206,0.116550427981603,0.132504617959213,-0.0507463175740359,0.120626615356888,0.146426207852406,700,0.1,10,0.9,0.8,0,0.5,10,1
56,5,1080,2160,0.150014549015767,0.718542337911422,0.0595441618339731,0.0915272686815517,-2.32485596299477,0.171194907978826,0.207235945095557,100,0.02,6,0.9,0.8,0,0.5,0,1
75,5,1075,2160,0.0485947054961354,0.679527901053675,0.0280800166527805,0.0425488955338899,-0.398995301920879,0.117114572822134,0.155310781207684,100,0.02,6,0.9,0.6,0.5,1,0,3
82,5,1080,2160,0.129805368445156,0.976401745164722,0.0122906980740522,0.0236452285992381,-1.37561996414475,0.190120550725802,0.219529536216684,100,0.3,10,0.7,0.6,0.5,0.5,0,2
78,5,1080,2160,0.0824850339606384,0.955459637447315,0.013035571408442,0.0240916313686283,-0.365562711953491,0.115055416739766,0.142477581563898,350,0.02,6,0.7,0.6,0.5,1,0,1
79,5,1080,2155,0.113414371896652,-2.77357778966092E-08,0.0999719535330274,0.120139135304461,-0.0259355830754831,0.114294414286838,0.14740617696363,700,0.3,10,0.9,0.8,0.5,1,10,2
76,5,1080,2160,0.0858386342058121,0.985230044419734,0.010487390641871,0.0150284844444307,-0.298920299517066,0.135922780748512,0.157811101364312,350,0.02,6,0.9,0.8,0.5,2,0,1
69,5,1080,2160,0.172847132147346,0.0826165546513434,0.143141636212267,0.162935021669268,-2.7894342680503,0.195273694266264,0.200928304283521,700,0.1,10,0.7,0.6,0,2,10,3
52,5,1080,2160,0.16871302570343,0.103716231814698,0.132102276899104,0.152546634456721,-0.352710835845029,0.144631691841869,0.159767032729275,100,0.05,10,0.7,0.6,0,2,10,1
84,5,1080,2160,0.111997798226694,0.999678225651806,0.00119371820061168,0.0027063383318097,-1.62153571104886,0.185354807751734,0.226707196601625,350,0.1,6,0.9,0.8,0,2,0,1
86,5,1080,2160,0.144175400705503,0.711741678805952,0.0639802139499072,0.0890413382889101,-1.62235985100924,0.137511576150059,0.162216306368987,100,0.02,10,0.7,0.6,0.5,0.5,0,3
88,5,1080,2160,0.114607824102063,0.997823446452778,0.0037410046612634,0.00692028264718721,-2.36004363999938,0.164060569037393,0.194542629285399,350,0.3,6,0.7,0.6,0,2,0,2
83,5,1080,2159,0.0895260102838856,-6.92818413750018E-08,0.0803144582471276,0.107108760698647,-0.0485173277762794,0.105881085044225,0.145611287393952,100,0.1,6,0.7,0.8,0,1,10,3
87,5,1080,2160,0.14935443900071,-1.78728881996548E-05,0.141601685358502,0.164928487008422,-0.365950010380714,0.0741840053278586,0.0846175579799848,100,0.3,6,0.7,0.8,0,1,10,3
85,5,1080,2160,0.0934800185018121,0.955814897378913,0.012122341418822,0.0249274580119,0.00852318986337319,0.107280937885641,0.133365827078257,700,0.3,10,0.7,0.8,0.5,1,0,2
40,5,1080,2160,0.137818367837482,0.803674605717528,0.0373642577274572,0.0766452052124615,-3.08981114698512,0.1249825037442,0.161049520184598,100,0.1,10,0.9,0.8,0.5,2,0,3
74,5,1080,2155,0.189079893397293,0.265704013979193,0.124673589906345,0.146493103221997,-1.23740600234648,0.111525017144666,0.122810293026511,100,0.05,6,0.7,0.6,0,2,10,2
92,5,1080,2160,0.0810314466565652,0.993127140757508,0.00603050489175392,0.00953968840505932,0.0431496394746481,0.0607698718473794,0.0748775229294806,100,0.05,6,0.9,0.6,0,0.5,0,2
60,5,1080,2160,0.105752712538845,0.771470023165075,0.0303334759540125,0.0636383134478688,0.00657552324907107,0.107341478010768,0.135364417949419,350,0.3,6,0.9,0.6,0.5,0.5,0,1
93,5,1080,2159,0.0781415963060046,-3.39130399318321E-08,0.067666347206946,0.0836821969803315,-0.0259682902117147,0.119802833386759,0.155487149540841,700,0.3,6,0.9,0.6,0.5,0.5,10,1
89,5,1080,2160,0.0557489351044176,0.947113164700557,0.00953110454699459,0.0178623802212861,-0.155657439125285,0.114141220421975,0.155537829174696,350,0.02,10,0.7,0.8,0.5,1,0,2
94,5,1080,2160,0.120022671240491,-1.22297244842251E-06,0.111019346043644,0.15084285901646,-0.0166636895463395,0.11858141937993,0.134023408967782,700,0.3,6,0.9,0.6,0.5,0.5,10,2
90,5,1080,2160,0.152868020588834,0.24493583959103,0.121785902145873,0.143266677382658,0.0491766514827349,0.102633803194581,0.120426647165235,100,0.3,10,0.7,0.6,0,2,10,3
15,5,1080,2160,0.125857481127586,0.208816753176171,0.0967991075753036,0.141156967937876,-0.0623598213687289,0.0581974491092504,0.0711140495918462,100,0.1,10,0.7,0.6,0.5,1,10,1
91,5,1080,2159,0.105392643529078,0.977882782004307,0.0101640073416611,0.0229675923487219,-0.709183339427107,0.193679720143779,0.220492560982273,700,0.02,6,0.9,0.8,0.5,0.5,0,2
95,5,1080,2160,0.0659851768074271,0.711283601847052,0.0304543691266506,0.0431461559901078,-0.211833631845634,0.0758497110820456,0.106401725902571,100,0.02,10,0.7,0.6,0.5,2,0,1
16,5,1080,2160,0.0933430344555285,0.885168489462465,0.0181835647612089,0.0359827776765016,-0.704300887800802,0.154293560382498,0.202441528026202,100,0.3,6,0.7,0.6,0.5,0.5,0,3
0,5,1080,2160,0.115468732111943,0.741260063031682,0.0415991036105328,0.0749530331472473,-0.333472665778136,0.164940331714792,0.192116079149727,100,0.05,6,0.7,0.8,0.5,2,0,1
97,5,1080,2160,0.130825546825787,0.353461650345404,0.0964669757460599,0.112439244832705,-0.342758576977875,0.161172080023316,0.182004967256422,100,0.3,10,0.7,0.6,0,0.5,10,2
98,5,1080,2160,0.10641533866836,-2.33990353168956E-05,0.0990806304318631,0.13417571311671,-0.0638061756709332,0.090486287089429,0.116487234813162,350,0.3,10,0.9,0.8,0,2,10,1
96,5,1080,2160,0.153895895575671,-6.19208002186067E-05,0.140579713092423,0.164802046375148,-0.0634585741009563,0.123477575930391,0.138638065536356,350,0.3,10,0.7,0.8,0,0.5,10,1
99,5,1080,2160,0.12400714395263,-2.40928862231815E-05,0.109722055248524,0.142224848496541,-0.0581905572389274,0.108845903419185,0.127395511766804,350,0.3,10,0.7,0.8,0.5,0.5,10,2
8,10,2160,2160,0.0993807620088096,0.968898050954463,0.0113239173562359,0.0236697375052591,-0.822254350628168,0.149868242361953,0.183348561861736,350,0.02,6,0.9,0.6,0,1,0,3
3,10,2160,2160,0.106498626070052,0.940345548351061,0.0170592685875336,0.0313392140515988,-0.33694316941414,0.0977204599285015,0.121250219553094,100,0.1,6,0.7,0.6,0.5,0.5,0,2
31,10,2160,2160,0.0467058293036015,0.97579358297271,0.00774956774662837,0.012587874121952,-0.286814342473308,0.129057777251013,0.195846808292816,350,0.05,10,0.7,0.6,0.5,0.5,0,2
13,10,2160,2160,0.0897671605210694,-2.37039921024973E-09,0.0845197087648857,0.104378039406721,-8.81013624505211E-05,0.079011832061201,0.101382874953662,100,0.02,6,0.9,0.8,0.5,0.5,10,2
10,10,2160,2160,0.12246917279221,-1.28621876838153E-06,0.11707200170619,0.141093066957459,-0.22240565016703,0.144770414951277,0.174320631027034,100,0.02,10,0.7,0.6,0.5,0.5,10,1
35,10,2160,2160,0.0664304354971888,0.979757950130405,0.0077837135705486,0.0139770464586945,-0.0898140867946673,0.0964347798604786,0.125136475832531,350,0.3,10,0.7,0.6,0.5,1,0,3
43,10,2160,2160,0.0659153030371829,0.95133289318118,0.0144792208939369,0.0228412387677134,0.088256279788529,0.117813754534638,0.137614499994695,100,0.3,10,0.7,0.6,0.5,2,0,1
15,10,2160,2160,0.14068344048582,0.868383256956225,0.0327010744164444,0.0660832438996273,-2.66481807227883,0.104757658955892,0.132082658564918,700,0.02,6,0.7,0.8,0.5,0.5,0,3
25,10,2160,2160,0.0847485406627764,-4.64508104380812E-06,0.0815911822234015,0.10346551137386,-0.0843126472232942,0.0975163295425725,0.112337957966841,100,0.3,10,0.7,0.8,0,0.5,10,2
19,10,2160,2160,0.0851852031432403,0.968602759069676,0.00934543332894759,0.019596400778622,-0.0286419296819753,0.115863147758911,0.161499907532003,700,0.3,6,0.7,0.8,0.5,2,0,2
11,10,2160,2160,0.125730323819068,-1.33745178487743E-06,0.121842828143069,0.14499710267929,-0.0827937296296186,0.116489513395602,0.132929915741904,700,0.02,6,0.7,0.8,0,1,10,2
51,10,2160,2160,0.096950457734059,0.181966441753955,0.0834349731301384,0.103765368788028,0.0222230766168379,0.11220970061722,0.135432308656174,350,0.1,6,0.9,0.8,0,2,10,1
34,10,2160,2160,0.0823241308151164,-8.95462671768321E-06,0.0804047688271466,0.0992298825540822,-0.0606951621641418,0.11450234751154,0.138880225790493,100,0.3,10,0.7,0.6,0,1,10,1
57,10,2160,2160,0.124250046024957,0.0275629973398104,0.121432865665401,0.146845628020649,0.00284775350082511,0.098000303681228,0.116894611083729,350,0.05,10,0.7,0.8,0.5,0.5,10,1
5,10,2160,2160,0.13867832944525,0.97255946828445,0.00995547755548015,0.0273964779135398,-0.837079197758282,0.132722936326199,0.16157428807994,100,0.3,6,0.7,0.6,0,1,0,1
41,10,2160,2160,0.0990734879528075,0.116123923876786,0.0912590490571087,0.11230042267041,-0.150406955313602,0.106476009843969,0.143738388584203,700,0.05,10,0.9,0.6,0.5,0.5,10,3
4,10,2160,2160,0.104716127470911,0.207495996970303,0.0853878919347064,0.107100885572848,-0.129898537669628,0.128551783932473,0.152852194567546,700,0.1,10,0.7,0.8,0,1,10,1
0,10,2160,2160,0.133328368534549,0.181964733745713,0.116056250184249,0.140896674624173,-0.0108686305337529,0.156628165948414,0.167270369248413,100,0.3,10,0.7,0.6,0,2,10,1
2,10,2159,2160,0.109418912492457,0.827210154093673,0.0265091817171766,0.060070168393599,0.18626922826202,0.114104870258863,0.139360169731272,100,0.3,6,0.9,0.6,0.5,0.5,0,2
9,10,2160,2160,0.0982328404207565,0.740371581120008,0.0409504134367236,0.0647053946536907,-0.0198897419738968,0.096829417836663,0.129222635511104,100,0.02,6,0.9,0.6,0,0.5,0,1
62,10,2160,2159,0.0679135395630021,-8.00970354708497E-07,0.0617873554718767,0.0896616164515794,-0.309010190271108,0.119186258717547,0.157874879458333,100,0.1,10,0.7,0.8,0.5,1,10,1
18,10,2160,2160,0.107025073452651,0.813127419958702,0.0300251672497505,0.0653241288288589,-0.263000650082505,0.115647901406981,0.143693352623232,350,0.1,10,0.9,0.6,0.5,2,0,2
71,10,2160,2160,0.128053946189318,0.0759565894410572,0.104632414212762,0.127303496105204,-0.200299213001414,0.0983074747276888,0.110127795922072,100,0.02,6,0.7,0.6,0.5,2,10,1
53,10,2155,2160,0.0363358952890175,0.758278930010743,0.0156758759986867,0.0273845027233491,-1.19285917343558,0.165746659198581,0.211751441530851,100,0.02,10,0.7,0.8,0.5,1,0,1
54,10,2160,2160,0.101144709556078,0.224060269055344,0.0808795724793143,0.0976975844167976,-0.248453948427169,0.144331300604098,0.185477621370499,100,0.3,6,0.9,0.8,0,0.5,10,1
21,10,2160,2160,0.134059640250139,0.134509023564422,0.112243821893772,0.13417365431636,-0.091617268353541,0.11422432530281,0.132959135858414,100,0.05,6,0.7,0.8,0.5,2,10,1
29,10,2155,2157,0.131222227889321,0.0284766150778106,0.121959481882371,0.14429968605908,0.00969623943923581,0.155574730036345,0.177455388154589,100,0.05,6,0.7,0.6,0.5,1,10,1
30,10,2160,2160,0.136926524009239,0.0611472598452068,0.122109935516783,0.141212082536463,-0.355855180516492,0.10505940043581,0.117839106545068,100,0.1,10,0.7,0.8,0,2,10,3
28,10,2160,2160,0.117844958349472,0.885121435254443,0.0222407461531351,0.0472331642240353,-0.76421945925011,0.131560995120106,0.161676309662933,350,0.05,6,0.7,0.8,0.5,2,0,1
63,10,2160,2157,0.0752274101210339,0.952373581792229,0.00901085807633952,0.02118574638066,-0.234654250001206,0.136886337174515,0.183707776455278,700,0.02,10,0.9,0.6,0.5,1,0,3
44,10,2160,2160,0.0830401553290385,-1.6596309984962E-05,0.0737374471655872,0.0945999425828163,-0.0185133346191282,0.0940839687144308,0.124615394426772,350,0.3,6,0.7,0.8,0.5,2,10,3
17,10,2160,2159,0.119081567467893,0.212401829986041,0.0982646074905768,0.124484213924904,-0.0264144709302927,0.11326070209263,0.136055759057499,100,0.1,10,0.7,0.6,0.5,1,10,2
12,10,2160,2155,0.108186040778791,-9.15537887724582E-07,0.0983922522832217,0.12084895395592,-0.0470489365857305,0.126684564795074,0.148743172852284,350,0.3,10,0.7,0.8,0,1,10,2
24,10,2160,2160,0.103561384682346,0.896165759688598,0.0240094940395371,0.0423431455804646,-0.273580774246824,0.112979399739874,0.152157090002661,350,0.02,6,0.7,0.8,0.5,1,0,3
49,10,2160,2160,0.0775489472282651,0.97243992679419,0.010346430055553,0.0184471922513652,-0.0606088029568916,0.121492320027509,0.158749707414965,700,0.02,6,0.7,0.8,0.5,0.5,0,2
46,10,2160,2157,0.0885369855036862,0.995284489864267,0.00270250911052941,0.00707584246442591,0.120065688739566,0.0792803494688908,0.102210496836324,700,0.02,10,0.7,0.6,0,1,0,3
22,10,2160,2160,0.106508799303937,0.911652393531365,0.014603958595804,0.0371979411584673,-0.0881833329672428,0.0750807888198481,0.0987132592402887,350,0.1,10,0.7,0.8,0.5,2,0,2
50,10,2160,2160,0.115803038207118,0.943986946692174,0.01351436089735,0.0309786120726748,-0.326671707076614,0.117835881146551,0.154924532556273,350,0.3,6,0.7,0.6,0.5,0.5,0,1
6,10,2160,2160,0.120987624428393,0.382283600922103,0.092687321580096,0.113870000674854,-0.250600089830087,0.11811988440043,0.1482063794517,350,0.3,10,0.9,0.8,0.5,0.5,10,2
14,10,2160,2160,0.107471084687076,0.79217638512705,0.0450308177495044,0.0683329069365483,-1.08284757062017,0.0973998919631753,0.117019319262388,100,0.02,10,0.9,0.8,0.5,1,0,1
16,10,2160,2160,0.0942303059000675,0.658222324551204,0.035896525241708,0.0724177771305165,-0.670373387720845,0.154782799586964,0.200416398103749,350,0.02,6,0.9,0.8,0.5,2,0,1
88,10,2160,2160,0.0903275329998588,0.962770028296247,0.0111896673753193,0.0264471132892219,-0.16033103390411,0.0814406904817782,0.114322911466107,100,0.3,10,0.9,0.6,0.5,1,0,2
52,10,2160,2160,0.143725623152753,0.88876420428451,0.0228389241157768,0.0525323437375155,-0.151798359249332,0.120478853619351,0.147425602943652,700,0.1,6,0.7,0.6,0.5,2,0,1
1,5,1080,2160,0.172279177956481,0.855582397698309,0.0447086317290534,0.0748947673209428,-0.623714404201303,0.148067361736643,0.194580616941688,700,0.3,6,0.9,0.8,0.5,0.5,0,1
7,10,2160,2160,0.117791971648559,0.86236224871335,0.0244863158961134,0.0547056560383762,-1.90095655102671,0.157065684049345,0.181771441734361,100,0.1,6,0.9,0.6,0.5,0.5,0,2
20,10,2157,2160,0.130238021353571,0.833970101677594,0.0415057405489545,0.0620450469510074,-0.608333968344492,0.138280012441915,0.1582716026004,100,0.02,6,0.7,0.6,0,0.5,0,2
38,10,2160,2160,0.074252884236356,0.774017147243364,0.0275623506935706,0.0473082322006119,-0.195627409300766,0.129315139303006,0.158887504899834,100,0.05,10,0.7,0.6,0.5,0.5,0,3
47,10,2160,2160,0.0897895766586367,0.809167405921181,0.0289300551030238,0.0534825796944862,-0.449246248868387,0.164624859023251,0.200151689383926,100,0.05,10,0.7,0.6,0.5,0.5,0,2
36,10,2160,2160,0.10328564891798,0.984111268405586,0.00721406376171615,0.0159686776503622,-0.650321266200435,0.16477526980247,0.193166036823745,100,0.3,6,0.9,0.6,0,0.5,0,1
27,10,2160,2160,0.115324847509411,0.887308766843563,0.0177928071225186,0.0462702680812008,0.0571630188101635,0.0720290933341702,0.0931160200701151,700,0.02,6,0.9,0.8,0.5,0.5,0,1
78,10,2160,2160,0.104363397300538,0.968477097699974,0.0105815335440592,0.0208942621003354,-0.854348457068066,0.134522990755049,0.166029929562628,100,0.3,10,0.9,0.8,0.5,0.5,0,2
77,10,2160,2160,0.0467564344361006,0.966287078702343,0.00751092101379164,0.0130053818842614,0.204309731740776,0.0612105601191013,0.0884396699316183,700,0.02,10,0.9,0.6,0.5,2,0,2
87,10,2160,2160,0.116396113504796,0.258150679938986,0.0998393241113568,0.123392137021526,-0.189517690432106,0.0657612484206907,0.0789638904600499,700,0.3,6,0.9,0.6,0.5,2,10,1
23,10,2160,2160,0.106205552164587,0.935269335813747,0.0164319309937455,0.0374799365593616,-1.17890990466342,0.186043141129486,0.22330480090748,100,0.05,6,0.9,0.6,0,0.5,0,1
81,10,2160,2160,0.0897646768618001,-1.20628427247027E-06,0.0876372565322652,0.109514350431376,-0.22265455660824,0.127548267868014,0.159542858203389,100,0.3,6,0.9,0.8,0,1,10,3
76,10,2160,2160,0.077909034219662,0.977529310320158,0.00950756784592761,0.0159644762851364,-0.309040148607455,0.135568068158263,0.158424659408334,350,0.02,6,0.9,0.8,0.5,2,0,1
26,10,2160,2160,0.102543332267424,-6.38095689768914E-05,0.0971861711141137,0.117414200316568,-0.0158016509504102,0.0913184809244788,0.108756584175735,700,0.3,6,0.7,0.8,0.5,1,10,2
65,10,2160,2160,0.102684430074695,0.857465739456291,0.0307341892584966,0.0452518607976814,-0.177402417456084,0.127190018973078,0.156278344857445,100,0.02,6,0.7,0.6,0.5,1,0,2
