model_type,feature_set,augmentation,n_train_catalysts,n_val_catalysts,n_test_catalysts,seed,r2,mae,mse,condition,test_catalyst_0,test_catalyst_1,test_catalyst_2,test_catalyst_3,test_catalyst_4,test_catalyst_5,test_catalyst_6,test_catalyst_7,test_catalyst_8,test_catalyst_9,mae_test_catalyst_0,mae_test_catalyst_1,mae_test_catalyst_2,mae_test_catalyst_3,mae_test_catalyst_4,mae_test_catalyst_5,mae_test_catalyst_6,mae_test_catalyst_7,mae_test_catalyst_8,mae_test_catalyst_9,training_time,ranking_top_3_accuracy,ranking_spearman_corr,shap_Temp,shap_CT,shap_CH4/O2,shap_Ar_flow,shap_O2_flow,shap_CH4_flow,shap_Total_flow,shap_M1_mol%,shap_M2_mol%,shap_M3_mol%,shap_M1_atom_number,shap_M2_atom_number,shap_M3_atom_number,shap_M1_electronegativity,shap_M1_inverse_ionization,shap_M1_d_electron_count,shap_M1_ionic_radius,shap_M1_oxidation_state,shap_M2_electronegativity,shap_M2_inverse_ionization,shap_M2_d_electron_count,shap_M2_ionic_radius,shap_M2_oxidation_state,shap_M3_electronegativity,shap_M3_inverse_ionization,shap_M3_d_electron_count,shap_M3_ionic_radius,shap_M3_oxidation_state,shap_support_surface_area,shap_Support_ID,true_yield_max_test_catalyst_0,true_yield_max_test_catalyst_1,true_yield_max_test_catalyst_2,true_yield_max_test_catalyst_3,true_yield_max_test_catalyst_4,true_yield_max_test_catalyst_5,true_yield_max_test_catalyst_6,true_yield_max_test_catalyst_7,true_yield_max_test_catalyst_8,true_yield_max_test_catalyst_9,pred_yield_max_test_catalyst_0,pred_yield_max_test_catalyst_1,pred_yield_max_test_catalyst_2,pred_yield_max_test_catalyst_3,pred_yield_max_test_catalyst_4,pred_yield_max_test_catalyst_5,pred_yield_max_test_catalyst_6,pred_yield_max_test_catalyst_7,pred_yield_max_test_catalyst_8,pred_yield_max_test_catalyst_9
xgboost,base+descriptors,yes,0,0,10,210,0.9006996443028862,0.8546471155388855,1.4679655739755797,3,Mn-CaWO4/SiO2,Mn-Li2WO4/SiO2,Mn-MgWO4/SiO2,Mn-Na2WO4/BEA,Mn-Na2WO4/SiCnf,Mn-WOx/SiO2,Mn-ZnMoO4/SiO2,Ni-Na2WO4/SiO2,Ti-Na2WO4/SiO2,Zr-Na2WO4/SiO2,0.6388010479086711,1.0483122973236034,0.8654718222294325,0.8651593133108115,0.970437458194332,0.585236039393478,0.5981257087875295,1.0594665289661032,0.9275568715584128,0.9879040677164808,225.22665977478027,0.6666666666666666,0.9757575757575756,1.9595093,0.1095138,0.40082827,0.31059825,0.25699705,0.18786249,0.01727097,0.05856312,0.05172551,0.04852532,,,,0.10067111,0.19524185,0.058190405,0.30605307,0.07645631,0.090515256,0.17471565,0.06905953,0.31861874,0.072827056,0.097181335,0.19783236,0.058242626,0.31535083,0.0787386,0.21428865,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,0,0,10,211,0.882886058712796,0.7496287935230835,1.3129528434203384,3,CeO2,Fe-Na2WO4/SiO2,MgO,Mn-BaWO4/SiO2,Mn-K2WO4/SiO2,Mn-Na2WO4/BN,Mn-Na2WO4/SiO2,Mn-Na2WO4/ZrO2,Zr-Na2WO4/SiO2,ZrO2,0.5933147754492585,0.9195940710549004,0.4098323150034304,0.6531341475303526,1.074429587972017,0.4150360709649545,1.4048428291155968,0.5488719023009877,1.0356582977963082,0.4415739380430292,202.0194447040558,1.0,0.9515151515151514,1.7519227,0.06031305,0.39240548,0.31315547,0.28843716,0.14016664,0.02752457,0.05179039,0.03269052,0.035455342,,,,0.093233734,0.16179004,0.035695586,0.26842996,0.06891379,0.105974674,0.1724205,0.031963542,0.27193794,0.07801645,0.09150166,0.17572172,0.035741225,0.25419685,0.091743395,0.4454424,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,0,0,10,212,0.8818272365482481,0.8249097940237807,1.407026785943361,3,BEA,Hf-Na2WO4/SiO2,La-Na2WO4/SiO2,Mn-FeMoO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na/SiO2,Mn-Na2WO4/ZSM-5,Mn-ZnMoO4/SiO2,Na/SiO2,SiCnf,0.6043718833172762,0.9196790690480926,1.2725537195176255,0.5450286398846426,1.0608177279542994,0.7666364265408044,0.9599922778429808,0.599452633762065,1.0088304419473366,0.5423885617432771,184.9812819957733,1.0,0.9757575757575756,1.7200146,0.100076236,0.43091398,0.32558107,0.29759797,0.16113724,0.023965256,0.117803745,0.11397959,0.11634855,,,,0.11108275,0.150413,0.061841108,0.32411617,0.075847596,0.09999949,0.14829116,0.05380632,0.3321236,0.0792473,0.10359579,0.11237677,0.06841865,0.32600808,0.071749285,0.23188338,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,0,0,10,213,0.9053162768179384,0.8214710098278742,1.4143355912692248,3,Blank,Fe-Na2WO4/SiO2,MgO,Mn-CaWO4/SiO2,Mn-Na2WO4/SiCnf,Mn-Na2WO4/ZSM-5,SiO2,Ti-Na2WO4/SiO2,Y-Na2WO4/SiO2,ZSM-5,1.324788537731877,0.8852299303589045,0.4289279833987907,0.598147701398458,0.9838837910728688,1.0917514298433135,0.397706981588293,0.853328722200276,1.0616435348472475,0.5893014858387134,147.44167685508728,1.0,0.9151515151515152,1.961994,0.09393542,0.34698105,0.37673864,0.31751493,0.19387548,0.013764377,0.08300521,0.05157045,0.033165257,,,,0.11728317,0.28651682,0.03967177,0.28960648,0.06224537,0.11042445,0.27509716,0.047562245,0.32416344,0.06398083,0.11325062,0.32708505,0.03685226,0.28489852,0.08660216,0.34392706,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,0,0,10,214,0.9008843235562984,0.818829911864834,1.47826649316621,3,MgO,Mn-MoOx/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/TiO2,Mn-Na2WO4/ZSM-5,Mn-WOx/SiO2,V-Na2WO4/SiO2,WOx/SiO2,Y-Na2WO4/SiO2,Zr-Na2WO4/SiO2,0.4085720784134335,0.2965695536725314,0.9920456600042038,1.0915190882668084,0.9822068553647876,0.5453143983785017,1.10175720465404,0.7218620767490364,1.01948149068488,1.0289707124601175,165.47821950912476,1.0,1.0,1.8045117,0.104120456,0.36822385,0.32164085,0.24096297,0.18964164,0.022119902,0.14689344,0.10984798,0.092259094,,,,0.115810044,0.2905708,0.039300915,0.25753638,0.06445183,0.104454346,0.30141705,0.04079826,0.3110335,0.054154553,0.11769658,0.2822428,0.048364177,0.3103038,0.06630351,0.3927059,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,0,0,10,215,0.8637045447612146,0.7581306363406741,1.1919180670392382,3,Ce-Na2WO4/SiO2,CeO2,Mn-BaWO4/SiO2,Nb2O5,Nd-Na2WO4/SiO2,TiO2,WOx/SiO2,Y-Na2WO4/SiO2,ZSM-5,ZrO2,1.0599621022777794,0.6531703888486933,0.6278453868590754,0.8073921014202966,0.9514419954352908,0.7433709245809802,0.6738170496769894,1.0589063747760692,0.5467946085223445,0.4586054310092219,153.5412037372589,1.0,0.9878787878787878,1.702728,0.120923705,0.435638,0.31491378,0.2788346,0.1476623,0.018933013,0.13768321,0.07334929,0.08605746,,,,0.12531035,0.19752194,0.046315525,0.33218715,0.08106238,0.115233995,0.2554195,0.032941204,0.33719668,0.07655426,0.13987578,0.24705103,0.038131878,0.3344954,0.06588205,0.18620685,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,0,0,10,216,0.867939074740913,0.8370171848271318,1.3822037251560704,3,Al2O3,Blank,Cu-Na2WO4/SiO2,Mn-Li2MoO4/SiO2,Mn-Na/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/ZSM-5,Nb2O5,Pd-Na2WO4/SiO2,ZSM-5,0.7109012063227041,1.286317317618264,0.5947297622700348,0.9748809975606424,0.7628041534328166,0.7416384444928463,1.021206477806892,0.9321541885534922,0.7690407362175576,0.5764985639960677,201.16992163658145,1.0,0.996965091635306,1.7591285,0.0872679,0.36900643,0.37648678,0.28574166,0.18461671,0.026091117,0.1118439,0.08171888,0.05928876,,,,0.19547334,0.12660985,0.10745883,0.2841567,0.082823776,0.18803854,0.1418851,0.12937112,0.24369065,0.061233543,0.16587451,0.14604582,0.11412142,0.28304106,0.07325424,0.3159566,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,0,0,10,217,0.8744635626240473,0.9326624932272568,1.686185232989097,3,Co-Na2WO4/SiO2,Fe-Na2WO4/SiO2,La-Na2WO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/BEA,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/TiO2,Mo-Na2WO4/SiO2,Pd-Na2WO4/SiO2,Zn-Na2WO4/SiO2,1.4284111602365237,1.0565745047709825,1.1753388682559684,0.3964307185970706,0.8217394149156265,0.720298055851901,1.0432859192365482,0.9530856411324607,0.8961509122009632,0.8353097370745224,152.01371836662292,0.6666666666666666,0.9393939393939392,1.8051753,0.10221204,0.45142928,0.32637823,0.2239473,0.1784632,0.011782309,0.058174472,0.057089202,0.048637323,,,,0.1125112,0.101013176,0.085134774,0.2674498,0.061083466,0.114456356,0.11148343,0.078942,0.2614606,0.047072146,0.10991721,0.09541293,0.074923426,0.27807856,0.05528629,0.4513187,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,0,0,10,218,0.8927913138647908,0.8350951737991454,1.3684507074316254,3,Ce-Na2WO4/SiO2,CeO2,La-Na2WO4/SiO2,Mn-BaWO4/SiO2,Mn-K2MoO4/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/ZSM-5,Nd-Na2WO4/SiO2,WOx/SiO2,1.0397683699484226,0.7017784973868617,1.1500640922122531,0.6198148578055848,0.8685464021232393,0.7467140785853068,0.7015124987452118,0.8897674883294987,0.9630674989429522,0.6699179539121227,139.1185896396637,0.6666666666666666,0.9757575757575756,1.788421,0.10605567,0.39693993,0.3444807,0.24091072,0.17806649,0.012629628,0.08209723,0.07566872,0.0697966,,,,0.13594857,0.14132182,0.029741857,0.28289342,0.06746062,0.15015188,0.15945172,0.037232906,0.2868961,0.08006472,0.13872406,0.1818612,0.038380537,0.28024873,0.05757012,0.42225277,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,0,0,10,219,0.8964886252753982,0.8826843093622613,1.5391562962997694,3,CeO2,Eu-Na2WO4/SiO2,Mn-K2WO4/SiO2,Mn-MgWO4/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/SiCnf,Mn-Na2WO4/ZSM-5,Mn-ZnMoO4/SiO2,V-Na2WO4/SiO2,ZSM-5,0.6506692700032836,1.264039538245142,1.0126853478322797,0.8703436495492487,0.7698091459789393,0.9731679990850848,1.0405819913487375,0.5931436999933218,1.1013002707082546,0.5511021808783213,211.40918135643005,1.0,0.9726488698881034,1.9479551,0.09042521,0.34706435,0.35732928,0.27726108,0.1696194,0.028524939,0.0710906,0.049729813,0.045374505,,,,0.12810282,0.20764291,0.045505658,0.2638784,0.062747665,0.13026062,0.21131133,0.04173178,0.23997782,0.07687435,0.118125394,0.2131698,0.046444613,0.2479225,0.08033503,0.27216116,,,,,,,,,,,,,,,,,,,,,
