n_train_catalysts,seed,mean_train_yield,test_mae
10.0,5.0,18.731752962888887,10.537691370073663
10.0,6.0,19.24305159359259,10.679702516676473
10.0,7.0,22.02871228153704,13.2250995847232
10.0,8.0,18.670635880824072,12.83879219333708
10.0,9.0,17.43857505887963,13.3066655846765
10.0,10.0,19.8998802620787,12.537566280682427
10.0,11.0,15.064939138819442,10.065492264750707
10.0,12.0,17.636743394143515,12.515864794113854
10.0,13.0,17.92323494673148,9.707759084932315
10.0,14.0,21.38724276118981,13.425579468682578
10.0,15.0,21.390564600203703,12.355117380933144
10.0,16.0,23.528580531162035,11.301983201478413
10.0,17.0,22.518734663564814,12.114233354332647
10.0,18.0,20.749198223277777,11.717812477058025
10.0,19.0,21.174039597291664,11.134078867036651
10.0,20.0,20.764631659402774,9.185848579980156
10.0,21.0,14.250499513777775,10.633327767979836
10.0,22.0,22.917180365277773,13.380414150083075
10.0,23.0,23.31389594872222,13.97885864806466
10.0,24.0,16.29098085696296,9.448747820828155
10.0,25.0,18.769277306310183,10.095540840248516
10.0,26.0,15.229944320925926,10.80530859084808
10.0,27.0,25.387657451550922,12.35809465689881
10.0,28.0,21.385945626773147,9.084005854348609
10.0,29.0,17.318460717412037,11.236301432125634
10.0,30.0,17.237207185986108,11.490499539451903
10.0,31.0,14.560736793050923,10.520756943995194
10.0,32.0,19.70948718221759,11.242239896477006
10.0,33.0,16.02021289977778,9.476581037633538
10.0,34.0,19.513402907060186,13.682445632398982
10.0,35.0,16.40315445511574,12.433718873183835
10.0,36.0,20.89823099806944,14.168122828858047
10.0,37.0,18.50216086033333,8.027982997129321
10.0,38.0,18.947274141782408,14.708695826252807
10.0,39.0,17.655145232874997,10.448645089817129
10.0,40.0,18.631424080759256,11.497821556860409
10.0,41.0,19.70299932306018,9.925976956588272
10.0,42.0,15.285854175324069,10.565014874596878
10.0,43.0,17.708744128212963,11.380170997190467
10.0,44.0,19.243739588675925,9.686207352203471
10.0,45.0,18.169833135106483,16.499012378020037
10.0,46.0,18.461562342504628,11.327488389227312
10.0,47.0,16.136323378828703,15.220873148501717
10.0,48.0,19.072672463018513,11.665306660530588
10.0,49.0,13.930452343569442,9.996483214203934
