model_type,feature_set,augmentation,n_train_catalysts,n_val_catalysts,n_test_catalysts,seed,r2,mae,mse,condition,test_catalyst_0,test_catalyst_1,test_catalyst_2,test_catalyst_3,test_catalyst_4,test_catalyst_5,test_catalyst_6,test_catalyst_7,test_catalyst_8,test_catalyst_9,mae_test_catalyst_0,mae_test_catalyst_1,mae_test_catalyst_2,mae_test_catalyst_3,mae_test_catalyst_4,mae_test_catalyst_5,mae_test_catalyst_6,mae_test_catalyst_7,mae_test_catalyst_8,mae_test_catalyst_9,training_time,ranking_top_3_accuracy,ranking_spearman_corr,shap_Temp,shap_CT,shap_CH4/O2,shap_Ar_flow,shap_O2_flow,shap_CH4_flow,shap_Total_flow,shap_M1_mol%,shap_M2_mol%,shap_M3_mol%,shap_M1_atom_number,shap_M2_atom_number,shap_M3_atom_number,shap_M1_electronegativity,shap_M1_inverse_ionization,shap_M1_d_electron_count,shap_M1_ionic_radius,shap_M1_oxidation_state,shap_M2_electronegativity,shap_M2_inverse_ionization,shap_M2_d_electron_count,shap_M2_ionic_radius,shap_M2_oxidation_state,shap_M3_electronegativity,shap_M3_inverse_ionization,shap_M3_d_electron_count,shap_M3_ionic_radius,shap_M3_oxidation_state,shap_support_surface_area,shap_Support_ID,true_yield_max_test_catalyst_0,true_yield_max_test_catalyst_1,true_yield_max_test_catalyst_2,true_yield_max_test_catalyst_3,true_yield_max_test_catalyst_4,true_yield_max_test_catalyst_5,true_yield_max_test_catalyst_6,true_yield_max_test_catalyst_7,true_yield_max_test_catalyst_8,true_yield_max_test_catalyst_9,pred_yield_max_test_catalyst_0,pred_yield_max_test_catalyst_1,pred_yield_max_test_catalyst_2,pred_yield_max_test_catalyst_3,pred_yield_max_test_catalyst_4,pred_yield_max_test_catalyst_5,pred_yield_max_test_catalyst_6,pred_yield_max_test_catalyst_7,pred_yield_max_test_catalyst_8,pred_yield_max_test_catalyst_9
xgboost,base+descriptors,yes,5,0,10,296,0.2173277023338974,1.7259824986281216,5.973613643546849,850,Eu-Na2WO4/SiO2,Fe-Na2WO4/SiO2,Mn-K2MoO4/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/BEA,Mn-Na2WO4/SiC,Nb2O5,SiO2,Tb-Na2WO4/SiO2,Zr-Na2WO4/SiO2,2.6534546467992994,0.6730816318370677,0.9000889603296915,4.336726092232599,1.092510098086463,0.953125214929934,1.8490667300754124,0.7825992446475559,1.9203237188303912,2.0988486485128046,270.54319047927856,0.6666666666666666,0.7575757575757575,0.7857888,0.11602197,0.281777,0.30907044,0.10379553,0.13781093,0.08809629,0.041182682,0.04319184,0.025769787,,,,0.091463886,0.149606,0.07357925,0.29933488,0.062840916,0.1114076,0.1681868,0.0716522,0.2886525,0.051265843,0.09375456,0.12057494,0.08394185,0.27077556,0.064961724,0.47416213,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,297,0.3793621926131841,1.708136243003386,5.363103727021407,850,Blank,Co-Na2WO4/SiO2,Eu-Na2WO4/SiO2,Hf-Na2WO4/SiO2,Mn-K2WO4/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/ZrO2,Nb2O5,Tb-Na2WO4/SiO2,TiO2,1.184675294160843,2.8403684239475817,2.7959166804066413,0.6663796608536331,2.0791087581493235,2.016281973609218,1.9200801298353407,0.9304056076208752,1.9839190552852772,0.6642268461651272,292.47363209724426,0.6666666666666666,0.790277206784084,0.9432338,0.2440431,0.2511717,0.36890846,0.094860055,0.22081123,0.05209061,0.028211128,0.06857109,0.04755067,,,,0.08048768,0.16586038,0.039682698,0.21753964,0.06998956,0.09693303,0.1691387,0.033938713,0.22165693,0.07750993,0.117458664,0.1648738,0.027579637,0.22906232,0.06626569,0.49931195,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,298,0.1920858967819324,1.4584265841929949,3.845493539205626,850,Co-Na2WO4/SiO2,Mn-K2WO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/ZSM-5,Mn-Na2WO4/ZrO2,Mn-SrWO4/SiO2,Nb2O5,SiO2,ZSM-5,2.7078258090107528,2.00713645807019,2.4055247373051114,1.1364935500533493,0.8759358325711002,0.6552500445312923,1.9426959841615088,0.887685685671038,1.1345251541667514,0.8311925863888528,266.6670608520508,0.6666666666666666,0.709090909090909,0.7479023,0.27927583,0.319353,0.29192078,0.11006069,0.11496379,0.03971788,0.05470203,0.07503123,0.08783948,,,,0.10268334,0.22976944,0.060527314,0.27570888,0.11350626,0.09890869,0.19217378,0.07121815,0.32178217,0.10299615,0.12687509,0.15047404,0.06782117,0.35837448,0.077962905,0.9084506,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,299,0.4412925480479068,1.603626424734239,4.205964679501116,850,BN,La-Na2WO4/SiO2,Mn-BaWO4/SiO2,Mn-K2WO4/SiO2,Mn-MgWO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/ZrO2,Mn-SrWO4/SiO2,Ti-Na2WO4/SiO2,V-Na2WO4/SiO2,1.2663411096731825,1.699792798890008,1.4033753554909318,1.3867104594795794,1.97684750813025,2.2468853015811354,1.0442632134755452,1.745303307440546,1.6403828153786837,1.626362377802531,312.3781352043152,0.6666666666666666,0.5030303030303029,0.67104673,0.19738738,0.24567685,0.1297599,0.12692946,0.10979514,0.054184638,0.074536644,0.042971417,0.037248462,,,,0.08931232,0.17739964,0.028911443,0.28435808,0.04333528,0.10730916,0.18528825,0.026839767,0.2650503,0.045135852,0.094442755,0.17088072,0.029083416,0.29014862,0.047468487,0.120645165,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,290,0.2118346029264909,1.0522479223469157,1.7039612265588155,900,BEA,Cu-Na2WO4/SiO2,Fe-Na2WO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na2WO4/BEA,Mn-WOx/SiO2,Pd-Na2WO4/SiO2,SiCnf,ZrO2,,1.2307515279452006,0.6374676021381661,0.4209697952976933,0.5033794815452012,1.621365770234002,0.539778475496504,2.511099623044332,0.8940824296739367,1.111336595747206,,283.9548695087433,0.6666666666666666,0.5333333333333333,0.96595037,0.0548694,0.1681966,0.07944693,0.17407393,0.051385406,0.014580608,0.045137115,0.051659398,0.041811157,,,,0.05704028,0.060878206,0.056598105,0.12868455,0.017083928,0.054211836,0.05436733,0.062220793,0.117189705,0.0146762915,0.063046664,0.054847766,0.048835766,0.13720481,0.019946929,0.090147905,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,291,-0.2721713204855209,1.227943427888573,3.1718781702866647,900,BN,Co-Na2WO4/SiO2,Cu-Na2WO4/SiO2,Mn-CaWO4/SiO2,Mn-Li2WO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/ZrO2,Mn-ZnMoO4/SiO2,Pd-Na2WO4/SiO2,Zn-Na2WO4/SiO2,0.9825250563356612,2.1108346803983054,2.167025251266788,1.4574678835990251,0.5761929535424267,0.9940838076629572,0.4887612494274422,1.089875562588374,0.7018294838195046,1.7108383502452462,287.81876850128174,0.6666666666666666,0.4012176588288426,2.0248046,0.07500802,0.29025376,0.1731103,0.19741932,0.1512158,0.027071303,0.09512588,0.062390294,0.07754688,,,,0.1142051,0.10496736,0.095279075,0.2598381,0.05493912,0.15120521,0.11590932,0.091211244,0.27802047,0.05292607,0.11589185,0.14425585,0.07129945,0.27656567,0.041198935,0.139489,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,292,-1.1528049107309672,1.2775371647190166,3.3926612317486105,900,Fe-Na2WO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/SiO2,Mn-ZnMoO4/SiO2,Mo-Na2WO4/SiO2,Ni-Na2WO4/SiO2,SiO2,TiO2,V-Na2WO4/SiO2,1.422870396596414,0.9198602161363318,0.6279372134915104,1.8993230167141668,1.0833229606239885,0.7055347037315368,4.1475495979079495,0.3535057783126831,0.3727666815121969,1.2427010821633868,295.59669733047485,0.3333333333333333,0.2848484848484848,0.597651,0.13124283,0.27651328,0.17055432,0.15047318,0.06751948,0.03913856,0.061648834,0.04286776,0.048645105,,,,0.13969584,0.1667658,0.029293472,0.29625726,0.030240145,0.15287839,0.14226577,0.031540014,0.38507035,0.031553324,0.12800172,0.13630068,0.042733554,0.35808417,0.034885164,0.30646023,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,293,-2.4912034219740997,1.4980145497072177,3.485321905248717,900,Ce-Na2WO4/SiO2,Fe-Na2WO4/SiO2,Hf-Na2WO4/SiO2,La-Na2WO4/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/BN,Mn-Na2WO4/TiO2,Mn-Na2WO4/ZrO2,Nb2O5,SiC,0.8248449366180984,0.3364118239614698,0.985905817217297,2.484990677363067,2.344689483929564,2.794836166792687,1.39802927909074,1.1911084797874922,2.0886982496082784,0.5306305827034845,218.4370601177216,0.3333333333333333,0.5151515151515151,2.9653127,0.042196732,0.24908645,0.18350355,0.15623644,0.10930521,0.015560772,0.052856352,0.02329752,0.023821175,,,,0.09068028,0.14239113,0.027958348,0.21639054,0.04148856,0.11148795,0.13565932,0.023272792,0.23425253,0.03506539,0.12569971,0.13694337,0.02325204,0.21407305,0.037106134,0.5627053,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,294,-0.8235601377194168,1.3913728419474685,3.014346901865101,900,Al2O3,Blank,Mn-Li2MoO4/SiO2,Mn-MgWO4/SiO2,Mn-Na2WO4/BN,Mn-Na2WO4/MgO,Mo-Na2WO4/SiO2,SiO2,V-Na2WO4/SiO2,,0.467019108666314,1.176090062326855,2.7769228762388227,0.4395512256798921,2.26548742449394,0.8708956444263457,1.9921023676351264,0.3994116139411927,2.134875254118729,,268.1401059627533,0.6666666666666666,0.45,2.4185627,0.072445214,0.29001918,0.14377475,0.10447969,0.08221123,0.028758818,0.033613376,0.066263,0.036818054,,,,0.16462864,0.25306612,0.0422099,0.26239935,0.031955212,0.18985318,0.21146297,0.03497182,0.20848908,0.053180315,0.20285004,0.20827223,0.09509045,0.23027323,0.06920741,0.4820011,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,295,0.3785324553320772,0.9763139203086556,1.4799122201366923,900,BN,Ce-Na2WO4/SiO2,CeO2,Mn-FeMoO4/SiO2,Mn-Li2WO4/SiO2,Pd-Na2WO4/SiO2,SiCnf,SiO2,TiO2,,1.6244536521699695,1.3355426938886996,1.5073792197969225,0.6981929140179245,0.2241753879299871,0.857777669545677,1.4164777051077948,0.6936905733744303,0.4291354669464959,,288.93198704719543,0.6666666666666666,0.4333333333333333,1.9741997,0.092472576,0.25539884,0.0696646,0.11390682,0.06973358,0.035965655,0.08086322,0.07939188,0.052291855,,,,0.1277015,0.12689982,0.04818566,0.103509136,0.041539587,0.12199474,0.06930541,0.0441883,0.1806842,0.05501357,0.10439884,0.07822693,0.057341706,0.1449142,0.06928681,0.13781996,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,296,-0.7805791045158013,0.9832382344316554,1.917032683693562,900,Eu-Na2WO4/SiO2,Fe-Na2WO4/SiO2,Mn-K2MoO4/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/BEA,Mn-Na2WO4/SiC,Nb2O5,SiO2,Tb-Na2WO4/SiO2,Zr-Na2WO4/SiO2,1.812816919927244,0.5924119242915401,1.1673706722259525,0.2442091387289542,1.1998536256507593,1.6290568489498565,0.5880682116084629,0.4877927324506971,1.1578106848398846,0.9529915856432032,268.4154529571533,0.3333333333333333,0.6363636363636362,1.0892687,0.058823943,0.22840081,0.11787459,0.09237041,0.06966334,0.04755956,0.028639391,0.017268116,0.020180568,,,,0.057413846,0.12717976,0.022401143,0.21682121,0.015019934,0.044782694,0.10235258,0.019829977,0.21360037,0.016287982,0.05054409,0.103187956,0.02176373,0.21796118,0.024310475,0.2299988,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,297,-1.0541663103826484,1.4370806579678148,4.410270175890076,900,Blank,Co-Na2WO4/SiO2,Eu-Na2WO4/SiO2,Hf-Na2WO4/SiO2,Mn-K2WO4/SiO2,Mn-Na2WO4/CeO2,Mn-Na2WO4/ZrO2,Nb2O5,Tb-Na2WO4/SiO2,TiO2,0.9681114202075536,1.807788336983433,1.5524751259662486,0.4615805820182518,4.515370679608098,2.2030768354733783,0.6883266316519844,0.5551932202445137,0.881074767642551,0.7378089798821343,292.494500875473,1.0,0.6808542089216724,1.5064461,0.099223204,0.22092359,0.11070732,0.11975646,0.058584217,0.03498878,0.03149166,0.022894349,0.016875267,,,,0.041878548,0.085858025,0.027553689,0.23068225,0.030758386,0.04833051,0.09823412,0.028424827,0.24327067,0.026643103,0.04184457,0.10075303,0.029864918,0.2744043,0.029890655,0.19314526,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,298,-0.7585579040739285,1.6289029479507116,3.8397444221199306,900,Co-Na2WO4/SiO2,Mn-K2WO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/ZSM-5,Mn-Na2WO4/ZrO2,Mn-SrWO4/SiO2,Nb2O5,SiO2,ZSM-5,2.0839889732113592,3.1002538115227667,1.1835242665697026,0.4477763927645153,0.5953039013014899,1.705547233201839,2.6157211477944147,2.451711607812904,1.379927461677127,0.725274683650997,263.2236452102661,0.3333333333333333,0.5030303030303029,2.9267669,0.08155377,0.25623015,0.13101922,0.13340329,0.11831965,0.044554427,0.035202436,0.045877673,0.032130267,,,,0.14010234,0.15455286,0.09498793,0.22369465,0.046972346,0.075601436,0.15497431,0.11454777,0.27283373,0.066847146,0.1049388,0.15318966,0.0558833,0.25023305,0.042274125,0.62294483,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,299,-0.2426325083417164,1.1696040851782867,2.995992715199016,900,BN,La-Na2WO4/SiO2,Mn-BaWO4/SiO2,Mn-K2WO4/SiO2,Mn-MgWO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/ZrO2,Mn-SrWO4/SiO2,Ti-Na2WO4/SiO2,V-Na2WO4/SiO2,1.9368934135966829,0.4567538757677432,0.7167658737853722,4.471770527671884,0.3593261144779346,0.4774063877706174,0.6347817924287583,1.203487795547203,0.9450601867393212,0.493794883997352,303.1661171913147,0.6666666666666666,0.3939393939393939,1.2582155,0.08115438,0.2388156,0.088469006,0.23033231,0.06472912,0.014571956,0.071210034,0.053959627,0.057696268,,,,0.06857137,0.1809811,0.030079544,0.22653888,0.022988126,0.0826559,0.19813946,0.02531167,0.21339944,0.020796191,0.06490326,0.18509308,0.027906438,0.21802437,0.022448536,0.12620538,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,230,-0.132675100881477,1.984672009420892,5.958318154132643,700,BEA,Mn-FeMoO4/SiO2,Mn-MgWO4/SiO2,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,Mn-Na2WO4/SiO2,Nb2O5,Pd-Na2WO4/SiO2,SiO2,Tb-Na2WO4/SiO2,1.0070770460036065,1.0058378386469904,2.2784958824625723,3.8784153653074194,2.958691104473891,2.859853942570863,1.5691757833895583,1.292336623839068,1.675072339537243,1.321764167977704,292.9416584968567,0.6666666666666666,0.6969696969696969,2.7565095,0.11772262,0.4500944,0.38066682,0.33259758,0.09912826,0.028764984,0.10407941,0.038186427,0.09020152,,,,0.16953087,0.12821378,0.050077967,0.21953735,0.09284649,0.18448389,0.11575033,0.06302364,0.31678417,0.09163195,0.1159053,0.10878337,0.05599453,0.28660893,0.12781191,0.47858664,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,231,0.5761951716187282,1.1601654416653846,2.0438341931734763,700,Cu-Na2WO4/SiO2,Eu-Na2WO4/SiO2,Mn-CaWO4/SiO2,Mn-Na/SiO2,Mn-Na2WO4/BEA,Mn-Na2WO4/SiC,Mn-Na2WO4/ZrO2,WOx/SiO2,Y-Na2WO4/SiO2,Zr-Na2WO4/SiO2,1.509307546019554,1.0053951024788397,0.4693746194574568,1.13010555545489,1.5432807813308858,1.817519358749743,1.5953078409477517,0.5840163445031201,1.058433080823333,0.888914186888271,284.4285855293274,0.6666666666666666,0.4545454545454545,3.8814943,0.02701537,0.24056706,0.18549897,0.17110968,0.038117908,0.004289353,0.03891278,0.033233423,0.035599496,,,,0.019962443,0.046897016,0.027178409,0.14557451,0.011334625,0.01726314,0.05675079,0.03212161,0.13847786,0.009472913,0.021010157,0.059624497,0.022685887,0.1366372,0.010802615,0.12771961,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,232,0.1575690891145691,1.6763967533729696,3.727344714948316,700,Mn-FeMoO4/SiO2,Mn-MgWO4/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/MgO,Mn-Na2WO4/SiO2,Mn-Na2WO4/ZrO2,Mn-SrWO4/SiO2,SiCnf,V-Na2WO4/SiO2,Y-Na2WO4/SiO2,1.297455415372495,1.0590798971388071,1.0488041803571917,3.0801084951118187,1.4417744173385478,0.8755786766829314,2.127338598789992,1.6427272454897563,2.129690497186449,2.061410110261705,342.8081405162811,0.3333333333333333,0.4787878787878787,2.375501,0.10009756,0.32777408,0.32162824,0.343049,0.058142494,0.003994803,0.021955492,0.027200617,0.029586604,,,,0.032972734,0.075801864,0.022686722,0.14741716,0.021572305,0.02488228,0.074338205,0.02186953,0.14597146,0.024131157,0.0260633,0.051899374,0.022802198,0.147074,0.040330008,0.21395479,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,233,0.3634563259975789,1.2941987202546248,2.553919593618347,700,Al2O3,BEA,BN,Co-Na2WO4/SiO2,Mn-FeMoO4/SiO2,Mn-Na/SiO2,Ni-Na2WO4/SiO2,SiC,Ti-Na2WO4/SiO2,ZSM-5,1.5320938581393824,0.9014375701877806,1.4752853318386607,1.175032101979962,0.5171649786195269,1.208956299871896,1.320222682511365,1.4966081110636391,2.723297371643561,0.5918888966904746,339.0373842716217,0.3333333333333333,0.2121212121212121,2.8663282,0.1503473,0.3398199,0.28159004,0.29342762,0.097998485,0.06077176,0.065677755,0.1262243,0.02869745,,,,0.068689525,0.10740071,0.061377354,0.25137788,0.03506,0.07270376,0.123597436,0.052053396,0.20717074,0.03236461,0.07472944,0.13955832,0.032015428,0.25308117,0.02302616,0.23006134,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,234,0.2823827306098708,1.5653828975191268,3.821890429897345,700,Al2O3,MgO,Mn-K2MoO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/BEA,Mn-Na2WO4/CeO2,Mn-Na2WO4/TiO2,Pd-Na2WO4/SiO2,TiO2,1.0650985343837076,1.1661314460966323,2.2991255581820456,1.007109790333995,1.531975589229001,1.419611376170759,1.5567796257910904,3.7409195480302526,0.6559055326823835,1.2111719742914042,283.13223338127136,0.3333333333333333,0.4424242424242424,3.6210625,0.052855093,0.30642018,0.25029066,0.20846151,0.06589085,0.012704913,0.037448093,0.04115744,0.028768877,,,,0.04105919,0.09441423,0.04611207,0.15911824,0.036240928,0.049992193,0.095015936,0.04356087,0.15947701,0.036971238,0.047006655,0.103475265,0.044003297,0.18069878,0.06516397,0.53759557,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,235,0.4533919942391997,1.308539721961353,2.656202126749748,700,BN,Mn-Na2MoO4/SiO2,Mn-Na2WO4/ZrO2,Mn-ZnMoO4/SiO2,Na2WO4/SiO2,Nb2O5,Nd-Na2WO4/SiO2,Pd-Na2WO4/SiO2,V-Na2WO4/SiO2,ZrO2,1.356235189437866,1.36166543452828,1.5994236033492617,0.8442889122168222,2.741634398257291,1.0854508811897703,1.5624111989913163,0.7012301476686089,0.6995219579116114,1.1335354960627029,360.8981776237488,0.6666666666666666,0.406060606060606,3.0185285,0.045429643,0.3284365,0.21608108,0.32396942,0.05239901,0.021468805,0.062774755,0.07288139,0.05000655,,,,0.11689221,0.13162006,0.06340547,0.21580614,0.03673659,0.11761874,0.12944748,0.063769944,0.20264766,0.055956606,0.12083764,0.124572225,0.05838491,0.23848619,0.03903278,0.27045628,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,236,0.6857783813839654,0.9877017560260096,1.456636469816106,700,Al2O3,BEA,Blank,Mn-CaWO4/SiO2,Mn-K2MoO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na2WO4/MgO,Mn-Na2WO4/SiC,Na2WO4/SiO2,Y-Na2WO4/SiO2,1.0843740097867949,0.6533246612879965,0.7928944260627032,0.7857013846544066,1.3008094730862867,0.8077677878406313,0.9984804394730814,1.8385995424676824,1.1944243169934663,0.4206415186070458,274.6866087913513,1.0,0.6242424242424242,4.037907,0.044132378,0.34559813,0.3249646,0.2005079,0.05876229,0.0049856002,0.038959164,0.052021895,0.032888263,,,,0.061497286,0.13452344,0.02191367,0.21762076,0.031565726,0.057115268,0.15516275,0.023273973,0.18542443,0.035322927,0.054391325,0.15293258,0.028058222,0.19398314,0.020935388,0.3554545,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,237,0.4157060707480771,1.2057503463409636,2.104518562595865,700,Blank,Mn-BaWO4/SiO2,Mn-K2MoO4/SiO2,Mn-Na/SiO2,Mn-Na2WO4/BEA,Mn-Na2WO4/MgO,Pd-Na2WO4/SiO2,TiO2,V-Na2WO4/SiO2,Zn-Na2WO4/SiO2,0.7805536255737145,0.759501350566193,2.3404801967408924,1.240640641539185,1.7950816571712496,1.6266660972657023,0.6037839388847351,1.2015673281417951,0.4185888809065713,1.2906397466195956,223.6357369422913,0.6666666666666666,0.7939393939393938,3.1987395,0.062096756,0.278131,0.20494294,0.24705571,0.06475317,0.014257559,0.05486086,0.038355794,0.030110914,,,,0.07576479,0.15532072,0.06074817,0.17371589,0.023408994,0.060449082,0.12262858,0.04962386,0.23596352,0.025909025,0.06731595,0.13635468,0.06077027,0.19548,0.016203202,0.15399173,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,238,0.1628912163285603,1.3624703896791457,3.1164693136976998,700,BEA,Cu-Na2WO4/SiO2,Fe-Na2WO4/SiO2,MgO,Mn-K2WO4/SiO2,Mn-Li2WO4/SiO2,Mn-Na2WO4/TiO2,Mo-Na2WO4/SiO2,Pd-Na2WO4/SiO2,Tb-Na2WO4/SiO2,0.946989616420534,1.198108634157904,2.0558822669585544,0.9643786154852972,1.7599377571653436,0.6826015563695519,3.760530299036591,0.991112046263836,0.5230381513996636,0.7421249535341782,330.22666120529175,0.3333333333333333,0.0787878787878787,3.790676,0.06653919,0.3634293,0.30375144,0.2539559,0.057708185,0.025940998,0.027724478,0.020606188,0.020220777,,,,0.078864984,0.09728633,0.05527296,0.1628995,0.015651066,0.080207214,0.11870233,0.053775705,0.16339615,0.008834288,0.0723226,0.105287075,0.056578126,0.1776903,0.011822331,0.29707015,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,239,-0.4957210965763605,1.9691881731905183,6.532915876623444,700,Al2O3,Eu-Na2WO4/SiO2,Fe-Na2WO4/SiO2,Mn-K2MoO4/SiO2,Mn-Na/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/SiC,Mn-Na2WO4/TiO2,Zn-Na2WO4/SiO2,Zr-Na2WO4/SiO2,1.3930614833368196,1.186601829672301,2.306606300583592,2.9131149656242794,1.3421475216635952,0.6889127274985528,2.030194033207717,5.576360376322711,1.5293485765717925,0.7255339174238206,259.0517723560333,0.6666666666666666,0.1515151515151515,3.312368,0.10065666,0.4556008,0.45163256,0.30663407,0.08093212,0.023792874,0.049523268,0.04002021,0.032655753,,,,0.07124343,0.15989137,0.041046947,0.23804979,0.011913049,0.07091977,0.13455938,0.046349566,0.2567457,0.02444308,0.066289164,0.13969733,0.05987088,0.24275629,0.021549877,0.6164821,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,230,0.5077607045243744,1.78135822900909,5.827349685897613,750,BEA,Mn-FeMoO4/SiO2,Mn-MgWO4/SiO2,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,Mn-Na2WO4/SiO2,Nb2O5,Pd-Na2WO4/SiO2,SiO2,Tb-Na2WO4/SiO2,0.5231741966141595,0.7635307733990527,1.7256713452162566,2.566039373168239,2.9706524634361267,2.813105145207158,0.8725010580486722,2.204700216187371,1.3181168593300714,2.0560908594837897,289.62918758392334,0.6666666666666666,0.8787878787878788,2.3454027,0.10578512,0.29710042,0.2948306,0.16791865,0.19877805,0.0016761223,0.081743196,0.07539147,0.076492764,,,,0.0594635,0.08788429,0.07070305,0.29296196,0.051985756,0.08745713,0.11662878,0.06079187,0.42521387,0.041237116,0.081503,0.1116029,0.052864864,0.43392932,0.0581908,0.5599027,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,231,0.6449778581021635,1.5058971629735358,4.035350448254103,750,Cu-Na2WO4/SiO2,Eu-Na2WO4/SiO2,Mn-CaWO4/SiO2,Mn-Na/SiO2,Mn-Na2WO4/BEA,Mn-Na2WO4/SiC,Mn-Na2WO4/ZrO2,WOx/SiO2,Y-Na2WO4/SiO2,Zr-Na2WO4/SiO2,1.19705407710332,1.7681416324774422,0.6996093159127567,1.6796331921330203,2.571316959504728,2.3897164029545253,1.1943290887055575,0.8074674058457216,1.6160015055426846,1.1357020495556018,280.5675544738769,0.6666666666666666,0.9030303030303028,1.348565,0.043923233,0.40037277,0.2623863,0.18458529,0.11853448,0.018299,0.04465321,0.063192144,0.072650194,,,,0.078659005,0.21430561,0.06761762,0.28611553,0.043313965,0.08501248,0.21277727,0.06687037,0.27854148,0.038024954,0.09311074,0.22207423,0.053942055,0.27890325,0.043043368,0.45017102,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,5,0,10,232,0.6822725053698453,1.6319743778415854,3.9727159581683136,750,Mn-FeMoO4/SiO2,Mn-MgWO4/SiO2,Mn-Na2MoO4/SiO2,Mn-Na2WO4/MgO,Mn-Na2WO4/SiO2,Mn-Na2WO4/ZrO2,Mn-SrWO4/SiO2,SiCnf,V-Na2WO4/SiO2,Y-Na2WO4/SiO2,0.9621733565904476,1.6959044451183745,1.7054919736473648,0.7756386152020208,2.5316352611117896,1.6211707031285325,1.6125373892982802,1.3191874645236463,1.8818483222855464,2.2141562475098504,331.86828327178955,0.6666666666666666,0.9636363636363636,1.9037559,0.048488837,0.26074696,0.15720834,0.21450946,0.12374224,0.015113662,0.07681998,0.039698884,0.05046512,,,,0.14505684,0.32045132,0.040260606,0.31534946,0.04777352,0.12045021,0.28163418,0.0172266,0.41386965,0.057193585,0.117593676,0.29508314,0.026635606,0.44353637,0.040351562,0.26902077,,,,,,,,,,,,,,,,,,,,,
