seed,n_train_catalysts,n_train_samples,n_test_samples,cv_mae_mean,train_r2,train_mae,train_rmse,test_r2,test_mae,test_rmse,hp_n_estimators,hp_learning_rate,hp_max_depth,hp_subsample,hp_colsample_bytree,hp_reg_alpha,hp_reg_lambda,hp_gamma,hp_min_child_weight
50,49,10584,2160,0.08316747562359156,0.9022003049579765,0.01625173047664991,0.039135198740142554,0.6247239654417214,0.05350157428739972,0.07260418684467922,700,0.02,6,0.9,0.8,0.5,1.0,0.0,1
12,49,10584,2160,0.07092239706527906,0.9767313097807228,0.006423235771239119,0.018446316382391144,0.38688086580798686,0.07763890992660363,0.10260479078789106,350,0.02,10,0.7,0.8,0.0,0.5,0.0,1
77,49,10584,2160,0.07427827393913515,0.9656401404847892,0.0083164803754659,0.023329789369810543,0.31489548902546105,0.06901515583322008,0.09240402475935824,700,0.02,10,0.7,0.6,0.0,1.0,0.0,3
34,49,10584,2160,0.07306995037519573,0.9337787626844369,0.012237440734164658,0.030813296808539614,0.35975187073673176,0.08150619499050357,0.10582130863749,700,0.02,6,0.9,0.8,0.0,1.0,0.0,3
73,49,10584,2160,0.07566620075455287,0.8944018429612794,0.018025875323903148,0.039139319685038594,0.2905537295914974,0.08181272867708025,0.11236884982676619,350,0.02,6,0.9,0.8,0.5,1.0,0.0,1
65,49,10584,2160,0.06829570432760322,0.9075131553967766,0.01589757316567652,0.03824999594867553,0.30734766846183803,0.07530316922635764,0.0957183708482906,350,0.1,6,0.7,0.6,0.5,0.5,0.0,3
13,49,10584,2160,0.07627577070992124,0.9395823216146769,0.012120984081820826,0.03069105445464115,0.27403173683459836,0.07264918099527967,0.09709987742514603,100,0.05,10,0.7,0.8,0.0,2.0,0.0,2
24,49,10584,2160,0.07890626177412276,0.8733862641190404,0.02015964670658771,0.043860586367191375,0.47459437970517737,0.07016235633239616,0.09268425422878798,350,0.02,6,0.7,0.8,0.5,1.0,0.0,3
63,49,10584,2160,0.07576028143268368,0.9251183143367846,0.014646905651892615,0.03254076702041629,0.26387787324544787,0.09262486608470236,0.11978839593403905,350,0.02,10,0.9,0.6,0.5,2.0,0.0,3
99,49,10584,2160,0.08196097606672634,0.9327852228841205,0.012894766409871682,0.031689431962328915,0.34845310793543116,0.07246170343116273,0.10279597853190175,350,0.1,6,0.9,0.8,0.5,2.0,0.0,2
86,49,10584,2160,0.068799071176561,0.8831473357638021,0.018847928895995677,0.04257763904752569,0.2465742263170263,0.08557503681846046,0.10208909087134882,100,0.1,6,0.7,0.8,0.5,0.5,0.0,2
38,49,10584,2160,0.0906156363459107,0.9105553639953406,0.01638174522842701,0.03704045695199544,0.6586138545362694,0.05719510539844239,0.07297147474215755,100,0.3,6,0.9,0.8,0.5,1.0,0.0,1
5,49,10584,2160,0.07539091040421826,0.9099135938886082,0.01509065493199554,0.037190661665136154,0.4857568445698299,0.06859708018988067,0.08802582354914268,350,0.05,6,0.9,0.8,0.5,0.5,0.0,3
21,49,10584,2160,0.07566995911675385,0.9179445639989022,0.01461913484020388,0.036400965298047136,0.4017900147362168,0.06420817331186478,0.08333415638217816,700,0.05,6,0.7,0.8,0.5,0.5,0.0,1
29,49,10584,2160,0.07514898807988428,0.9123029293782935,0.01567912283773404,0.037271991003223565,0.2940686163769207,0.08088613489810612,0.09585092059965841,350,0.02,10,0.7,0.8,0.5,1.0,0.0,3
31,49,10584,2160,0.07819192895632769,0.9395041039367532,0.011816932678403112,0.030823906528640758,0.3246682238533549,0.07874305527137718,0.09647917174591937,350,0.02,10,0.7,0.6,0.0,1.0,0.0,3
44,49,10584,2160,0.07638533319882687,0.8618052796195921,0.021485642077365086,0.04557218823633882,0.4333855922610045,0.07562551688101592,0.09854051327186471,350,0.02,6,0.7,0.6,0.5,2.0,0.0,2
58,49,10584,2160,0.06717042438031502,0.9346462206555877,0.01192199752416543,0.031642591116171244,0.25777062821329755,0.08542482644565522,0.1080345855783568,350,0.05,10,0.9,0.8,0.5,1.0,0.0,1
