model_type,feature_set,augmentation,n_train_catalysts,n_val_catalysts,n_test_catalysts,seed,r2,mae,mse,condition,test_catalyst_0,test_catalyst_1,test_catalyst_2,test_catalyst_3,test_catalyst_4,test_catalyst_5,test_catalyst_6,test_catalyst_7,test_catalyst_8,test_catalyst_9,mae_test_catalyst_0,mae_test_catalyst_1,mae_test_catalyst_2,mae_test_catalyst_3,mae_test_catalyst_4,mae_test_catalyst_5,mae_test_catalyst_6,mae_test_catalyst_7,mae_test_catalyst_8,mae_test_catalyst_9,true_yield_max_test_catalyst_0,true_yield_max_test_catalyst_1,true_yield_max_test_catalyst_2,true_yield_max_test_catalyst_3,true_yield_max_test_catalyst_4,true_yield_max_test_catalyst_5,true_yield_max_test_catalyst_6,true_yield_max_test_catalyst_7,true_yield_max_test_catalyst_8,true_yield_max_test_catalyst_9,pred_yield_max_test_catalyst_0,pred_yield_max_test_catalyst_1,pred_yield_max_test_catalyst_2,pred_yield_max_test_catalyst_3,pred_yield_max_test_catalyst_4,pred_yield_max_test_catalyst_5,pred_yield_max_test_catalyst_6,pred_yield_max_test_catalyst_7,pred_yield_max_test_catalyst_8,pred_yield_max_test_catalyst_9,training_time,ranking_top_3_accuracy,ranking_spearman_corr,shap_Temp,shap_CT,shap_CH4/O2,shap_Ar_flow,shap_O2_flow,shap_CH4_flow,shap_Total_flow,shap_M1_mol%,shap_M2_mol%,shap_M3_mol%,shap_M1_atom_number,shap_M2_atom_number,shap_M3_atom_number,shap_Support_ID,shap_M1_electronegativity,shap_M1_inverse_ionization,shap_M1_d_electron_count,shap_M1_ionic_radius,shap_M1_oxidation_state,shap_M2_electronegativity,shap_M2_inverse_ionization,shap_M2_d_electron_count,shap_M2_ionic_radius,shap_M2_oxidation_state,shap_M3_electronegativity,shap_M3_inverse_ionization,shap_M3_d_electron_count,shap_M3_ionic_radius,shap_M3_oxidation_state,shap_support_surface_area,shap_M1_atom_number_0,shap_M1_atom_number_22,shap_M1_atom_number_23,shap_M1_atom_number_25,shap_M1_atom_number_26,shap_M1_atom_number_27,shap_M1_atom_number_28,shap_M1_atom_number_29,shap_M1_atom_number_30,shap_M1_atom_number_39,shap_M1_atom_number_40,shap_M1_atom_number_42,shap_M1_atom_number_46,shap_M1_atom_number_57,shap_M1_atom_number_58,shap_M1_atom_number_60,shap_M1_atom_number_63,shap_M1_atom_number_65,shap_M1_atom_number_72,shap_M2_atom_number_0,shap_M2_atom_number_3,shap_M2_atom_number_11,shap_M2_atom_number_12,shap_M2_atom_number_19,shap_M2_atom_number_20,shap_M2_atom_number_26,shap_M2_atom_number_30,shap_M2_atom_number_38,shap_M2_atom_number_56,shap_M3_atom_number_0,shap_M3_atom_number_42,shap_M3_atom_number_74,shap_Support_ID_2,shap_Support_ID_3,shap_Support_ID_4,shap_Support_ID_5,shap_Support_ID_6,shap_Support_ID_7,shap_Support_ID_8,shap_Support_ID_9,shap_Support_ID_10,shap_Support_ID_11,shap_Support_ID_12,shap_Support_ID_13,shap_Support_ID_14,shap_element_0,shap_element_3,shap_element_11,shap_element_12,shap_element_19,shap_element_20,shap_element_22,shap_element_23,shap_element_25,shap_element_26,shap_element_27,shap_element_28,shap_element_29,shap_element_30,shap_element_38,shap_element_39,shap_element_40,shap_element_42,shap_element_46,shap_element_56,shap_element_57,shap_element_58,shap_element_60,shap_element_63,shap_element_65,shap_element_72,shap_element_74,shap_support_2,shap_support_3,shap_support_4,shap_support_5,shap_support_6,shap_support_7,shap_support_8,shap_support_9,shap_support_10,shap_support_11,shap_support_12,shap_support_13,shap_support_14
xgboost,base+descriptors,no,49,0,10,234,0.3764776063859079,2.8029971771240234,11.745192188448067,,Co-Na2WO4/SiO2,Eu-Na2WO4/SiO2,Mn-K2WO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/SiO2,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Mo-Na2WO4/SiO2,SiC,Y-Na2WO4/SiO2,2.120310401916504,2.5889480209350584,1.746572456359864,3.9002219009399415,7.928001403808594,3.6839005851745608,0.5647055435180661,0.965089759826661,2.4180491065979,2.1141725921630865,12.6,9.49,10.96,1.42,17.25,3.01,6.68,8.54,7.01,10.11,10.479689598083496,12.07894802093506,9.213427543640137,5.320221900939941,9.321998596191406,6.6939005851745605,6.115294456481934,9.50508975982666,4.5919508934021,12.224172592163086,9.097007036209106,0.3333333333333333,0.6242424242424242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210021529346704,0.0497430227696895,0.1069755926728248,,,,,0.1464419811964035,0.0689168348908424,0.0758611559867858,0.2171791344881057,0.2941866815090179,0.0441563799977302,1.2089173793792725,0.0,0.2736237049102783,0.0763122215867042,0.0615587905049324,0.0090574733912944,0.0,0.425790786743164,0.0,0.0599884279072284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,49,0,10,234,0.4098105127157738,2.732978755950928,11.117305531844488,,Co-Na2WO4/SiO2,Eu-Na2WO4/SiO2,Mn-K2WO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/SiO2,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Mo-Na2WO4/SiO2,SiC,Y-Na2WO4/SiO2,1.544716930389404,2.5026095008850096,1.9771971321105968,3.9568359025319415,7.279543240865072,4.633704652786255,0.5387770207722982,1.3147773361206063,1.6146295166015625,1.9669963264465335,12.6,9.49,10.96,1.42,17.25,3.01,6.68,8.54,7.01,10.11,11.055283069610596,11.99260950088501,8.982802867889404,5.376835902531941,9.970456759134928,7.643704652786255,7.218777020772298,9.854777336120604,5.3953704833984375,12.076996326446531,15.563680648803713,0.3333333333333333,0.7212121212121211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214859992265701,0.0084751304239034,0.0069508077576756,0.0762692615389823,0.04492624476552,0.0550183951854705,0.2508008778095245,0.0291221365332603,0.1854524612426757,0.1164299845695495,0.5472210645675659,0.0674766600131988,0.0470852069556713,0.1795605421066284,0.0826995447278022,0.683992862701416,0.0663789063692092,0.0730539932847023,0.1426726281642913,0.0703565999865531,0.6752006411552429,0.0752504244446754,0.0505566485226154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost,all,no,49,0,10,234,0.4592533697803357,2.566997449874878,10.185958294733611,,Co-Na2WO4/SiO2,Eu-Na2WO4/SiO2,Mn-K2WO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/SiO2,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Mo-Na2WO4/SiO2,SiC,Y-Na2WO4/SiO2,0.9898706436157224,2.462505111694336,1.2092723464965829,3.810625629425049,7.239792823791504,3.802135219573975,0.3515717315673825,1.45802589416504,2.538947353363037,1.807227745056153,12.6,9.49,10.96,1.42,17.25,3.01,6.68,8.54,7.01,10.11,11.610129356384276,11.952505111694336,9.750727653503418,5.230625629425049,10.010207176208496,6.812135219573975,6.328428268432617,9.99802589416504,4.471052646636963,11.917227745056152,9.28328776359558,0.3333333333333333,0.6727272727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1041510328650474,0.0868241935968399,0.0693469271063804,0.0767882168292999,0.4672874808311462,0.1886566132307052,0.1193460449576377,0.0325514189898967,0.0724013596773147,0.0479573383927345,0.4504288733005523,0.152588739991188,1.2616899013519287,0.0,0.1464597284793853,0.0417459234595298,0.0,0.0,0.0360740162432193,0.1583933532238006,0.0,0.0260864552110433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost,one_hot,yes,49,0,10,234,0.3124651755381776,3.021606142044068,12.950984170350257,,Co-Na2WO4/SiO2,Eu-Na2WO4/SiO2,Mn-K2WO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/SiO2,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Mo-Na2WO4/SiO2,SiC,Y-Na2WO4/SiO2,0.3866678237915035,2.723332176208496,2.7887270863850926,4.452320810953776,7.368775685628256,4.030065288543701,0.279566752115886,3.673332176208497,2.4099414443969724,2.1033321762084967,12.6,9.49,10.96,1.42,17.25,3.01,6.68,8.54,7.01,10.11,12.213332176208496,12.213332176208496,8.171272913614908,5.872320810953776,9.881224314371744,7.040065288543701,6.959566752115886,12.213332176208496,4.600058555603027,12.213332176208496,10.891333103179932,0.3333333333333333,0.6253053994807224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847677290439605,0.1047124937176704,0.0721918046474456,,,,,,,,,,,,,,,,,,,,,0.0,0.0783566832542419,0.1153110042214393,0.5954471230506897,0.0,0.0,0.0,0.1157567501068115,0.0180068705230951,0.0,0.0,0.0,0.0046232640743255,0.0353977642953395,0.023176034912467,0.0,0.0,0.0050061605870723,0.0,0.0089617110788822,0.1470227986574173,1.447861671447754,0.0105757461860775,0.1472428441047668,0.0816429182887077,0.0306221451610326,0.0130202611908316,0.0,0.0,0.0064070560038089,0.0232135225087404,0.8018085956573486,0.0128371585160493,0.0240288916975259,0.0163375604897737,0.0,0.0,0.0,0.0142175378277897,0.0274613499641418,0.0426765270531177,0.2380139380693435,0.1302607357501983,0.0143141811713576,0.0024819541722536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost,one_hot,no,49,0,10,234,0.3335818167702286,2.9300571746826174,12.553213357008069,,Co-Na2WO4/SiO2,Eu-Na2WO4/SiO2,Mn-K2WO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/SiO2,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Mo-Na2WO4/SiO2,SiC,Y-Na2WO4/SiO2,1.412329292297363,1.6976707077026365,3.039896450042725,4.363313751220703,7.322375297546387,4.910103549957276,0.3023603630065921,2.6476707077026376,2.5271809196472166,1.0776707077026373,12.6,9.49,10.96,1.42,17.25,3.01,6.68,8.54,7.01,10.11,11.187670707702637,11.187670707702637,7.920103549957275,5.783313751220703,9.927624702453612,7.920103549957275,6.982360363006592,11.187670707702637,4.482819080352783,11.187670707702637,8.514633893966675,0.3333333333333333,0.5896923870743754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0977421626448631,0.2884900867938995,0.2007935941219329,,,,,,,,,,,,,,,,,,,,,0.0521364584565162,0.0,0.0,0.4509655833244324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1167079210281372,0.0,0.9884244799613952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0684704855084419,0.0245024636387825,0.6055606007575989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2771068513393402,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost,invariant,no,49,0,10,234,0.2987344008622633,3.0180268592834474,13.209628589727282,,Co-Na2WO4/SiO2,Eu-Na2WO4/SiO2,Mn-K2WO4/SiO2,Mn-MoOx/SiO2,Mn-Na2WO4/SiO2,Mn-SrWO4/SiO2,Mn-WOx/SiO2,Mo-Na2WO4/SiO2,SiC,Y-Na2WO4/SiO2,1.2894016265869137,1.8205983734130855,3.809958896636964,4.431648807525635,7.767637252807617,4.140041103363037,0.4700411033630374,2.770598373413087,2.4797446823120115,1.2005983734130865,12.6,9.49,10.96,1.42,17.25,3.01,6.68,8.54,7.01,10.11,11.310598373413086,11.310598373413086,7.150041103363037,5.851648807525635,9.482362747192385,7.150041103363037,7.150041103363037,11.310598373413086,4.530255317687988,11.310598373413086,8.363182306289673,0.3333333333333333,0.5701801103317626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0523812174797058,1.2294371128082275,0.0,0.0,0.0,0.0,0.0,0.4123950898647308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9055639505386353,0.0,0.0089888414368033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4342641234397888,0.0061444705352187,0.0,0.0
xgboost,base+atom_numbers+support,yes,49,0,10,235,-0.1588243020713247,3.093902489344279,14.357874820338584,,Mn-CaWO4/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,Mn-SrWO4/SiO2,Mo-Na2WO4/SiO2,SiCnf,TiO2,7.939475739796957,0.7681297175089519,2.205495363871256,3.3074396387736,0.3778180313110351,1.297818031311035,5.501928717295328,2.1186014429728197,3.616529426574707,3.8057887840270994,3.12,6.78,8.16,7.09,11.42,12.34,3.01,8.54,1.79,2.97,11.059475739796955,7.548129717508952,10.365495363871256,10.3974396387736,11.042181968688965,11.042181968688965,8.511928717295328,10.658601442972818,5.406529426574707,6.7757887840271,13.64042615890503,0.6666666666666666,0.7051704306688749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1759018003940582,0.1777925044298172,0.1180483251810073,0.9575769305229188,0.922000288963318,0.9495893716812134,0.6157236695289612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost,base+atom_numbers+support,no,49,0,10,235,-0.0952364693726308,3.200499515533448,13.570019284039793,,Mn-CaWO4/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,Mn-SrWO4/SiO2,Mo-Na2WO4/SiO2,SiCnf,TiO2,6.756187324523926,2.0922248077392576,2.5761516952514647,3.646151695251465,0.6137580108642577,1.5337580108642577,6.016023864746094,2.3765716171264657,3.802600345611572,2.5915677833557127,3.12,6.78,8.16,7.09,11.42,12.34,3.01,8.54,1.79,2.97,9.876187324523926,8.872224807739258,10.736151695251465,10.736151695251465,10.806241989135742,10.806241989135742,9.026023864746094,10.916571617126465,5.592600345611572,5.561567783355713,9.03319764137268,1.0,0.9085534756454652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076485709287226,0.475052922964096,0.0680002942681312,0.0695212930440902,0.600701630115509,0.9835885167121888,0.2756602168083191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,yes,49,0,10,235,-0.3400184330760647,3.615766855875651,16.602876626476032,,Mn-CaWO4/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,Mn-SrWO4/SiO2,Mo-Na2WO4/SiO2,SiCnf,TiO2,7.068728332519531,5.222870559692383,2.1525958442687987,2.005675786336264,2.3243242136637363,2.807824300130209,6.651063035329184,1.791855773925782,3.6086406326293945,2.5240900802612303,3.12,6.78,8.16,7.09,11.42,12.34,3.01,8.54,1.79,2.97,10.188728332519531,12.002870559692385,10.3125958442688,9.095675786336264,9.095675786336264,9.532175699869793,9.661063035329184,10.33185577392578,5.3986406326293945,5.494090080261231,16.12221121788025,0.3333333333333333,0.3525852153344374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0413491763174533,0.0277441684156656,0.0318840891122818,,,,,0.0646610185503959,0.1252013593912124,0.0969086810946464,0.5928283929824829,0.0222814101725816,0.075524240732193,0.0923233106732368,0.0958988443017005,0.5875555276870728,0.0516499616205692,0.0556833446025848,0.1002711951732635,0.0768171325325965,0.6516759991645813,0.0218153223395347,0.6856333017349243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost,base+descriptors,no,49,0,10,235,-0.2551786233955153,3.4452264118194584,15.551708330300878,,Mn-CaWO4/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,Mn-SrWO4/SiO2,Mo-Na2WO4/SiO2,SiCnf,TiO2,6.669763450622559,4.520950050354004,2.3948677444458006,3.3039876556396486,1.0260123443603515,1.9460123443603516,6.988686790466309,2.455024681091309,3.2757882690429687,1.871170787811279,3.12,6.78,8.16,7.09,11.42,12.34,3.01,8.54,1.79,2.97,9.78976345062256,11.300950050354004,10.5548677444458,10.393987655639648,10.393987655639648,10.393987655639648,9.998686790466309,10.995024681091309,5.065788269042969,4.841170787811279,9.675718069076538,0.3333333333333333,0.6564911374796382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206668842583894,0.195218414068222,0.1749595254659652,,,,,0.1398700773715973,0.0495148114860057,0.0327072851359844,0.1345085799694061,0.2455732077360153,0.2595454752445221,0.554610550403595,0.0,0.6679806709289551,0.0873062014579773,0.0571133866906166,0.0690356343984603,0.0,0.8984014391899109,0.0,0.3285787999629974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost,all,yes,49,0,10,235,-0.1917661292474326,3.388512735366821,14.766025244956342,,Mn-CaWO4/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,Mn-SrWO4/SiO2,Mo-Na2WO4/SiO2,SiCnf,TiO2,7.068433170318603,3.235839576721191,2.571460253397623,2.1243127123514807,2.186895453135172,1.9837517801920568,6.368649552663168,1.762738666534425,4.303639373779297,2.279406814575195,3.12,6.78,8.16,7.09,11.42,12.34,3.01,8.54,1.79,2.97,10.188433170318604,10.015839576721191,10.731460253397625,9.21431271235148,9.233104546864828,10.356248219807943,9.378649552663168,10.302738666534424,6.093639373779297,5.249406814575195,16.99013638496399,0.6666666666666666,0.6363636363636362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103312944993376,0.0115598700940608,0.0100446604192256,0.0519246086478233,0.0469677746295928,0.0709011256694793,0.2916414737701416,0.0439898297190666,0.1490178555250167,0.0323312319815158,0.7498828768730164,0.0293375682085752,0.0471091121435165,0.1639646589756012,0.0277458447962999,0.7328589558601379,0.0357441082596778,0.0483827777206897,0.1354442536830902,0.0396031104028224,0.6886249780654907,0.0532383881509304,0.6329125761985779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost,all,no,49,0,10,235,-0.1006126694473374,3.256721572875977,13.63663059650861,,Mn-CaWO4/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,Mn-SrWO4/SiO2,Mo-Na2WO4/SiO2,SiCnf,TiO2,6.261600379943848,2.9039199066162107,2.746519889831543,3.5070048904418947,0.7114152145385741,1.631415214538574,6.371600379943848,2.1405553436279305,3.752595386505127,2.5405891227722166,3.12,6.78,8.16,7.09,11.42,12.34,3.01,8.54,1.79,2.97,9.381600379943848,9.683919906616213,10.906519889831545,10.597004890441896,10.708584785461426,10.708584785461426,9.381600379943848,10.68055534362793,5.542595386505127,5.510589122772217,9.7550528049469,0.6666666666666666,0.9085534756454652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075797885656356,0.1405106484889984,0.0165746863931417,0.0548370368778705,0.119225800037384,0.6286798119544983,0.225977212190628,0.1106370687484741,0.0639804303646087,0.0268876850605011,0.038226943463087,0.0689279362559318,0.1366441547870636,0.6199243068695068,0.0,0.3999126553535461,0.0119975944980978,0.0164385121315717,0.0,0.0,0.2532995343208313,0.0,0.2060422003269195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost,one_hot,yes,49,0,10,235,0.0886555493920827,3.1674706268310557,11.291590551432316,,Mn-CaWO4/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,Mn-SrWO4/SiO2,Mo-Na2WO4/SiO2,SiCnf,TiO2,4.894607429504394,2.726411552429199,1.346411552429199,2.4164115524292,1.9135884475708007,2.8335884475708006,5.004607429504395,3.780702552795411,3.3299374198913574,3.428439884185791,3.12,6.78,8.16,7.09,11.42,12.34,3.01,8.54,1.79,2.97,8.014607429504395,9.5064115524292,9.5064115524292,9.5064115524292,9.5064115524292,9.5064115524292,8.014607429504395,12.32070255279541,5.119937419891357,6.398439884185791,11.63156270980835,0.3333333333333333,0.8563488385776752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1076326072216034,0.0691219195723533,0.059071097522974,,,,,,,,,,,,,,,,,,,,,0.0,0.077119380235672,0.0880415961146354,0.041953720152378,0.0,0.0,0.0,0.0849021524190902,0.0193827580660581,0.0113918464630842,0.0,0.0,0.0,0.0322045609354972,0.0125570008531212,0.0,0.0473174080252647,0.0,0.0,0.0396096296608448,0.149941936135292,1.241971492767334,0.0,0.1444796919822693,0.0,0.0183806363493204,0.0160762649029493,0.0,0.0,0.0,0.1806556135416031,0.8440921306610107,0.0,0.0477665401995182,0.0427918843924999,0.0,0.0,0.0,0.0,0.0,0.0,0.9868814945220948,0.2677708864212036,0.0350842215120792,0.0590482950210571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost,one_hot,no,49,0,10,235,-0.1401846252400895,3.3265163230896,14.12692855337122,,Mn-CaWO4/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,Mn-SrWO4/SiO2,Mo-Na2WO4/SiO2,SiCnf,TiO2,6.575711135864258,2.732477874755859,1.3524778747558592,2.4224778747558595,1.9075221252441408,2.8275221252441405,6.685711135864258,2.5119723892211923,3.714645347595215,2.534645347595214,3.12,6.78,8.16,7.09,11.42,12.34,3.01,8.54,1.79,2.97,9.695711135864258,9.51247787475586,9.51247787475586,9.51247787475586,9.51247787475586,9.51247787475586,9.695711135864258,11.051972389221191,5.504645347595215,5.504645347595215,9.162599086761476,0.3333333333333333,0.3450371665826358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027790945023298,0.3944112658500671,0.0881386399269104,,,,,,,,,,,,,,,,,,,,,0.0119478181004524,0.0,0.0,0.0625112950801849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2819022536277771,0.0025674742646515,0.4567786157131195,0.0,0.008179023861885,0.0,0.0,0.0,0.0,0.0,0.0068805888295173,0.0256540216505527,0.8275596499443054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5336177349090576,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost,invariant,no,49,0,10,235,0.0810238534705751,3.0023595619201666,11.386147538640849,,Mn-CaWO4/SiO2,Mn-Na2WO4/Al2O3,Mn-Na2WO4/MgO,Mn-Na2WO4/Nb2O5,Mn-Na2WO4/SiC,Mn-Na2WO4/SiCnf,Mn-SrWO4/SiO2,Mo-Na2WO4/SiO2,SiCnf,TiO2,5.81842887878418,2.434776039123535,1.054776039123535,2.1247760391235357,2.2052239608764648,3.1252239608764647,5.92842887878418,2.2435330963134774,3.1342143630981445,1.9542143630981443,3.12,6.78,8.16,7.09,11.42,12.34,3.01,8.54,1.79,2.97,8.93842887878418,9.214776039123535,9.214776039123535,9.214776039123535,9.214776039123535,9.214776039123535,8.93842887878418,10.783533096313477,4.9242143630981445,4.9242143630981445,8.97273325920105,0.3333333333333333,0.8528277136287792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.1282312870025637,0.0,0.0,0.0,0.0,0.0,0.3678754568099975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1150229424238205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9595710039138794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2749414443969729,0.0,0.0,0.0
xgboost,base+atom_numbers+support,yes,49,0,10,236,0.2822119476890651,3.2627272435824075,12.498702668432056,,Eu-Na2WO4/SiO2,Mn-Na2WO4/SiCnf,Mn-Na2WO4/ZrO2,Mn-ZnMoO4/SiO2,SiC,SiCnf,Ti-Na2WO4/SiO2,V-Na2WO4/SiO2,ZSM-5,Zr-Na2WO4/SiO2,3.169971078236898,1.2355111503601073,4.482542101542155,4.667839592297872,2.016369113922119,3.203630886077881,5.399426714579265,4.470573285420736,1.730631561279297,2.2507769521077474,9.49,12.34,6.85,7.61,7.01,1.79,16.35,6.48,3.28,12.36,12.659971078236898,11.104488849639893,11.332542101542154,2.942160407702128,4.993630886077881,4.993630886077881,10.950573285420736,10.950573285420736,5.010631561279297,10.109223047892252,11.445850372314451,0.3333333333333333,0.3170790653259341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1654147207736969,0.1732426434755325,0.1664208024740219,1.2198057174682615,1.2110306024551392,1.231094479560852,0.4599820971488952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost,base+atom_numbers+support,no,49,0,10,236,0.3711951953103923,3.024901559829712,10.94925481831842,,Eu-Na2WO4/SiO2,Mn-Na2WO4/SiCnf,Mn-Na2WO4/ZrO2,Mn-ZnMoO4/SiO2,SiC,SiCnf,Ti-Na2WO4/SiO2,V-Na2WO4/SiO2,ZSM-5,Zr-Na2WO4/SiO2,2.6080224609375,1.2376945877075194,4.641320610046387,3.422698364257813,2.27975679397583,2.94024320602417,4.858679389953615,5.011320610046386,1.45024320602417,1.79903636932373,9.49,12.34,6.85,7.61,7.01,1.79,16.35,6.48,3.28,12.36,12.0980224609375,11.10230541229248,11.491320610046388,4.187301635742188,4.73024320602417,4.73024320602417,11.491320610046388,11.491320610046388,4.73024320602417,10.56096363067627,7.700456857681274,0.3333333333333333,0.3292941923608177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0510392673313617,0.4767695367336273,0.1880253851413726,0.2790984511375427,1.267104983329773,1.0886040925979614,0.3523094356060028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
