seed,n_train_catalysts,n_train_samples,n_test_samples,cv_mae_mean,train_r2,train_mae,train_rmse,test_r2,test_mae,test_rmse,hp_n_estimators,hp_learning_rate,hp_max_depth,hp_subsample,hp_colsample_bytree,hp_reg_alpha,hp_reg_lambda,hp_gamma,hp_min_child_weight,ranking_top_3_accuracy,ranking_spearman_corr
17,10,2160,2160,10.178749944104087,0.6960084533108188,4.4824047365343125,0.079050576515523,0.0314562239092472,7.828506245348188,0.1091108038108425,350,0.02,10,0.9,0.6,0.5,0.5,0.0,3,0.6666666666666666,0.3575757575757575
24,10,2160,2160,10.289589139620464,0.748868454293597,3.1420067431391394,0.0654092348256157,0.0204165411281137,11.56620730302952,0.1561944027605734,700,0.02,10,0.7,0.6,0.5,0.5,0.0,3,0.3333333333333333,0.3696969696969697
52,10,2160,2160,11.988651583459642,0.5036019336854269,7.463875532238571,0.1073990374189034,0.1015759163382256,8.394516487651401,0.1173673472258625,100,0.02,10,0.7,0.6,0.5,1.0,0.0,1,0.3333333333333333,-0.1641344967936174
36,10,2160,2160,7.8306297920368335,-6.732762227423805e-05,7.673650398254395,0.1028815700962936,-0.126081672472865,14.090750325520832,0.1683465799498921,350,0.3,10,0.7,0.6,0.0,1.0,10.0,3,0.0,0.0
55,10,2160,2160,6.193417664203379,0.9862211918186854,0.3652962606185205,0.0111469078156436,-0.0023640399866677,13.257672454516092,0.1631282207366619,700,0.02,10,0.7,0.6,0.0,2.0,0.0,2,0.0,-0.2363636363636363
29,10,2160,2160,8.47353810230891,0.9113318904129264,2.068914180525613,0.0416885874180827,-0.2735901883424276,10.961021670235526,0.1414817942908753,100,0.05,10,0.9,0.8,0.0,0.5,0.0,2,0.3333333333333333,-0.1515151515151515
7,10,2160,2160,7.546544533482304,0.7956195617225323,2.741128233081351,0.0598459168216617,0.1392839890506723,8.242961295092545,0.1106210928446509,100,0.1,6,0.9,0.6,0.5,0.5,0.0,2,0.3333333333333333,0.0909090909090908
20,10,2160,2160,11.155617532818408,0.7384051462646413,3.83060035455696,0.0770386945624567,-0.0269861627081686,9.375629394142717,0.1338922210697505,100,0.1,6,0.7,0.8,0.5,1.0,0.0,2,0.3333333333333333,0.4303030303030302
47,10,2160,2160,11.924876400188165,0.7066597727983082,5.350078539980783,0.0836126239427687,0.1205408121754222,7.586471808044999,0.1134025845983188,100,0.02,10,0.9,0.6,0.0,1.0,0.0,3,0.3333333333333333,0.1999999999999999
75,10,2160,2160,9.430885260988166,0.5183963604429784,5.269714208708869,0.0867314105521629,0.0783244975693432,8.403495250807868,0.1104222041153017,100,0.02,6,0.9,0.6,0.5,1.0,0.0,3,0.0,-0.309090909090909
16,10,2160,2160,7.921794626271283,0.5462912329428905,5.261090244275553,0.0849246405223806,0.0671031816807636,11.025030238098568,0.1447914974042581,100,0.02,6,0.9,0.6,0.5,1.0,0.0,2,0.6666666666666666,0.6484848484848483
63,10,2160,2160,8.606078107357025,0.6080285374584286,3.658291320359266,0.0751862997869394,0.0773257380386528,9.937635351110387,0.1416750297553091,350,0.02,6,0.7,0.6,0.5,1.0,0.0,2,0.3333333333333333,0.2727272727272727
12,10,2160,2160,11.47226100485634,0.7335326630348977,4.482436270150356,0.0794703539936513,-0.1963974379308748,9.241289015898,0.1235910900168553,350,0.1,10,0.7,0.6,0.5,2.0,0.0,1,0.3333333333333333,0.3333333333333332
80,10,2160,2160,10.919554229665687,-5.595191119311949e-07,10.256251814100478,0.1314432668426169,-0.1614989039087371,12.315527786325529,0.1589275034081228,700,0.05,6,0.7,0.6,0.5,1.0,10.0,2,0.0,0.0
58,10,2160,2160,11.337730891351343,0.6869751283178384,5.393750309723395,0.0816702252868675,0.0720140327865002,11.4638801101402,0.1478453614619944,100,0.02,10,0.7,0.8,0.5,0.5,0.0,2,0.6666666666666666,0.5272727272727272
46,10,2160,2160,11.03086455769009,-2.886944299840266e-06,10.453467762205335,0.1343131090779011,-0.0121906433964469,12.03815298928155,0.1564787280009855,700,0.3,6,0.7,0.8,0.0,1.0,10.0,3,0.0,0.0
19,10,2160,2160,11.043561940811298,0.7399362563014075,4.135767869956239,0.075104233596333,0.0571387583432558,9.567103490697011,0.1299692974287776,700,0.05,10,0.7,0.6,0.5,0.5,0.0,1,0.6666666666666666,-0.0303030303030303
76,10,2160,2160,10.743747490070485,-3.286057059792569e-07,10.377636120054458,0.1327878751457857,-0.0097184311631781,11.075211249457466,0.1470879191375465,700,0.3,6,0.7,0.6,0.5,2.0,10.0,1,0.0,0.0
53,10,2160,2160,9.398522335511666,0.6205300159625466,5.444355832294182,0.0879387004412401,-0.0201449523616774,10.284840817628083,0.1440201917372807,100,0.02,10,0.7,0.8,0.5,1.0,0.0,1,0.3333333333333333,0.5272727272727272
33,10,2160,2160,10.271143520143298,-1.2293117207073934e-05,10.112719350390964,0.1336853092742655,-0.0037756395191725,12.12675243059794,0.153640941353433,700,0.3,6,0.7,0.8,0.5,1.0,10.0,3,0.0,0.0
73,10,2160,2160,9.758082224174782,-1.115161065134984e-05,9.40764830271403,0.1261182218018523,-0.0263584019911529,9.461335280736288,0.1233810667430328,350,0.3,6,0.9,0.6,0.0,0.5,10.0,2,0.0,0.0
69,10,2160,2160,9.608053613238864,-1.4812739146385925e-07,9.60473559697469,0.1241815610400906,-0.1962365555105247,10.075881785286798,0.1250058498235507,100,0.3,6,0.7,0.8,0.0,2.0,10.0,3,0.0,0.0
40,10,2160,2160,10.32655400470451,0.6783581194437798,4.291055431675027,0.0812507911391189,0.0364213231724201,9.988432301680248,0.1296943643984987,350,0.02,10,0.7,0.6,0.5,2.0,0.0,2,0.3333333333333333,0.2484848484848484
94,10,2160,2160,8.59479691364147,-4.729621680543694e-05,8.444115884568957,0.1151904804578813,-0.0360104203924021,9.632823565447772,0.1248711460254203,350,0.3,10,0.7,0.8,0.0,2.0,10.0,2,0.0,0.0
8,10,2160,2160,12.10227412223816,-6.0862259756433446e-06,11.91702142821418,0.1518181925138407,-0.0786931356381339,12.73159584433944,0.1568658982164767,100,0.3,6,0.7,0.6,0.0,2.0,10.0,1,0.0,0.0
67,10,2160,2160,11.805609730261343,0.4123225112074486,8.48398913719036,0.1213135507609281,0.011671729506588,7.857983035688048,0.1105381609219463,100,0.02,6,0.9,0.6,0.5,2.0,0.0,3,0.6666666666666666,0.5515151515151515
82,10,2160,2160,10.808123305285418,-3.585613365775231e-06,10.536819365466084,0.142540417853251,-0.1179981328826769,10.350401623337358,0.1363898413805234,100,0.1,10,0.7,0.8,0.0,0.5,10.0,2,0.0,0.0
45,10,2160,2160,9.614726932247478,0.8962500680311503,2.011277291875729,0.043216271253479,-0.0650597372942665,9.77794850104385,0.1322670006769714,100,0.3,10,0.7,0.8,0.5,2.0,0.0,2,1.0,0.4787878787878787
65,10,2160,2160,10.486205795605978,0.7085002502098086,3.838650424477679,0.0739458815578637,-0.0125845128259449,12.046040752861234,0.1536831679830421,100,0.1,10,0.7,0.6,0.5,1.0,0.0,1,0.3333333333333333,0.3890595479552414
27,10,2160,2160,10.486893665525647,0.8518656724941954,2.338504948302849,0.0520248781400521,-0.0431199270010225,11.113284320438074,0.1502841465210903,700,0.3,6,0.9,0.6,0.5,0.5,0.0,3,0.3333333333333333,-0.2363636363636363
42,10,2160,2160,10.050460302608982,0.7062747830928497,4.047995135240534,0.0756699459576088,0.0476218936977717,9.655798975008508,0.128316290707084,350,0.02,6,0.7,0.6,0.0,2.0,0.0,1,0.6666666666666666,0.6484848484848483
37,10,2160,2160,7.5296520350156015,0.7579535434527027,2.660163635816425,0.056268525016126,-0.0585203759418975,12.892592360620144,0.1628211219057076,350,0.05,6,0.7,0.6,0.5,2.0,0.0,3,0.0,-0.2242424242424242
64,10,2160,2160,11.315676803588866,-2.0826367741477725e-06,10.527194298638236,0.1352310829699291,-0.0081058081638922,11.974609991002966,0.152718809947419,700,0.02,6,0.7,0.8,0.5,0.5,10.0,1,0.0,0.0
39,10,2160,2160,10.109572996651686,0.5959081145250849,4.958587767981615,0.0917452037709041,0.0564356957298269,13.171724269036892,0.1629135804458361,100,0.1,10,0.7,0.6,0.5,2.0,0.0,3,0.3333333333333333,0.0666666666666666
78,10,2160,2160,11.836320581082944,-4.245935238955667e-06,11.58029319127401,0.1462019301024477,-0.0051220972215122,9.584463245956986,0.1283881498943863,100,0.3,6,0.7,0.6,0.0,1.0,10.0,1,0.0,0.0
81,10,2160,2160,8.266646449654191,0.6586233532224982,4.084458039513341,0.067148901033915,0.1189709234188195,9.60605589054249,0.1379299483884433,100,0.02,6,0.9,0.6,0.0,0.5,0.0,2,0.0,0.1393939393939393
92,10,2160,2160,10.027476932207744,0.5418091244632111,5.609625474258705,0.0872090073454832,-0.17135133053199,7.589369777750085,0.1035144488491435,100,0.02,6,0.7,0.6,0.5,1.0,0.0,3,0.3333333333333333,0.3212121212121211
83,10,2160,2160,8.972353694527238,0.431623158332882,6.522002921016128,0.1051352469705051,0.1789322936354085,9.8321872693521,0.1278796210277528,100,0.02,6,0.9,0.6,0.0,0.5,0.0,2,0.6666666666666666,0.4909090909090908
77,10,2160,2160,11.351268835244356,0.5230247849136931,6.795226014984979,0.1024663407875598,-0.0383049925773921,9.022451924571284,0.1209715011309144,100,0.02,6,0.7,0.6,0.0,2.0,0.0,3,0.3333333333333333,-0.006060606060606
90,10,2160,2160,6.803769254949359,0.8473362112572014,2.1892224775585865,0.04156049295113,-0.0386624279460259,8.943406496401186,0.1289195145994872,100,0.05,10,0.9,0.8,0.5,0.5,0.0,2,0.3333333333333333,0.6121212121212121
23,10,2160,2160,9.355008585894549,0.4617654153335296,6.437695402569241,0.1011107183795606,0.1463120957460963,9.26797858450148,0.1307657772207525,100,0.02,10,0.9,0.6,0.5,1.0,0.0,1,0.3333333333333333,0.5030303030303029
84,10,2160,2160,8.69311196623094,0.8842555448540047,2.225310903188074,0.0449446988490947,-0.0918585689569377,11.192648891585844,0.1413924941648212,700,0.05,6,0.9,0.6,0.5,1.0,0.0,2,0.3333333333333333,-0.103030303030303
56,10,2160,2160,10.553267999578406,0.5204175119563301,6.030764758940096,0.0966350478301034,0.0919762145793881,7.812209936777751,0.1097539680011582,100,0.02,10,0.9,0.6,0.5,1.0,0.0,3,0.3333333333333333,0.2242424242424242
85,10,2160,2160,12.37241333961487,-3.761191859674717e-05,12.146641171066848,0.1533665705069382,-0.0438966001074114,11.8671893536603,0.1485444484255307,700,0.3,10,0.7,0.8,0.0,0.5,10.0,1,0.0,0.0
26,10,2160,2160,10.844558242868496,-3.154285423923042e-05,10.51339524657638,0.1363855972888488,-0.01454350625931,11.477872656363028,0.1471243401181907,700,0.3,10,0.7,0.6,0.0,1.0,10.0,2,0.0,0.0
48,10,2160,2160,8.668940674463908,0.5834157390277664,4.941402792665693,0.0800922932738257,0.0300524150207632,11.931155041941889,0.1572267329497188,100,0.02,10,0.9,0.6,0.5,0.5,0.0,1,0.3333333333333333,0.0666666666666666
79,10,2160,2160,10.93604714543731,0.6841613229002099,4.387659199070876,0.0847624535762573,-0.0629518948199099,10.73467420189469,0.1511970711380358,100,0.1,6,0.9,0.6,0.0,2.0,0.0,2,0.3333333333333333,-0.2121212121212121
59,10,2160,2160,13.509665568757942,0.4187605071536726,9.95265889927193,0.1321276865813336,0.1468287802131247,9.284332577475796,0.1207885418114173,100,0.02,6,0.9,0.6,0.5,1.0,0.0,1,0.3333333333333333,-0.006060606060606
93,10,2160,2160,10.03457306270246,0.5492648607824704,5.778461186356015,0.092324399103345,0.2800503433958183,8.56379385471344,0.1152104602378623,100,0.02,6,0.7,0.6,0.0,0.5,0.0,1,0.3333333333333333,0.7939393939393938
61,10,2160,2160,10.661172762446936,0.5769080822390054,5.686007798512776,0.0916482329709495,0.0482392600654095,11.808620497209054,0.1520291852945163,100,0.02,6,0.7,0.6,0.0,0.5,0.0,3,0.3333333333333333,0.2848484848484848
68,10,2160,2160,7.116813480898186,0.6982109708452886,2.913733976386763,0.0655216021815034,-0.0639803923569741,10.054264750789711,0.1295400184407792,700,0.02,10,0.9,0.6,0.5,1.0,0.0,2,0.3333333333333333,0.2848484848484848
98,10,2160,2160,10.62508885220245,0.6693293968929903,5.438244777040349,0.0910974806798974,-0.0509077311841297,9.454316692617205,0.1319288905054914,350,0.02,10,0.9,0.8,0.5,0.5,0.0,2,0.6666666666666666,0.6363636363636362
99,10,2160,2160,11.75180932716087,-1.2768612765556853e-05,11.22221604311908,0.1418056430223316,-0.1427894918844281,13.786303627226086,0.1668993464676287,100,0.3,6,0.7,0.8,0.0,2.0,10.0,1,0.0,0.0
74,10,2160,2160,10.972027303024577,0.6850703974526424,4.830751496114665,0.0848500680373964,0.2048303288192312,10.648059937026764,0.1307577841518516,100,0.1,6,0.9,0.8,0.5,1.0,0.0,2,1.0,0.4303030303030302
72,10,2160,2160,13.022479297761564,0.4461630787005479,9.154749106875173,0.1265116278639642,0.0698739826682552,9.19089267986792,0.126337562795454,100,0.02,6,0.7,0.6,0.0,2.0,0.0,2,0.3333333333333333,0.0424242424242424
95,10,2160,2160,10.358001318684332,-2.020723230966581e-06,9.710375806313971,0.1244073211167916,-0.0013790579950638,14.95954250406336,0.1801819838732902,100,0.02,6,0.7,0.6,0.5,0.5,10.0,3,0.0,0.0
70,10,2160,2160,12.36745805475447,0.5565498500709505,6.995735860842246,0.1039700779899775,-0.1440921934604575,9.43392987039354,0.1189076892851092,100,0.02,10,0.7,0.6,0.0,2.0,0.0,2,0.6666666666666666,0.6383008208640678
89,10,2160,2160,12.87619293226136,0.5525765615867511,7.054635268913375,0.1086131865393415,-0.0297571147653814,7.290903213112442,0.0985308123280108,100,0.05,6,0.7,0.6,0.5,2.0,0.0,2,0.3333333333333333,-0.2363636363636363
97,10,2160,2160,9.206167144687088,0.7801224620604206,3.138857117127282,0.0624986013384757,0.0584636184243354,10.233277855272645,0.1387937042137184,100,0.1,10,0.7,0.6,0.5,2.0,0.0,3,0.6666666666666666,0.7212121212121211
1,10,2160,2160,9.709445700822052,0.8982203935107593,1.9611890345833405,0.0434637520287023,-0.1578138397933994,12.94486271235678,0.1619534196356259,700,0.05,10,0.7,0.6,0.5,1.0,0.0,2,0.0,-0.1757575757575757
96,10,2160,2160,10.223669148242031,0.630222064053229,5.203156735067842,0.0902600089044328,0.1309136477510957,9.312235643687073,0.123371015456624,100,0.05,6,0.9,0.8,0.5,2.0,0.0,3,0.3333333333333333,0.2865906936599789
91,10,2160,2160,9.994263587527804,-1.0374919683586724e-05,9.924034692269784,0.1324713445424722,-0.0058332883323986,8.9930960422092,0.120276530298823,700,0.05,10,0.7,0.8,0.5,1.0,10.0,2,0.0,0.0
60,10,2160,2160,11.825848530597156,0.8024219269303527,3.332654040337678,0.0673603690052148,-0.1258549046684611,8.59415194661529,0.1173794211602,700,0.05,10,0.7,0.6,0.5,2.0,0.0,2,0.3333333333333333,0.5515151515151515
3,10,2160,2160,11.006056175055326,0.3394945689251346,7.736867209010654,0.1188901086971598,0.0756019895484119,10.131635234091018,0.1309225653087112,100,0.02,6,0.7,0.6,0.5,0.5,0.0,3,0.6666666666666666,0.7818181818181817
71,5,1080,2160,9.314359439214073,0.8697116932913189,2.3491066730463945,0.0442143770641784,0.0223920646093073,10.409667861726549,0.1413842782847835,100,0.05,10,0.7,0.8,0.5,1.0,0.0,2,0.6666666666666666,0.1636363636363636
30,5,1080,2160,5.832712271301835,0.8428088717772981,1.9238250561996744,0.0366095686467441,0.1403804680875586,9.31194288836585,0.1193905800790551,100,0.1,6,0.7,0.6,0.5,1.0,0.0,1,0.6666666666666666,0.709090909090909
57,5,1080,2160,12.919045176859251,0.6133932760087837,6.5193499060030335,0.0961217457066689,-0.026408692523079,10.849497510415535,0.1419975631532506,100,0.02,10,0.9,0.6,0.0,2.0,0.0,3,0.0,-0.4181818181818181
31,5,1080,2160,13.813689732021755,-2.538093161175148e-05,13.091650478221752,0.1633641074745468,-0.0277168979920325,9.30570017143532,0.1206313213022034,700,0.05,10,0.7,0.6,0.0,2.0,10.0,2,0.0,0.0
35,5,1080,2160,11.159126760871322,0.7708957466190957,3.963531263669332,0.064178261381454,0.0107711389828584,7.834140764342414,0.1007581562119431,100,0.02,10,0.7,0.6,0.0,1.0,0.0,1,0.3333333333333333,0.0181818181818181
51,5,1080,2160,12.079907171461318,-3.66022805622368e-05,12.012450394807038,0.1523918958633208,-0.082628447513132,12.909148845672608,0.1559703878191098,350,0.1,10,0.7,0.6,0.0,0.5,10.0,1,0.0,0.0
73,5,1080,2160,6.639463648972689,0.7758296494245616,2.418967609449669,0.0458510194419049,-0.0331478708128076,9.241578710432403,0.12378848344682,100,0.05,6,0.9,0.8,0.5,2.0,0.0,2,0.3333333333333333,0.0424242424242424
8,5,1080,2160,10.076334613517478,-6.752348515304263e-05,9.417261363841869,0.1284827059985931,-0.0125590048539414,11.97624015737463,0.1519811593928951,350,0.3,10,0.7,0.8,0.0,0.5,10.0,3,0.0,0.0
3,5,1080,2160,8.315541459189522,0.7659817881559265,2.1735945170013995,0.0517596654384001,0.0847352326884487,9.4996969349296,0.1302741888259267,100,0.1,6,0.7,0.6,0.5,0.5,0.0,2,0.0,-0.2121212121212121
41,5,1080,2160,10.109325107291893,-1.0264460461595348e-06,8.808467121830693,0.1187534020702431,-0.0097814852186992,11.302027720698604,0.1465127731400776,350,0.05,10,0.9,0.6,0.5,0.5,10.0,1,0.0,0.0
37,5,1080,2160,8.2656811954357,-0.0001851372836347,7.776296296296296,0.0998335481802547,-0.0042512683128939,12.512166430155435,0.1585923834767649,700,0.3,6,0.7,0.6,0.5,0.5,10.0,3,0.0,0.0
43,5,1080,2160,11.803594402737088,0.5672221173929395,6.395681500788089,0.0962780139613352,0.0875462735708363,7.886962822366645,0.1074545743819192,100,0.02,6,0.9,0.6,0.0,0.5,0.0,3,0.0,0.0364743326208038
49,5,1080,2160,7.37314946571986,0.9272661593536684,1.36356190306169,0.0301294006469659,0.1055786678586669,7.525797110619369,0.1106166543281705,700,0.05,6,0.7,0.6,0.5,2.0,0.0,2,0.3333333333333333,0.3454545454545454
40,5,1080,2160,5.526787224080827,0.9459185887148543,1.211289752015361,0.0225473776995435,-0.3221913401320777,12.151730370300788,0.1519233991790121,350,0.3,6,0.7,0.8,0.5,2.0,0.0,1,0.3333333333333333,-0.0181818181818181
9,5,1080,2160,8.865354764020003,-0.0002949808802976,8.127196850246852,0.1061167535325171,-0.1130007283305778,9.375024452209471,0.1226677185505663,350,0.3,10,0.7,0.6,0.5,2.0,10.0,3,0.0,0.0
83,5,1080,2160,4.481702199070542,0.9419941184186664,0.8180681397779673,0.0207269206698037,0.0897640470694127,10.014585009680856,0.1346445712556573,350,0.02,6,0.7,0.6,0.0,1.0,0.0,3,0.3333333333333333,-0.0181818181818181
50,5,1080,2160,7.919345466472484,-1.665466608047339e-05,7.444354730535437,0.0954341191233276,-0.0203021179718798,10.780309522416855,0.1363355166658999,350,0.1,10,0.7,0.8,0.5,0.5,10.0,1,0.0,0.0
